docname,from,to,pre,keyword,post,pattern
JAM_2011.L1033,6,6,challenges food security energy securityclimate_changepoverty,diseases,continue demand attention,health
MDA_2011.L289,9,9,poverty conflictsclimate_changeeconomic financial issues migration,pandemics,,health
MHL_2011.L813,8,8,region including regardclimate_change2009 invitation world,health,organization,health
MRT_2011.L122,9,9,mdgs combatingclimate_changemitigating threats famine endemic,disease,,health
PLW_2011.L1078,3,3,address issues,health,aviation safetyclimate_changeunless taiwan allowed participate,health
PNG_2011.L184,2,2,justice,health,education gender environmentclimate_changedisaster management new,health
TUV_2011.L369,6,6,vulnerable global economic shocks impactsclimate_changeoutbreaks,disease,including non-communicable diseases,health
TUV_2011.L369,9,9,shocks impactsclimate_changeoutbreaks disease including non-communicable,diseases,,health
VNM_2011.L97,7,7,nations threat use forceclimate_changenatural disasters,pandemics,transnational crime,health
BGD_2012.L802,1,1,,nutrition,global food energy securityclimate_changeglobal partnership,health
BWA_2012.L270,8,8,nuclear proliferation terrorismclimate_changeenvironmental degradation underdevelopment,pandemic,diseases,health
BWA_2012.L270,9,9,proliferation terrorismclimate_changeenvironmental degradation underdevelopment pandemic,diseases,,health
CPV_2012.L1004,7,7,re-establish peace respond effectsclimate_changeimprove global,health,fight terrorism,health
FSM_2012.L524,2,2,lifestyle,epidemic,also mindful factclimate_changemagnified challenge result,health
JAM_2012.L149,6,6,address multifaceted challenges food securityclimate_changeglobal,pandemics,global economic financial,health
KOR_2012.L39,6,6,although new global challenges mankindclimate_changepoverty,disease,underdevelopment terrorism proliferation,health
MEX_2012.L2344,1,1,,epidemics,h1n1 virus mexico tacklesclimate_changemust also,health
MLI_2012.L777,1,1,,health,education food security environmentclimate_changeone major,health
SLE_2012.L478,7,7,community 2008 well impactclimate_changeconflicts deadly,pandemics,exacerbated situation,health
BWA_2013.L338,8,8,desertification persistent droughtclimate_changealso adverse impacts,health,food,health
CPV_2013.L349,6,6,verdeans deeply focused global issuesclimate_changehunger,malnutrition,various forms inequality,health
MRT_2013.L86,9,9,security focusclimate_changeissues fight famine deadly,diseases,,health
BHR_2014.L117,6,6,number challenges facing us includingclimate_changespread,diseases,particularly ebola epidemic,health
BHR_2014.L117,9,9,us includingclimate_changespread diseases particularly ebola,epidemic,,health
BLZ_2014.L371,7,7,emitters dilatory confronting challengesclimate_changeevident threats,epidemics,pandemics terrorism,health
BLZ_2014.L371,8,8,dilatory confronting challengesclimate_changeevident threats epidemics,pandemics,terrorism,health
BRN_2014.L389,9,9,ranging impactclimate_changeextremism terrorism serious repercussions,pandemic,,health
CHN_2014.L1195,6,6,equitable effective arrangements international cooperationclimate_changeebola,epidemic,raging african countries,health
CIV_2014.L349,3,3,security continent,health,sector combatingclimate_changealso active africa entering,health
DNK_2014.L59,9,9,order builtclimate_changecausing great risks human,health,,health
FSM_2014.L208,9,9,adverse impactsclimate_changethreatens food water security,health,,health
FSM_2014.L756,1,1,,epidemic,diseases lifestyle diseases compoundedclimate_changedestroys food,health
FSM_2014.L756,2,2,epidemic,diseases,lifestyle diseases compoundedclimate_changedestroys food crops,health
FSM_2014.L756,4,4,epidemic diseases lifestyle,diseases,compoundedclimate_changedestroys food crops contaminates water,health
IND_2014.L1181,8,8,another idea talkclimate_changealso talking holistic,health,care,health
PLW_2014.L469,1,1,,health,climate_change defining issue centuryclimate_changeaffects air,health
PNG_2014.L245,4,4,areas development education,health,capacity-buildingclimate_changereconstruction important infrastructure natural disasters,health
PRT_2014.L914,8,8,states new challengesclimate_changeillicit trafficking piracy,pandemics,major,health
SGP_2014.L43,2,2,conflicts,epidemics,disasters natural man-madeclimate_changeinternational crime facing,health
SLB_2014.L699,7,7,united nations framework conventionclimate_changeunfccc world,health,organization international,health
SLB_2014.L717,6,6,deal urgent global issues interestclimate_changeevolving,health,challenges icao works,health
SLB_2014.L1262,4,4,nature threatened declining,health,planetclimate_changeremains greatest challenge time calls,health
SLV_2014.L210,8,8,universal issues migrationclimate_changefood security education,health,public,health
SRB_2014.L170,9,9,serbia usclimate_changeglobal security deadly infectious,diseases,,health
THA_2014.L277,7,7,many global challenges faceclimate_changetransnational crime,pandemics,human trafficking,health
TTO_2014.L572,2,2,non-communicable,diseases,increasing urgency addressclimate_changeimperative addressing needs,health
VCT_2014.L80,6,6,national governments borders include illsclimate_changecommunicable,diseases,ebola economic contagion,health
VNM_2014.L214,7,7,pollution depletion natural resourcesclimate_changenatural calamities,epidemics,lack food,health
ZMB_2014.L376,8,8,cross-border factors affectclimate_changeglobal poverty public,health,children's,health
BRN_2015.L114,6,6,threats proliferation weapons mass destructionclimate_changepandemic,diseases,terrorism violent extremism,health
BWA_2015.L654,3,3,weather patterns,health,challenges causedchanging_climateconditions climate_change also presents,health
BWA_2015.L656,1,1,,health,challenges caused changing_climate conditionsclimate_changealso presents,health
CIV_2015.L509,1,1,,health,education fighting adverse effectsclimate_changetogether also,health
GBR_2015.L183,6,6,challenges face longer term threatsclimate_changeglobal,pandemics,anti-microbial resistance threats,health
MCO_2015.L456,7,7,also address issues victimsclimate_changenatural disasters,health,crisis regard,health
PNG_2015.L649,4,4,good governance education,health,capacity-buildingclimate_changerelief assistance natural disaster reconstruction,health
SLE_2015.L814,4,4,immune physical social,health,consequencesclimate_changeneed integrate insight decisions urgent,health
SUR_2015.L181,2,2,non-communicable,diseases,well devastating effectsclimate_changenatural disasters government,health
TJK_2015.L286,7,7,economic crises degradation environmentclimate_changespread infectious,diseases,demand us,health
BIH_2016.L47,3,3,poverty hunger,disease,natural disastersclimate_changeafflict millions fellow human,health
BIH_2016.L1328,2,2,poverty,malnutrition,disease natural disastersclimate_changemust listen voices,health
BIH_2016.L1328,3,3,poverty malnutrition,disease,natural disastersclimate_changemust listen voices respond,health
FSM_2016.L1115,6,6,became member small island statesclimate_changeoceans,health,human rights partnership,health
ISR_2016.L798,4,4,time address war,disease,povertyclimate_changeserious problems plague planet half-million,health
LSO_2016.L264,3,3,hunger poverty,disease,adverse consequencesclimate_changetheme highlights collective desire,health
MLI_2016.L774,9,9,including combatingclimate_changeprotecting environment providing education,health,,health
PRY_2016.L124,8,8,fundamental freedoms effectsclimate_changepollution continue worsen,pandemics,threaten,health
VCT_2016.L364,7,7,eradication strengthening institutions infrastructurerenewable_energyclimate resilience,health,well-being security,health
VNM_2016.L182,7,7,rising protectionism major economiesclimate_changenatural disasters,epidemics,food water,health
AUS_2017.L551,7,7,respect national borders includesclimate_changediseases including,malaria,management precious,health
CHE_2017.L46,3,3,child dies,malnutrition,challenges includeclimate_changeglobal inequality conflict humanitarian,health
EGY_2017.L68,7,7,order can face challengesclimate_changenatural disasters,diseases,epidemics well,health
EGY_2017.L68,8,8,can face challengesclimate_changenatural disasters diseases,epidemics,well,health
GNQ_2017.L360,4,4,initiatives 1990s combat,malnutrition,hungerclimate_changeothers despite high-level plenary meeting,health
GTM_2017.L435,6,6,carried achieve mitigation adaptation resilienceclimate_changeregard,nutrition,food security support,health
MHL_2017.L1024,6,6,organization united nations framework conventionclimate_changeworld,health,organization security council,health
PNG_2017.L130,6,6,adverse impacts uncertain global economyclimate_changedeclining,health,marine habitats heightened,health
TUV_2017.L747,1,1,,health,ten years ago recognizedclimate_changesingle greatest,health
TUV_2017.L1108,2,2,connectivity,health,care quality educationrenewable_energycritical areas particular,health
ATG_2018.L678,3,3,stop spread,disease,curb effectsclimate_changemake peoples safe terrorists,health
BEL_2018.L1007,1,1,,health,education gender equality fightglobal_warmingpossible option,health
CHE_2018.L52,6,6,conflict well extremism migration flowsclimate_changeeven,health,crises digital revolution,health
CZE_2018.L62,4,4,youth unemployment global,health,threatsclimate_changeviolent extremism terrorism forced displacement,health
FJI_2018.L812,6,6,now action fiji press actionclimate_changeocean,health,every forum part,health
GRD_2018.L315,8,8,face challenging phenomenaclimate_changenatural disasters non-communicable,diseases,limited,health
KNA_2018.L128,6,6,fewer words need urgent actionclimate_changenon-communicable,diseases,global cooperation peace,health
MWI_2018.L582,1,1,,malnutrition,2030 given hostile consequencesclimate_changefood insecurity,health
MWI_2018.L582,7,7,2030 given hostile consequencesclimate_changefood insecurity,malnutrition,serious threats,health
PAK_2018.L249,7,7,looming large horizon challengesclimate_changeenvironmental degradation,pandemics,transnational organized,health
PLW_2018.L147,4,4,palau's core priorities,health,oceansclimate_changerest development objectives genuine durable,health
SLB_2018.L1209,8,8,pacific islands apartclimate_changethreat caused non-communicable,diseases,ncds,health
SLB_2018.L1209,9,9,islands apartclimate_changethreat caused non-communicable diseases,ncds,,health
SLB_2018.L1341,6,6,including united nations framework conventionclimate_changeworld,health,organization international civil,health
VCT_2018.L998,8,8,ambitious measures combatclimate_changeglobal response non-communicable,diseases,recently,health
GEO_2019.L88,9,9,today's worldclimate_changebiodiversity loss universal accessible,health,,health
HND_2019.L747,1,1,,diseases,plagues like never callclimate_changeclimate_crisis germanwatch,health
ISL_2019.L548,7,7,therefore aiming reach fullcarbon_neutrality2040 climate_change,health,oceans key,health
LSO_2019.L191,6,6,issues facing world right nowclimate_changeuniversal,health,coverage sustainable development,health
MHL_2019.L964,6,6,mechanisms united nations framework conventionclimate_changeworld,health,assembly international civil,health
NER_2019.L1195,9,9,aware emphasizedclimate_changeresilience sectoral policies strategies,health,,health
NLD_2019.L715,8,8,people feeling impactclimate_changeaffecting livelihoods security,health,living,health
RWA_2019.L28,6,6,road maps joint action developmentclimate_changeglobal,health,therefore congratulate secretary-general,health
SAU_2019.L80,6,6,social challenges facing world povertyclimate_changespread,diseases,proliferation weapons mass,health
SLE_2019.L1121,9,9,summit septemberextreme_weatherevents increase risk hunger,disease,,health
SMR_2019.L494,3,3,reveals hunger,malnutrition,far resolvedgreenhousegas emissions continuing increase,health
SWZ_2019.L660,4,4,us achieve universal,health,coverageclimate_changeserious implications development prospects everywhere,health
TGO_2019.L586,2,2,access,health,education well-being issueclimate_changeenvironmental protection major,health
TGO_2019.L599,7,7,responsibility demonstrate closely issueclimate_changelinked food,health,security poverty,health
THA_2019.L286,4,4,topics namely universal,health,coverageclimate_changesustainable development goals sdgs thailand,health
TON_2019.L849,8,8,conflict newer threatsclimate_changerising sea levels,health,epidemics,health
TON_2019.L849,9,9,newer threatsclimate_changerising sea levels health,epidemics,,health
VNM_2019.L287,7,7,immune immediate long-term impactsclimate_changeenvironmental degradation,pandemics,conflicts protracted,health
WSM_2019.L74,8,8,intertwined issues addressingclimate_emergencyproviding rights-based universal,health,coverage,health
