docname,from,to,pre,keyword,post,pattern
BLR_1959,2197,2197,treating cancerous diseases tremendous importance ascertaining causes different forms cancerous,diseases,man study characteristics disease different countries relationship prevalence particular types,health
BLR_1959,2201,2201,importance ascertaining causes different forms cancerous diseases man study characteristics,disease,different countries relationship prevalence particular types cancerous growths geographical climatic,health
BLR_1959,2228,2228,one important problems world medical science eradication cancer fatal wide-spread,disease,man one mankind's important tasks general assembly might accordingly adopt,health
BLR_1959,2247,2247,accordingly adopt connexion decision international encouragement scientific research control cancerous,diseases,important means affording encouragement institution united nations international prizes outstanding,health
BLR_1959,2262,2262,institution united nations international prizes outstanding scientific work connexion cancerous,disease,control place strain united nations budget establish three prizes total,health
BLR_1959,2293,2293,group scientists achieving outstanding results connexion early diagnosis treatment cancerous,diseases,acknowledgement gratitude mankind request united nations general assembly international union,health
BLR_1959,2343,2343,inform united nations general assembly 1962 progress achieved control cancerous,diseases,view foregoing guided solely interests humanitarianism delegation byelorussian sse introduces,health
BLR_1959,2367,2367,general assembly item entitled international encouragement scientific research control cancerous,diseases,submits following draft resolution general assembly considering cancer present one,health
BLR_1959,2378,2378,submits following draft resolution general assembly considering cancer present one,diseases,dangerous mankind recognizing general desire mankind eliminate wide-spread cancerous diseases,health
BLR_1959,2388,2388,diseases dangerous mankind recognizing general desire mankind eliminate wide-spread cancerous,diseases,among human beings recognizing national international efforts far undertaken control,health
BLR_1959,2400,2400,human beings recognizing national international efforts far undertaken control cancerous,diseases,yielded sufficiently effective results wishing encourage scientific efforts field countries,health
BLR_1959,2420,2420,countries international institutions establishes outstanding scientific work connexion control cancerous,diseases,united nations prizes first prize b second prize c third,health
BLR_1959,2466,2466,inform united nations general assembly 1962 progress achieved control cancerous,diseases,delegation byelorussian sse expresses confidence general assembly give draft resolution,health
BLR_1959,2484,2484,give draft resolution careful consideration adopts decision interests mankind expects,disease,wide-spread among human beings cancer eradicated quickly possible bound note,health
BRA_1959,974,974,co-operate helping solve one pressing problems time assisting advance cultural,health,living standards almost million people world citizens newly developing under-developed,health
BRA_1959,1300,1300,profoundly convinced brazilian head state stated apathy face problems poverty,disease,ignorance world disposal every imaginable scientific technical resource crime man's,health
CAN_1959,1433,1433,whole families face prospect remaining indefinitely camps one member contracted,disease,pleased announce therefore special contribution world refugee year canadian government,health
CHL_1959,1176,1176,seems us world badly illogically planned ways just intelligence beauty,health,badly distributed nevertheless try make best things respect laws established,health
CRI_1959,967,967,appeals united nations join forces united states war waged poverty,disease,illiteracy says fact million people world live dire want poses,health
DOM_1959,1096,1096,financial structure ensuing bankruptcy compromising national sovereignty population decimated endemic,diseases,undermined productive capacity sunk depths ignorance existing precariously primitive economy,health
DOM_1959,1430,1430,behalf executive board unesco illiteracy dominican republic decreased sharply regards,health,social security hospitals maternity homes sanatoria private clinics parts republic,health
DOM_1959,1444,1444,maternity homes sanatoria private clinics parts republic thirty-two dietetic child,nutrition,establishments savings institutions educational co-operatives organized eighty establishments dominican policy,health
EGY_1959,1619,1619,progress represent imaginary real anything can navigation suez canal perfect,health,let world political zionism fool anybody away reality let sell,health
EGY_1959,1969,1969,many oilier countries united arab republic working hard assiduously improve,health,education standard living people making suez canal increasingly adequate requirements,health
ESP_1959,1635,1635,responsibilities serious now facing us assumed world must sound state,health,health certain important respects certainly seems improved instance feeling middle,health
ESP_1959,1636,1636,serious now facing us assumed world must sound state health,health,certain important respects certainly seems improved instance feeling middle east,health
GBR_1959,754,754,great importance practical work aspects economic social development example improving,health,agriculture technical skills throughout world one way show realization imperative,health
GBR_1959,2703,2703,satisfy aspirations many international society banished inter-racial hatred want ignorance,disease,fear war mankind can destroy mankind also opportunity achieve higher,health
GHA_1959,2135,2135,men hand man complement fellow man real enemies mankind ignorance,disease,poverty squalor now exist modern society peace security stability international,health
GTM_1959,270,270,affairs states totalitarianism domination nations others economic exploitation poverty hunger,malnutrition,ignorance promote progress welfare nations also believe contributing maintenance international,health
HTI_1959,775,775,improve lot man whatever race creed drive back ignorance poverty,disease,privileges barriers disappearing unfortunate fail realize disturbed clash arms nuclear,health
HTI_1959,835,835,healthy meantime however great concern problem under-development carries ignorance poverty,disease,hitherto remedy increased production one stressed well-intentioned people begin creating,health
HTI_1959,967,967,results still rather meagre although doubt inroads made ignorance poverty,disease,still oppress millions human beings eighty-two countries make great international,health
IDN_1959,999,999,developed countries today majority world's populations still faces spectre hunger,disease,men drafted united nations charter recognized economic well-being security prerequisites,health
IDN_1959,1073,1073,developed countries uniformly faced difficulties efforts diversify economies gain economic,health,first dual problem declining fluctuating prices primary commodities constitute chief,health
IDN_1959,2267,2267,tension human economic resources world may applied solely promoting wellbeing,health,mankind skills means available properly feed clothe shelter every human,health
IDN_1959,2279,2279,skills means available properly feed clothe shelter every human poverty,disease,can eradicated accomplishments world instruments materials man's unlimited intellect used,health
IND_1959,1413,1413,eleven points fewer people born even fewer people die infantile,mortality,also gone per thousand live births last ten years results,health
IRQ_1959,2137,2137,bound cold war vision world development eradication poverty starvation ignorance,disease,can effectively achieved ouch international assistance channelled united nations past,health
ISL_1959,1285,1285,lasting peace security world unless continue greatly intensify fight poverty,malnutrition,illiteracy disease various areas globe step direction therefore welcome happy,health
ISL_1959,1287,1287,security world unless continue greatly intensify fight poverty malnutrition illiteracy,disease,various areas globe step direction therefore welcome happy note rich,health
ISR_1959,367,367,secure political freedom march towards science forges means wipe hunger,disease,ignorance world twentieth century bright promise tragic therefore stand together,health
ISR_1959,1836,1836,suspicion hatred existence nation area source worry people rather desolation,disease,illiteracy prevail within borders affecting tens millions men women children,health
ITA_1959,776,776,concern thousand million human beings whose lives daily struggle hunger,disease,several countries particular recently attained political independence rightly wish undertake,health
JPN_1959,991,991,nations overlook fact under-developed countries trend means unabated prevalence hunger,disease,well continued inadequacy education social welfare services cause serious social,health
LAO_1959,284,284,done important work spheres economic social development helped improve public,health,agriculture technology etc hoped view spectacular results easy secure aunanimous,health
LBN_1959,62,62,lebanon shares anxieties hopes member states regard maintenance peace struggle,disease,poverty ignorance respect human dignity attainment freedom nations yet deprived,health
LBN_1959,761,761,difficulty meeting needs populations whose growth accelerated considerable progress made,health,medicine tragedy under-developed countries despite strenuous efforts development resources keep,health
LBN_1959,815,815,under-developed countries know poverty insurmountable know modern science can overcome,disease,hunger ignorance relatively short time urging governments improve conditions live,health
LBY_1959,2735,2735,progress service mankind whole libyan delegation firmly convinced poverty ignorance,disease,plaguing large part world's population breed despair disorder throughout world,health
LKA_1959,93,93,occurred parts world since last met events really symptomatic state,health,world also review acts commission omission thus may gain strength,health
PER_1959,458,458,united nations now exists functions mainly great institutions established foster,health,labour culture freedom inspired ideas social solidarity fundamentally service man,health
PER_1959,2088,2088,andean regions living one bleak barren areas world victims chronic,malnutrition,claim right accordance accepted international principles relating universal human rights,health
PER_1959,2111,2111,equal work fair wages give families adequate standards living safeguard,health,welfare human dignity stress basic objective labourer worthy hire equally,health
POL_1959,15,15,belaúnde president general assembly delegation's congratulations election also compelled circumstance,illness,ask mr president convey sincere wishes speedy recovery hope wishes,health
PRT_1959,1661,1661,majority mankind still far enjoying full share life free poverty,disease,similar misfortunes connexion concentrate co-ordinate efforts international co-operation essential united,health
RUS_1959,285,285,propitious development international co-operation exchanges economic technical scientific cultural public,health,fields end artificial barriers states now isolate states order guard,health
SLV_1959,164,164,existence refer course problem under-development vast regions world manifested ignorance,disease,poverty afflict many populations also external repercussions obvious cause uneasiness,health
THA_1959,327,327,among nations fundamental causes today's international tension us small nations,disease,plagues world poisons relationship nations resides mainly continuous interference even,health
THA_1959,345,345,continuous interference even intervention outside sooner removed world body better,health,atmosphere elaborate technical works disarmament can pursued major powers possess,health
TUN_1959,572,572,duty express publicly concern anxiety regard grave danger threatening life,health,people moreover borne mind delimitation frontiers sahara far exact final,health
TUN_1959,2514,2514,fairer distribution goods wealth among men banishing fear want ignorance,disease,adhering closely high spiritual moral values inherited human civilizations shall,health
TUR_1959,1587,1587,field equally vital issues awaits enlightened deliberations assembly struggle poverty,disease,illiteracy demands continued accelerated efforts organization conjunction work undertaken direction,health
USA_1959,2231,2231,importance purposes fulfilled united nations contributing social progress activities fields,health,refugee assistance narcotics united nations children's fund economic improvement can,health
USA_1959,2456,2456,energies kind world war us can hope win war poverty,disease,illiteracy fact million people world live dire want poses challenge,health
VEN_1959,131,131,powers colonial system stifling national aspirations peoples yearning freedom poverty,illness,ignorance afflicting vast numbers people under-developed countries asia africa latin,health
VEN_1959,1014,1014,republics united kingdom great powers able devote economic development eradication,disease,ignorance huge sums far compelled invest armaments race poverty-stricken masses,health
YEM_1959,342,342,human welfare hundreds millions human beings still doomed poverty afflicted,disease,ignorance scientific accomplishments man penetrated outer space much accomplished still,health
ZAF_1959,820,820,governments done opening developing natural resources territories combating human animal,diseases,creating conditions law order putting end internecine strife raising standards,health
ZAF_1959,1047,1047,close collaboration done valuable work particularly fields human plant animal,diseases,nutrition soil conservation productivity rural welfare housing sociology forestry fisheries,health
ZAF_1959,1048,1048,collaboration done valuable work particularly fields human plant animal diseases,nutrition,soil conservation productivity rural welfare housing sociology forestry fisheries co-operation,health
ZAF_1959,1146,1146,countries veterinary institute onderstepoort well-known world work research connexion animal,diseases,made valuable contribution towards freeing africa diseases south african bureau,health
ZAF_1959,1153,1153,research connexion animal diseases made valuable contribution towards freeing africa,diseases,south african bureau standards also gained great reputation two years,health
ZAF_1959,1209,1209,territories work ccta associated bodies intended exclusive prepared cooperate world,health,organization food agriculture organization united nations international labour organisation international,health
AUT_1960,274,274,order carry great programme stressed envisages measures designed fight hunger,epidemics,equal measure render contribution towards utilisation great intellectual resources new,health
CAN_1960,1740,1740,opex proposal suggest experts experts bank might recruited medicine public,health,sanitation public welfare distribution supplies communications transportation police services set,health
CAN_1960,1815,1815,sterile storage hard justify many human beings lack adequate food,nutrition,realize food agriculture organization stated agricultural surpluses advanced countries temporary,health
CHL_1960,2328,2328,nations established enable mankind enjoy peace benefits freedom justice family,health,education work-in short happiness let us uphold united nations let,health
CHN_1960,1094,1094,cause peace always better served peoples now living conditions poverty,disease,hunger malnutrition can brought enjoy benefits modem civilization maintain level,health
CHN_1960,1096,1096,always better served peoples now living conditions poverty disease hunger,malnutrition,can brought enjoy benefits modem civilization maintain level living commensurate,health
CHN_1960,1521,1521,happy citizens found ready nay eager co-operate government promotion education,health,illiteracy common diseases soon eliminated third maintained mixed economy government,health
CHN_1960,1524,1524,ready nay eager co-operate government promotion education health illiteracy common,diseases,soon eliminated third maintained mixed economy government ownership existing side,health
COL_1960,1720,1720,programme social measures considered vital importance land reform housing education,health,small industry now receive benefit external credits formerly reserved programmes,health
CRI_1960,843,843,need concentrate working twice hard intelligently true political stability protect,health,people build schools short achieve dignity men wish live freedom,health
CUB_1960,1426,1426,total little million ninety-five per cent children rural areas suffering,diseases,caused parasites infant mortality consequently high average life span short,health
CUB_1960,1430,1430,per cent children rural areas suffering diseases caused parasites infant,mortality,consequently high average life span short addition per cent small,health
CUB_1960,1637,1637,per cent suffering tuberculosis per cent children rural areas suffering,diseases,caused parasites revolution none us say future country rulers served,health
CUB_1960,4929,4929,people now benefit services hundreds doctors sent country districts fight,diseases,caused parasites improve sanitary conditions nation another field conservation natural,health
CUB_1960,5293,5293,men work schools children attend hospitals foe necessary little less,malnutrition,latin america latin american colleagues may feel duty discreet can,health
DNK_1960,1108,1108,proposals instrumental implementing programme designed assist millions people suffering hunger,malnutrition,however willing united nations render emergency help weaker members community,health
ECU_1960,736,736,economy technical knowledge used protect democracy benefit individual eradicate social,diseases,pain destitution poverty disease ignorance arms race threat man human,health
ECU_1960,740,740,protect democracy benefit individual eradicate social diseases pain destitution poverty,disease,ignorance arms race threat man human species threat ideals profess,health
ECU_1960,775,775,medium-sized small states nothing notwithstanding recognized fact arms race obviously,disease,contagious disease even small states immune arms race problem concerns,health
ECU_1960,777,777,states nothing notwithstanding recognized fact arms race obviously disease contagious,disease,even small states immune arms race problem concerns us threatens,health
ECU_1960,1912,1912,sections public private investment question protection commodity prices battle illiteracy,disease,co-ordination technical assistance operation pan-america already borne fruit already operation,health
ECU_1960,2005,2005,fight effects economic under-development today poverty ignorance destitution local universal,diseases,common diseases must tackled common joint programme just plan social,health
ECU_1960,2007,2007,economic under-development today poverty ignorance destitution local universal diseases common,diseases,must tackled common joint programme just plan social development united,health
GIN_1960,5581,5581,found problems now trouble humanity possible cope under-development banish poverty,disease,illiteracy particularly africa asia countries still fighting inherited ills colonialism,health
HTI_1960,454,454,arsenals filled even outer space disturbed prowling visitors symptom simple,disease,politico-social organism can word crisis implies certain innocence certain simplicity,health
HTI_1960,799,799,dignity heard much part political social life can eliminate illiteracy,disease,poverty want kind society impresses visitors united states society thanks,health
HTI_1960,1502,1502,believe peace also given understand disarmament assistance given conquer poverty,disease,ignorance closely linked rather told disarm bread housing well-being disarm,health
HTI_1960,1533,1533,scourge war secondly eradicate hideous cancer under-development attendant horrors ignorance,disease,privation pauperism country unfortunately one authentic victims alas months later,health
HUN_1960,2403,2403,sanitary cultural conditions equally good seventy-five per cent population covered,health,accident insurance free charge may mention example eminent united states,health
IND_1960,4481,4481,continent africa particularly exception either state backwardness aspects whether form,nutrition,education opportunity political advancement things implemented concern united nations populations,health
ISR_1960,156,156,village elated advance medicine world sees children suffering trachoma tuberculosis,malaria,must understood natural suffering degradation remembered new free peoples people,health
ISR_1960,430,430,available freely fully new nations towards solution acute economic social,health,problems united nations specialized agencies devoting ever attention crucial problems,health
ISR_1960,1713,1713,exile trees cover judean hills marshes drained rocks desert marshes,malaria,trachoma characterized country came back 1947 united nations two-thirds majority,health
KHM_1960,2949,2949,finest noblest sphere activity line think assistance peoples victimized hunger,epidemics,convulsions nature now volume assistance given under-developed countries proportion neither,health
LBN_1960,1445,1445,deprivation misery world great majority inhabitants earth suffer hunger ignorance,disease,lack even barest necessities life continue accept sufferings long already,health
LBY_1960,2909,2909,atomic tests heart africa africa profoundly shocked condemned acts dangerous,health,wounding dignity peoples independent states shall continue voice vigorous protests,health
LBY_1960,2986,2986,serve raise standards living populations mercy scourges mankind poverty ignorance,disease,libyan delegation like avail opportunity express appreciation efforts made united,health
LKA_1960,2006,2006,areas asia africa latin america caused presence hunger want ignorance,disease,many social ills modern society two problems usually referred problems,health
MAR_1960,261,261,us better opposed idea war takes lives twice first result,malnutrition,caused war preparations broken disillusioned witnesses futile costly rivalries uncommitted,health
NZL_1960,2201,2201,enduring peace give many examples circumstances knowledge recent years world,health,organization come close eradication malaria means advised think correctly million,health
NZL_1960,2206,2206,circumstances knowledge recent years world health organization come close eradication,malaria,means advised think correctly million people now alive died malaria,health
NZL_1960,2216,2216,malaria means advised think correctly million people now alive died,malaria,eradication campaign extends problem keeping people alive increases quantity food,health
NZL_1960,2230,2230,problem keeping people alive increases quantity food required projects besides,malaria,eradication project hi world health organization extending period life health,health
NZL_1960,2235,2235,quantity food required projects besides malaria eradication project hi world,health,organization extending period life health campaigns extends problem feeding people,health
NZL_1960,2240,2240,malaria eradication project hi world health organization extending period life,health,campaigns extends problem feeding people thus kept alive countries expectation,health
NZL_1960,2393,2393,made towards disarmament adequate resources become available grapple effectively problems,health,food clothing forms social economic development propose say word two,health
NZL_1960,2636,2636,just suggested age miracles progress made shall take risk fight,disease,battle survival mind disarmament major problem today smaller countries watched,health
NZL_1960,2866,2866,think situation hopeless although seen great deal seen statesmen broken,health,broken mind find way agreement question prestige power stake else,health
PRT_1960,2503,2503,facilities cabinda fact three hospitals one maternity centre sixteen auxiliary,health,centres laboratories contrary allegation port cabinda fact two ports third,health
ROU_1960,1468,1468,america modernize agriculture improve conditions populations expand system public education,health,protection enterprise great allocation huge financial resources become available result,health
ROU_1960,1592,1592,millions people sold slaves locked reservations concentration camps decimated hunger,disease,kept darkness ignorance colonialism means arbitrary splitting large territories abusive,health
ROU_1960,3506,3506,regime life country characterized hunger poverty mass illiteracy high child,mortality,endemic diseases wrought havoc among population know experience disastrous results,health
ROU_1960,3508,3508,country characterized hunger poverty mass illiteracy high child mortality endemic,diseases,wrought havoc among population know experience disastrous results dependence foreign,health
ROU_1960,3555,3555,romania import almost machinery equipment required selling grains expense chronic,malnutrition,population romanian people took fate hands became master riches country,health
RUS_1960,1288,1288,europe asia africa latin america enmeshed like deep-seated form acute,infection,living organism bases disrupt normal political economic life states upon,health
RUS_1960,2777,2777,income lowest wages highest illiteracy rate shortest life expectancy highest,mortality,rate among population need elaborate miserable plight million people still,health
RUS_1960,4166,4166,equal socialist republics former borderlands pre-revolutionary russia threatened depopulation result,malnutrition,disease transformed flourishing territories living standards risen throughout whole soviet,health
RUS_1960,4167,4167,socialist republics former borderlands pre-revolutionary russia threatened depopulation result malnutrition,disease,transformed flourishing territories living standards risen throughout whole soviet union,health
RUS_1960,4191,4191,employees differ republics soviet union like citizens ussr receive pensions,health,insurance benefits social benefits progress cultural development achieved soviet union's,health
RUS_1960,4739,4739,borderlands russia proved perfectly possible countries east away backwardness poverty,disease,ignorance within lifetime one generation rise level economically advanced countries,health
SDN_1960,1949,1949,africa badly needs right weapons fight militant enemies poverty ignorance,disease,peoples africa struggling better life larger freedom anxiously hoping receive,health
SLV_1960,608,608,responsible carrying decisions council general assembly thus infected innate chronic,disease,makes council almost inoperative veto order achieve end necessary amend,health
TUN_1960,2626,2626,emancipation emancipation fact enables formerly persecuted communities escape horror hunger,disease,ignorance experience congo us symbolic significance raised problem decolonization one,health
TUN_1960,2704,2704,making experience available task reorganizing administration security telecommunication services banks,health,service delegations asia africa latin america perfectly familiar economic social,health
TUN_1960,2764,2764,hardly recall can true dignity physiological material want unemployment precarious,health,conditions ignorance need recall either connexion under-developed countries develop reasonably,health
TUR_1960,1349,1349,struggle member states higher standard living universal education improved conditions,health,welfare parts world efforts organization channels matter commands constant attention,health
URY_1960,215,215,economic life uruguay succeeded eliminating illiteracy entirely dramatically reduced infant,mortality,proclaimed human rights according charter constitute essence human dignity created,health
URY_1960,1725,1725,nations harmful partisan rivalries dictatorships proclaiming right left hemiplegia seems,disease,century provide ample room missionary endeavour achievement indomitable spirit man,health
USA_1960,63,63,awakening humanity regions demands never make renewed attack poverty illiteracy,disease,side side startling changes technology also revolution brought forth terrifying,health
USA_1960,904,904,might establish staff maintain governments private agencies take over- institutes,health,education vocational training public administration statistics perhaps purposes institute appropriately,health
USA_1960,1053,1053,hundreds millions people particularly less developed parts world suffering hunger,malnutrition,even though number countries included producing food surplus paradox allowed,health
USA_1960,2424,2424,must also build world justice law must overcome poverty illiteracy,disease,united states join making mounting effort build structure true peace,health
VEN_1960,720,720,race also real immediate danger mankind increases radioactivity therefore endangers,health,development present future generations conclusions 4119 united nations scientific committee,health
VEN_1960,1542,1542,educational systems training facilities programmes designed assist small farmer public,health,etc meeting also decided fund social development set administered mainly,health
VEN_1960,1964,1964,economic resources development together extensive programmes carried fields particular education,health,housing political harmony prevailing country help strengthen position venezuela community,health
ZAF_1960,1909,1909,authoritative works shocking conditions peasants working classes india living prevalence,disease,malnutrition larger cities also scheduled areas yet spite conditions existing,health
ZAF_1960,1910,1910,works shocking conditions peasants working classes india living prevalence disease,malnutrition,larger cities also scheduled areas yet spite conditions existing country,health
ZAF_1960,2938,2938,according survey made well-known royal institute international affairs rate infant,mortality,iraq one highest world ascribed mainly malnutrition article london newspaper,health
ZAF_1960,2945,2945,affairs rate infant mortality iraq one highest world ascribed mainly,malnutrition,article london newspaper stated baghdad exists worst poverty world article,health
ZAF_1960,3477,3477,freedoms set article charter include higher standards living social services,health,education services statistics show respects far done south africa per,health
ALB_1961,382,382,germany resurgence revanchist militarism west germany latter's transformation dangerous focus,infection,heart europe lying deep inside territory german democratic republic occupied,health
ALB_1961,1980,1980,backward agricultural country heel imperialist concessionaires medieval oppression hunger illiteracy,malaria,now thanks tireless exertions people brotherly assistance soviet union socialist,health
ALB_1961,2094,2094,experts twenty-five times many engineers 1965 figures doubled even tripled,malaria,endemic diseases completely eradicated comprehensive social security system provides workers,health
ALB_1961,2096,2096,times many engineers 1965 figures doubled even tripled malaria endemic,diseases,completely eradicated comprehensive social security system provides workers dependents services,health
BGR_1961,2424,2424,unparalleled hypocrisy preparing involve mankind thermonuclear war make pretence concerned,health,three years ago nuclear weapons tests discontinued preceded prolonged appeals,health
BLR_1961,190,190,know result dearly peoples pay failure arrest time spread fascist,infection,brought endless calamities untold suffering millions men women grass still,health
BOL_1961,682,682,adoption unilateral decisions effect nuclear tests shall resumed great danger,health,safety peoples agreement reached good good faith clear moment perhaps,health
CAN_1961,825,825,actions states danger radio-active fall-out know radiation presents hazard human,health,learn extent consequences disturbed become view assembly world opinion- place,health
CHL_1961,562,562,sums now expended means destruction devoted combating hunger poverty ignorance,disease,contribute universal peace duty every country believe join concerted effort,health
CHL_1961,1417,1417,undertook unite resources forces achieve purposes initiate land tax educational,health,reforms indispensable aspirations converted fact advantages great effort equitably distributed,health
CMR_1961,1240,1240,various bodies especially united nations educational scientific cultural organization world,health,organization stamping smallpox diseases yaws great blessing people next delegation,health
CMR_1961,1244,1244,nations educational scientific cultural organization world health organization stamping smallpox,diseases,yaws great blessing people next delegation wants register special thanks,health
CMR_1961,1974,1974,remarkable achievements united nations far promoting world peace eliminating deadly,epidemic,diseases starvation original propelling force good brought indispensable world organization,health
CMR_1961,1975,1975,achievements united nations far promoting world peace eliminating deadly epidemic,diseases,starvation original propelling force good brought indispensable world organization regrettably,health
COD_1961,2173,2173,come study remedies formulation plan economic financial social administrative national,health,government like united nations give priority plan worked approved decided,health
COG_1961,2102,2102,working portuguese government want replace order take struggle illiteracy infant,mortality,racism poverty disease portugal able profit time lessons united kingdom,health
COG_1961,2105,2105,want replace order take struggle illiteracy infant mortality racism poverty,disease,portugal able profit time lessons united kingdom france might able,health
CRI_1961,948,948,days regardless fact radiation caused canadian delegation already pointed affect,health,peoples delegation wishes remind assembly arguments advanced months ago support,health
CRI_1961,1226,1226,work hard costa rica firmly resolved put end poverty ignorance,disease,know titanic struggle must able rely deep understanding co-operation united,health
CYP_1961,530,530,underground testing united states implies increased danger harm human life,health,resumed testing ominous sign regression endeavours towards disarmament peace three,health
CYP_1961,608,608,tests extends beyond aggravation dangers war causes actual harm life,health,radio-active fall-out fall-out particularly strontium-90 carbon-14 cumulative long period years,health
CYP_1961,680,680,test nuclear bomb increases quantity radio-active fall-out thereby causing harm,health,people throughout entire world threatening normal development coming generations situation,health
CYP_1961,764,764,utter confusion leads immediate cessation nuclear testing imperative impossible allow,health,people irreparably harmed united nations paramount responsibility act unanimity upon,health
ECU_1961,356,356,lead lives freedom threat hunger poverty slum living conditions ignorance,malnutrition,borderline hunger someone called cruel realistic frankness today divides mankind,health
EGY_1961,205,205,months therefore still vanquish beast war make war war poverty,disease,ignorance tyranny succeed victorious world community nations learn far better,health
EGY_1961,1168,1168,work look infinitely efforts results relate great part fields economy,health,culture and-will outlined commented upon detail delegation part due course,health
EGY_1961,1542,1542,progress represent imaginary real anything can navigation suez canal perfect,health,let world political zionism fool anybody away reality let sell,health
EGY_1961,2320,2320,improved countryside villages farms every effort made provide educational facilities,health,care potable water better communications furthermore natural order regulate irrigation,health
GAB_1961,153,153,even murderous weapons human genius devoted exclusively fight poverty ignorance,disease,devising instruments death imperil existence planet nation great small matter,health
GAB_1961,233,233,learn build schools hospitals decent housing equip growing industries combat,disease,finally achieve full emancipation can make decisive contribution struggle peace,health
GAB_1961,657,657,mission four centuries portuguese occupation per cent population illiterate infant,mortality,rising year year portuguese reluctant leave country possess four-fifths cultivable,health
GIN_1961,3370,3370,ensures economic prosperity populations still unjustly subjected tragic consequences under-nourishment,disease,ignorance community mankind therefore must make economic development countries end,health
GTM_1961,1348,1348,social development well known extremely low levels living hunger poverty,disease,afflict masses every continent breeding grounds political instability infiltration doctrines,health
HTI_1961,640,640,world belong defects economic social organization responsible part poverty ignorance,disease,lot mankind affliction psychologically terrible physical privation descended upon us,health
HTI_1961,958,958,one enemy planet now last instead using exclusively eradicate poverty,disease,dream employing destroy twinkling eye riches treasure accumulated centuries stubborn,health
HTI_1961,1343,1343,human person seek noble end-the deliverance men peoples poverty ignorance,disease,fear however organization american states came signing san francisco charter,health
HTI_1961,1472,1472,carry context american scene better destroy poverty illiteracy ignorance slums,disease,president francois duvalier said enemies people government responsible leader social,health
HTI_1961,2186,2186,justify confidence sent us plead cause man may freed hunger,disease,poverty ignorance fear,health
ISR_1961,2113,2113,israel challenge arab country match progress universal free compulsory education,health,services economic welfare rate employment standards living status women enjoyed,health
LAO_1961,1251,1251,though clouds extent cleared sky cease-fire uncertain future full doubts,infection,spread wound entirely healed may moment reopen fester country extricated,health
