docname,from,to,pre,keyword,post,pattern
CHL_2010.L667,12,12,organized crime know frontiers territories jurisdictions attempts effectively tackleglobal_warmingnatural disasters,health,emergencies hunger extreme poverty going require action,health
COG_2010.L24,5,5,among states poverty hunger,disease,recurrent problems added new challengesclimate_changenatural disasters terrorism piracy transnational organized,health
CPV_2010.L209,16,16,land reclamation water conveyance developmentrenewable_energypart national growth dynamics alongside education,health,employment infrastructure process,health
CYP_2010.L48,16,16,haiti landslides china environmental degradationclimate_changerising poverty food insecurity lack basic,health,care many fellow,health
CYP_2010.L925,11,11,greece well peace security region challenges faced international community increasingclimate_changepoverty,malnutrition,lack access basic health care terrorism wars threat,health
CYP_2010.L925,15,15,region challenges faced international community increasingclimate_changepoverty malnutrition lack access basic,health,care terrorism wars threat,health
GHA_2010.L271,11,11,hunger major development challenge africa countries region also grappling problemsclimate_changehigh,disease,burden poor infrastructure brain drain lack development productive,health
JAM_2010.L91,13,13,unique individual circumstances may appear affected interdependence impactclimate_changeshows live canopy,diseases,can devastate whole populations know boundaries,health
KEN_2010.L234,1,1,,mortality,fight hiv aids malaria promoting gender equality empowerment womenclimate_changecontinues hamper,health
KEN_2010.L234,5,5,mortality fight hiv aids,malaria,promoting gender equality empowerment womenclimate_changecontinues hamper development aspirations recognition challenge,health
LCA_2010.L1425,9,9,contribution world collaboration membership effective participation air transport,health,bodiesclimate_changediscussions including international civil aviation organization world health organization united,health
LCA_2010.L1425,17,17,air transport health bodiesclimate_changediscussions including international civil aviation organization world,health,organization united,health
LCA_2010.L1439,5,5,civil aviation organization world,health,organization united nations framework conventionclimate_changeorganizations universal nature contribution taiwan countries,health
MMR_2010.L519,7,7,efforts deal prevention control preparedness response,pandemic,diseases region issueclimate_changebecome pressing global challenge threatens humankind environmental problem,health
MMR_2010.L519,8,8,efforts deal prevention control preparedness response pandemic,diseases,region issueclimate_changebecome pressing global challenge threatens humankind environmental problem knows,health
MWI_2010.L512,18,18,africa adverse effectsclimate_changefragile peace security terrorism piracy maternal infant child,mortality,slow,health
MWI_2010.L529,3,3,infant child,mortality,slow reform united nations african leaders recognizeclimate_changeenvironmental degradation among serious,health
ROU_2010.L74,14,14,communities planet face mounting threats often interrelatedclimate_changeexacerbates food energy insecurity,health,population issues increase migration poverty,health
RUS_2010.L993,14,14,innovations advanced technologies modernization solutions valid challengesclimate_changeenergy food security fight,diseases,engagement enormous potential united nations,health
SLB_2010.L927,17,17,issues common concern worldclimate_changeaviation issues need participation countries aviation safety,health,atmosphere delegation,health
SMR_2010.L327,18,18,increasingly direct wayclimate_changebiodiversity economic financial employment crises food security public,health,disarmament,health
SWE_2010.L1243,12,12,possible countries interconnected today unprecedented way globalized world problemsclimate_changenatural disasters,disease,drugs terrorism conflicts take new proportions time,health
TTO_2010.L631,9,9,common set principles tackle important concern global public,health,issueclimate_changesay trinidad tobago small island developing state seeks promote safeguard,health
TUR_2010.L449,11,11,developing nations also exposed others gravest threats four interconnected problemsglobal_warmingclimate_change,epidemics,food security recent years tragedy struck many nations,health
VCT_2010.L1075,1,1,,health,challenges logically compelled participation world health assembly global reachclimate_changemerit meaningful,health
VCT_2010.L1075,7,7,health challenges logically compelled participation world,health,assembly global reachclimate_changemerit meaningful participation taiwan united nations framework convention,health
VNM_2010.L329,14,14,destitute poverty hundreds millions others put scourgeclimate_changefood insecurity natural disasters,pandemics,terrorism mr president situation requires,health
YEM_2010.L1043,7,7,tourism culture education fisheries efforts combat,epidemics,natural disasters challengesclimate_changepiracy high seas also hosted extraordinary ministerial meeting,health
BHR_2011.L621,11,11,annual report work organization convinced imperative member states cooperate issuesclimate_changeinternational,health,drought poverty alleviation disarmament non-proliferation nuclear weapons fight,health
BLZ_2011.L214,3,3,global threat,mortality,non-communicable diseases now rivals mortality communicable diseasesgreenhousegas emissions continue fuel,health
BLZ_2011.L214,5,5,global threat mortality non-communicable,diseases,now rivals mortality communicable diseasesgreenhousegas emissions continue fuel global_warming perilous,health
BLZ_2011.L214,8,8,global threat mortality non-communicable diseases now rivals,mortality,communicable diseasesgreenhousegas emissions continue fuel global_warming perilous rate faced plethora,health
BLZ_2011.L219,3,3,now rivals,mortality,communicable diseases greenhouse gas emissions continue fuelglobal_warmingperilous rate faced plethora,health
BLZ_2011.L219,5,5,now rivals mortality communicable,diseases,greenhouse gas emissions continue fuelglobal_warmingperilous rate faced plethora ills now,health
BLZ_2011.L262,18,18,namely threat posedclimate_changethreat posed crime violence threat posed chronic non-communicable,diseases,small,health
BLZ_2011.L278,4,4,posed chronic non-communicable,diseases,small island coastal states like belizeglobal_warmingposes existential threat already overwhelmed,health
BRB_2011.L972,6,6,1945 global challenges face today,pandemics,hiv aids non-communicable diseasesclimate_changegrowth illicit drug trade transnational crime proliferation,health
CHL_2011.L187,14,14,heed borders territories jurisdictions attempt deal effectivelyglobal_warmingenvironmental protection natural disasters,health,emergencies hunger extreme poverty certainly,health
GHA_2011.L726,5,5,modern energy sources fight,diseases,conserve tropical forests move closerclimate_changenegotiations scheduled durban south africa expectation,health
GNQ_2011.L583,15,15,facing addition economic crisis devastating effectsclimate_changenatural disasters drought famine communicable,diseases,claim millions victims respect,health
GRC_2011.L107,14,14,united nations leading vital international cooperation tacklingclimate_changedesertification also challenge non-communicable,diseases,hinder macroeconomic development keep bottom,health
ISL_2011.L179,11,11,assure assembly country expertise offer can help fuel green revolutionrenewable_energymarine,health,sustainable use land least gender equality always core,health
ISL_2011.L288,8,8,largest fishing nations iceland always deeply protective,health,oceans todayclimate_changethreatens place fisheries world new strain speak acidification oceans,health
ISL_2011.L300,11,11,place fisheries world new strain speak acidification oceans resulting humancarbon_emissionsaffecting,health,marine environment especially true arctic vicinity home marine,health
JAM_2011.L1033,11,11,opportunities market intelligence globally critical challenges food security energy securityclimate_changepoverty,diseases,continue demand attention international community precisely transnational character,health
MDA_2011.L289,14,14,concerted actions managed united nations poverty conflictsclimate_changeeconomic financial issues migration,pandemics,terrorism international crime crises affecting,health
MHL_2011.L813,13,13,promoting peace 11-51398 stability asia-pacific region including regardclimate_change2009 invitation world,health,organization taiwan participate observer benefited global,health
MRT_2011.L122,14,14,security achieving millennium development goals mdgs combatingclimate_changemitigating threats famine endemic,disease,well challenges hinder well-being humanity,health
NIC_2011.L616,5,5,accidents gravely endanger people's,health,harm environment 11-51398 upcoming durbanclimate_changeconference rio conference sustainable development provide,health
PLW_2011.L1078,8,8,believe united nations fully properly address issues,health,aviation safetyclimate_changeunless taiwan allowed participate activities world health organization international,health
PLW_2011.L1078,16,16,address issues health aviation safetyclimate_changeunless taiwan allowed participate activities world,health,organization international civil,health
PLW_2011.L1095,1,1,,health,organization international civil aviation organization united nations framework conventionclimate_changeappeal world,health
PNG_2011.L184,7,7,2012 target areas governance social justice,health,education gender environmentclimate_changedisaster management new country programme part overall efforts,health
SMR_2011.L617,19,19,today threatsclimate_changebiodiversity loss economic financial employment crises food security public,health,,health
TUV_2011.L369,11,11,furthermore least developed country tuvalu vulnerable global economic shocks impactsclimate_changeoutbreaks,disease,including non-communicable diseases tuvalu continues call appeal united,health
TUV_2011.L369,14,14,country tuvalu vulnerable global economic shocks impactsclimate_changeoutbreaks disease including non-communicable,diseases,tuvalu continues call appeal united,health
USA_2011.L1978,3,3,2012 commitment,health,people demands preserve planet must put actionclimate_changedemands tap power science,health
VNM_2011.L97,12,12,regions owing unresolved differences within nations threat use forceclimate_changenatural disasters,pandemics,transnational crime proliferation weapons mass destruction international,health
BGD_2012.L735,3,3,clinics ensure,nutrition,health care rural people especially mothers childrenclimate_changetrust fund set implement,health
BGD_2012.L735,4,4,clinics ensure nutrition,health,care rural people especially mothers childrenclimate_changetrust fund set implement adaptation,health
BGD_2012.L802,6,6,development goals prioritize poverty hunger,nutrition,global food energy securityclimate_changeglobal partnership sustainable development hope high-level panel,health
BWA_2012.L270,13,13,common well-being seriously compromised threats nuclear proliferation terrorismclimate_changeenvironmental degradation underdevelopment,pandemic,diseases coupled effects global economic financial,health
BWA_2012.L270,14,14,well-being seriously compromised threats nuclear proliferation terrorismclimate_changeenvironmental degradation underdevelopment pandemic,diseases,coupled effects global economic financial,health
CPV_2012.L1004,12,12,economic financial stability combat poverty re-establish peace respond effectsclimate_changeimprove global,health,fight terrorism ensure disarmament non-proliferation closing ceremony,health
DMA_2012.L44,19,19,challenges impactclimate_changecivil conflicts hunger starvation poverty hiv aids chronic non-communicable,diseases,,health
FSM_2012.L524,5,5,formulation recognize contributing effects,nutrition,lifestyle epidemic also mindful factclimate_changemagnified challenge result threat poses food,health
FSM_2012.L524,7,7,formulation recognize contributing effects nutrition lifestyle,epidemic,also mindful factclimate_changemagnified challenge result threat poses food security traditional,health
GMB_2012.L278,18,18,convene discuss issuesclimate_changeeconomic crises financial turmoil food insecurity conflicts fighting,disease,poverty,health
JAM_2012.L149,11,11,united nations agenda expanded focus address multifaceted challenges food securityclimate_changeglobal,pandemics,global economic financial crisis already witnessed citizens several,health
KNA_2012.L1415,15,15,contributions work united nations framework conventionclimate_changeinternational civil aviation organization world,health,assembly forums long demonstrated,health
KOR_2012.L39,11,11,address challenges throughout human history although new global challenges mankindclimate_changepoverty,disease,underdevelopment terrorism proliferation weapons mass destruction now testing,health
MEX_2012.L2344,6,6,deals famine starvation horn africa,epidemics,h1n1 virus mexico tacklesclimate_changemust also take action stop wave death,health
MLI_2012.L777,6,6,millennium development goals particular areas,health,education food security environmentclimate_changeone major challenges facing world survival planet,health
SLE_2012.L478,12,12,fuel financial crises struck global community 2008 well impactclimate_changeconflicts deadly,pandemics,exacerbated situation compromised determination efforts developing countries,health
TTO_2012.L611,19,19,vulnerable climate_changeclimate_variabilitysea-level rise every moment delay takes us closer demise,health,,health
BRB_2013.L507,17,17,resources development sustainable accessiblerenewable_energytechnologies pursuit sustainable agriculture agenda tandem food,nutrition,security gender,health
BWA_2013.L148,3,3,extreme poverty,disease,lack access affordable energy potable water sanitationclimate_changegender inequality continue haunt,health
BWA_2013.L338,13,13,temperatures water shortages land degradation desertification persistent droughtclimate_changealso adverse impacts,health,food security gratifying progress continues made,health
COD_2013.L240,3,3,including endemic,diseases,disappeared now reappearing environmental destruction main causeclimate_changedeplorable effects remedy situation,health
CPV_2013.L349,11,11,verde committed joint effort cape verdeans deeply focused global issuesclimate_changehunger,malnutrition,various forms inequality well importance ensuring environmental sustainability,health
IRL_2013.L660,4,4,supplies hiv aids,diseases,pandemics tackled nevertheless fresh global challengesclimate_changebeginning undermine progress made communities,health
IRL_2013.L660,5,5,supplies hiv aids diseases,pandemics,tackled nevertheless fresh global challengesclimate_changebeginning undermine progress made communities developing,health
IRL_2013.L769,19,19,integrated approachclimate_changestrong focus climate-sensitive agriculture aid programme government prioritized hunger,malnutrition,,health
KNA_2013.L1796,18,18,means reducing impactclimate_changesaving planet destruction reduce elevated incidences hiv aids,ncds,must,health
MNG_2013.L113,3,3,sum spent,health,care education state affairs tolerated comes climatetemperatureincrease two degrees centigrade,health
MRT_2013.L86,14,14,unflagging efforts service international peace security focusclimate_changeissues fight famine deadly,diseases,well realizing millennium development goals,health
NER_2013.L658,17,17,among afflicted subject effectsclimate_changedesertification recurring droughts well resulting food shortages,malnutrition,needs significant,health
