docname,from,to,pre,keyword,post,pattern
STP_2009.L604,19,19,observer worldhealthorganization hope united nations agencies united nations framework convention,climate_change,,climate
SVN_2009.L239,7,7,challenges time consistent manner food crisis,climate_change,energy crisis spreadinginfectiousdiseases problems may different roots produce single communicative,climate
THA_2009.L48,19,19,attack povertydiseasehunger still affect many supply traditional sources energy dwindling,climate_change,,climate
TUV_2009.L580,8,8,vulnerable global economic shocks highly vulnerable impacts,climate_change,least vulnerablediseaseoutbreaks however despite wide recognition given reiterated regard vulnerability,climate
VCT_2009.L845,19,19,universality globalhealthchallenges logically compelled participation world health assembly global reach,climate_change,,climate
VCT_2009.L851,13,13,universality global health challenges logically compelled participation worldhealthassembly global reach,climate_change,merit 09-53165 meaningful participation united nations,climate
AND_2010.L171,1,1,,climate_change,can phenomenon jeopardizes poorest populations affects access water compoundsmalnutritionleads violence,climate
CAN_2010.L719,9,9,boat solo voyagers travel together matters interests interconnected,climate_change,healthpandemicthreats course economy example nations consider effects economic choices others,climate
CHL_2010.L670,8,8,know frontiers territories jurisdictions attempts effectively tackle,global_warming,natural disastershealthemergencies hunger extreme poverty going require action much attentive,climate
COG_2010.L18,15,15,conflicts inequality among states poverty hungerdiseaserecurrent problems added new challenges,climate_change,natural disasters terrorism piracy,climate
CPV_2010.L216,4,4,water conveyance development,renewable_energy,part national growth dynamics alongside educationhealthemployment infrastructure process implementing ambitious,climate
CYP_2010.L55,4,4,china environmental degradation,climate_change,rising poverty food insecurity lack basichealth_caremany fellow human beings world,climate
CYP_2010.L926,9,9,peace security region challenges faced international community increasing,climate_change,povertymalnutritionlack access basic health_care terrorism wars threat nuclear proliferation nuclear,climate
CYP_2010.L930,5,5,faced international community increasing,climate_change,poverty malnutrition lack access basichealth_careterrorism wars threat nuclear proliferation nuclear,climate
GHA_2010.L273,9,9,development challenge africa countries region also grappling problems,climate_change,highdiseaseburden poor infrastructure brain drain lack development productive capacity last,climate
KEN_2010.L224,19,19,maternal childmortalityfight hiv aids malaria promoting gender equality empowerment women,climate_change,,climate
KEN_2010.L228,15,15,maternal child mortality fight hiv aidsmalariapromoting gender equality empowerment women,climate_change,continues hamper development aspirations,climate
LCA_2010.L1424,11,11,taiwan make contribution world collaboration membership effective participation air transporthealthbodies,climate_change,discussions including international civil aviation organization world health,climate
LCA_2010.L1434,3,3,health bodies,climate_change,discussions including international civil aviation organization worldhealthorganization united nations framework,climate
LCA_2010.L1434,15,15,including international civil aviation organization worldhealthorganization united nations framework convention,climate_change,organizations universal nature contribution,climate
MMR_2010.L515,13,13,nations step efforts deal prevention control preparedness responsepandemicdiseases region issue,climate_change,become pressing global challenge threatens humankind,climate
MWI_2010.L521,2,2,effects,climate_change,fragile peace security terrorism piracy maternal infant childmortalityslow reform united,climate
MWI_2010.L521,17,17,piracy maternal infant childmortalityslow reform united nations african leaders recognize,climate_change,environmental degradation,climate
ROU_2010.L79,6,6,face mounting threats often interrelated,climate_change,exacerbates food energy insecurityhealthpopulation issues increase migration poverty puts pressure,climate
SLB_2010.L935,3,3,concern world,climate_change,aviation issues need participation countries aviation safetyhealthatmosphere delegation finds regrettable,climate
SMR_2010.L335,3,3,direct way,climate_change,biodiversity economic financial employment crises food securitypublic_healthdisarmament proliferation weapons fight,climate
SWE_2010.L1246,8,8,interconnected today unprecedented way globalized world problems,climate_change,natural disastersdiseasedrugs terrorism conflicts take new proportions time alleviation poverty,climate
TTO_2010.L626,11,11,nations put place common set principles tackle important concern globalpublic_healthissue,climate_change,say trinidad tobago small island developing state seeks,climate
VCT_2010.L1065,19,19,universality globalhealthchallenges logically compelled participation world health assembly global reach,climate_change,,climate
VCT_2010.L1071,13,13,universality global health challenges logically compelled participation worldhealthassembly global reach,climate_change,merit meaningful participation taiwan united nations,climate
BHR_2011.L623,9,9,work organization convinced imperative member states cooperate issues,climate_change,internationalhealthdrought poverty alleviation disarmament non-proliferation nuclear weapons fight terrorism urgent,climate
BLZ_2011.L206,17,17,remains less global threatmortalitynon-communicable diseases now rivals mortality communicable diseases,greenhouse,gas emissions,climate
BLZ_2011.L211,12,12,remains less global threat mortality non-communicable diseases now rivalsmortalitycommunicable diseases,greenhouse,gas emissions continue fuel global_warming perilous rate,climate
BLZ_2011.L211,17,17,non-communicable diseases now rivalsmortalitycommunicable diseases greenhouse gas emissions continue fuel,global_warming,perilous rate,climate
CHL_2011.L192,6,6,territories jurisdictions attempt deal effectively,global_warming,environmental protection natural disastershealthemergencies hunger extreme poverty certainly require greater,climate
ISL_2011.L181,9,9,country expertise offer can help fuel green revolution,renewable_energy,marinehealthsustainable use land least gender equality always core icelandic foreign,climate
ISL_2011.L285,12,12,energy one largest fishing nations iceland always deeply protectivehealthoceans today,climate_change,threatens place fisheries world new strain speak,climate
MHL_2011.L816,7,7,11-51398 stability asia-pacific region including regard,climate_change,2009 invitation worldhealthorganization taiwan participate observer benefited global medical progress,climate
MRT_2011.L127,6,6,millennium development goals mdgs combating,climate_change,mitigating threats famine endemicdiseasewell challenges hinder well-being humanity sixty-sixth session,climate
NIC_2011.L610,15,15,avoid similar accidents gravely endanger people'shealthharm environment 11-51398 upcoming durban,climate_change,conference rio conference sustainable,climate
PLW_2011.L1075,12,12,nations system believe united nations fully properly address issueshealthaviation safety,climate_change,unless taiwan allowed participate activities world health,climate
PLW_2011.L1085,4,4,health aviation safety,climate_change,unless taiwan allowed participate activities worldhealthorganization international civil aviation organization,climate
PLW_2011.L1085,19,19,activities worldhealthorganization international civil aviation organization united nations framework convention,climate_change,,climate
PNG_2011.L180,13,13,beginning january 2012 target areas governance social justicehealtheducation gender environment,climate_change,disaster management new country programme part,climate
SMR_2011.L626,2,2,threats,climate_change,biodiversity loss economic financial employment crises food securitypublic_healthdisarmament non-proliferation weapons,climate
TUV_2011.L371,9,9,developed country tuvalu vulnerable global economic shocks impacts,climate_change,outbreaksdiseaseincluding non-communicable diseases tuvalu continues call appeal united nations take,climate
USA_2011.L1968,17,17,emergencies place 2012 commitmenthealthpeople demands preserve planet must put action,climate_change,demands tap,climate
BGD_2012.L727,16,16,education established community clinics ensurenutritionhealth_care rural people especially mothers children,climate_change,trust fund set,climate
BGD_2012.L728,15,15,education established community clinics ensure nutritionhealth_carerural people especially mothers children,climate_change,trust fund set implement,climate
BGD_2012.L796,14,14,coherence sustainable development goals prioritize poverty hungernutritionglobal food energy security,climate_change,global partnership sustainable development hope,climate
BWA_2012.L274,7,7,seriously compromised threats nuclear proliferation terrorism,climate_change,environmental degradation underdevelopmentpandemicdiseases coupled effects global economic financial crisis internal,climate
CPV_2012.L1007,8,8,stability combat poverty re-establish peace respond effects,climate_change,improve globalhealthfight terrorism ensure disarmament non-proliferation closing ceremony united nations,climate
FSM_2012.L518,15,15,strengthening policy formulation recognize contributing effectsnutritionlifestyle epidemic also mindful fact,climate_change,magnified challenge result threat,climate
FSM_2012.L520,13,13,strengthening policy formulation recognize contributing effects nutrition lifestyleepidemicalso mindful fact,climate_change,magnified challenge result threat poses food,climate
GMB_2012.L287,2,2,issues,climate_change,economic crises financial turmoil food insecurity conflicts fightingdiseasepoverty special interests,climate
KNA_2012.L1421,5,5,united nations framework convention,climate_change,international civil aviation organization worldhealthassembly forums long demonstrated outstanding credentials,climate
KOR_2012.L41,9,9,throughout human history although new global challenges mankind,climate_change,povertydiseaseunderdevelopment terrorism proliferation weapons mass destruction now testing international community,climate
MLI_2012.L772,14,14,programmes achievement millennium development goals particular areashealtheducation food security environment,climate_change,one major challenges facing world,climate
SMR_2012.L1448,19,19,basic serviceshealth_careeducation besides facing global challenges economic crisis problems connected,climate_change,,climate
TTO_2012.L621,1,1,,climate_variability,sea-level rise every moment delay takes us closer demisehealthwell-being people,climate
BRB_2013.L515,3,3,sustainable accessible,renewable_energy,technologies pursuit sustainable agriculture agenda tandem foodnutritionsecurity gender equality women's,climate
BWA_2013.L140,17,17,doubt challenges extreme povertydiseaselack access affordable energy potable water sanitation,climate_change,gender inequality,climate
BWA_2013.L342,7,7,shortages land degradation desertification persistent drought,climate_change,also adverse impactshealthfood security gratifying progress continues made many countries,climate
CPV_2013.L350,9,9,joint effort cape verdeans deeply focused global issues,climate_change,hungermalnutritionvarious forms inequality well importance ensuring environmental sustainability national international,climate
IRL_2013.L779,1,1,,climate_change,strong focus climate-sensitive agriculture aid programme government prioritized hungermalnutritiontheme resonates,climate
MNG_2013.L105,16,16,every year fraction sum spenthealth_careeducation state affairs tolerated comes climate,temperature,increase two degrees,climate
NER_2013.L666,3,3,subject effects,climate_change,desertification recurring droughts well resulting food shortagesmalnutritionneeds significant investment part,climate
SLB_2013.L1422,1,1,,climate_change,requests mirror observer status republic china currently enjoys worldhealthassembly solomon,climate
TTO_2013.L314,16,16,poverty global scale ensure foodnutritionenergy security reverse environmental degradation deal,climate_change,current approaches advance,climate
ATG_2014.L1319,1,1,,climate_change,rising sea levels persistent unemployment armed conflicts ebola virusepidemiccalled global,climate
BHR_2014.L122,6,6,number challenges facing us including,climate_change,spread diseases particularly ebolaepidemicwest africa aggravated refugee problem propagation extremism,climate
BRN_2014.L394,6,6,challenges global nature ranging impact,climate_change,extremism terrorism serious repercussionspandemicdiseases brunei darussalam stands united international community,climate
CHN_2014.L1042,18,18,hunger improving educationhealthwomen children also facing new challenges form environment,climate_change,energy,climate
CHN_2014.L1197,9,9,aim creating fairer equitable effective arrangements international cooperation,climate_change,ebolaepidemicraging african countries sounded alarm global health security good brother,climate
CHN_2014.L1204,2,2,cooperation,climate_change,ebola epidemic raging african countries sounded alarm globalhealthsecurity good brother,climate
CIV_2014.L346,12,12,infrastructure energy agriculture employment capability ensuring food security continenthealthsector combating,climate_change,also active africa entering era progress development,climate
CYP_2014.L457,15,15,migration flows create demographic changes spreadepidemicrecent example ebola moreover effects,climate_change,eventually distant future turn,climate
DNK_2014.L64,6,6,principles rules-based international order built,climate_change,causing great risks humanhealthglobal food security economic development natural resources,climate
FSM_2014.L213,6,6,yet face brunt adverse impacts,climate_change,threatens food water securityhealthpopulation health oceans coral reefs biodiversity existence,climate
FSM_2014.L215,4,4,brunt adverse impacts,climate_change,threatens food water security health populationhealthoceans coral reefs biodiversity existence,climate
FSM_2014.L752,14,14,death pacific therefore pacific leaders declared ncdsepidemicdiseases lifestyle diseases compounded,climate_change,destroys food crops contaminates water,climate
IND_2014.L1185,7,7,draw assembly's attention another idea talk,climate_change,also talking holistichealth_careconnecting nature going back basics today like underscore,climate
MDV_2014.L49,4,4,realities daunting effects,climate_change,ever-pressing challenges poverty want uncontrollable spreaddiseasecommunities everywhere striving overcome obstacles,climate
MHL_2014.L614,19,19,including worldhealthorganization international civil aviation organization united nations framework convention,climate_change,,climate
PLW_2014.L463,14,14,receives attention financing deserves must understand termspublic_healthclimate_change defining issue century,climate_change,affects air breathe food eat,climate
PLW_2014.L476,3,3,issue century,climate_change,affects air breathe food eat water drinkinfectiousdiseases find way homes,climate
PNG_2014.L243,11,11,assistance programme aimed assisting pacific sids critical areas development educationhealthcapacity-building,climate_change,reconstruction important infrastructure natural disasters reiterate call international,climate
SEN_2014.L197,15,15,challenges faced people particularly areas educationhealthfight poverty extreme poverty energy,climate_change,endemic poverty mind government,climate
SLB_2014.L702,8,8,specialized bodies namely united nations framework convention,climate_change,unfccc worldhealthorganization international civil aviation organization icao united nations bodies,climate
SLB_2014.L719,9,9,united nations bodies deal urgent global issues interest,climate_change,evolvinghealthchallenges icao works keep travelling public air services safe wish,climate
SLB_2014.L1260,11,11,lands result sea-level rise right live harmony nature threatened declininghealthplanet,climate_change,remains greatest challenge time calls widest possible international,climate
SLE_2014.L100,3,3,sustainable energy,climate_change,among others particular appreciate robust response ebolaepidemiccausing much havoc lives,climate
SLV_2014.L214,7,7,agenda must integrate universal issues migration,climate_change,food security educationhealthpublic safety world peace must keep repeating errors,climate
SRB_2014.L174,7,7,global challenges concern just serbia us,climate_change,global security deadlyinfectiousdiseases vast proportions believe addressed wisely systematically challenges,climate
SVK_2014.L758,2,2,sustainable,climate_change,inequalities development distribution goods services poverty unequal accesshealtheducation slovakia remain,climate
TUR_2014.L91,19,19,struggle hungermalnutritioncommunicable diseases lack education rich countries world enjoy prosperity,climate_change,,climate
TUV_2014.L1048,4,4,sectors national priority,climate_change,energy food security fisheries information technologyhealth_careeducation outer islands development much,climate
TUV_2014.L1116,19,19,including worldhealthorganization international civil aviation organization united nations framework convention,climate_change,,climate
ZMB_2014.L378,8,8,multilateral approaches address underlying cross-border factors affect,climate_change,global povertypublic_healthchildren's welfare labour migration youth unemployment advancement women many,climate
BLZ_2015.L361,2,2,posed,climate_change,imperative threat treated less urgency gravity diagnosis terminalillnesstreated must tandem,climate
BWA_2015.L651,15,15,decline agricultural output changing weather patternshealthchallenges caused changing climate conditions,climate_change,also presents serious security,climate
CIV_2015.L504,14,14,reducing poverty hunger around world improving people'shealtheducation fighting adverse effects,climate_change,together also promote good governance,climate
KOR_2015.L261,4,4,world war global,climate_change,threatening lives even future generations ebolainfectiousdiseases causing countless victims awakening,climate
LAO_2015.L118,11,11,environment continues face numerous challenges armed conflicts terrorism poverty hungerinfectiousdiseases,climate_change,natural disasters turn posed major threats peace development,climate
MCO_2015.L459,8,8,just mentioned must also address issues victims,climate_change,natural disastershealthcrisis regard international community define new humanitarian deployment framework,climate
PLW_2015.L108,16,16,home challenges violence war povertydiseaserising seas wildfires well droughts caused,climate_change,enormous resolve share,climate
PNG_2015.L647,11,11,programme support pacific sids critical areas development good governance educationhealthcapacity-building,climate_change,relief assistance natural disaster reconstruction efforts assistance pacific,climate
SEN_2015.L80,16,16,remains threatened extreme poverty hungerdiseaseunprecedented degradation environment senegal's hope paris,climate_change,conference successful adopt,climate
SLE_2015.L811,5,5,shore capabilities deal effects,climate_change,country reiterate immune physical socialhealthconsequences climate_change need integrate insight decisions,climate
SLE_2015.L811,11,11,shore capabilities deal effects climate_change country reiterate immune physical socialhealthconsequences,climate_change,need integrate insight decisions urgent matters youth unemployment,climate
SWZ_2015.L429,5,5,opportunities investment sector particularly,renewable_energy,envisage world free poverty hungerdiseasewant life can thrive becomes critical,climate
THA_2015.L201,19,19,ensure universalhealthwell-being promote good governance rule law reduce disaster risks,climate_change,,climate
TJK_2015.L288,9,9,terror food energy financial economic crises degradation environment,climate_change,spreadinfectiousdiseases demand us concerted comprehensive response context united nations remains,climate
TUV_2015.L1118,19,19,assembly worldhealthorganization international civil aviation organization united nations framework convention,climate_change,,climate
VAT_2015.L1315,1,1,,climate_change,link shows threat climate_change responses can promising opportunity improvinghealthtransportation energy,climate
VAT_2015.L1315,5,5,climate_change link shows threat,climate_change,responses can promising opportunity improvinghealthtransportation energy security new opportunities employment,climate
AUS_2016.L965,18,18,conflict prevent globalhealthpandemics ensure universal access clean water sanitation address,climate_change,require,climate
BEL_2016.L719,19,19,access basichealth_careknow well still much sustainable development goals paris agreement,climate_change,,climate
BIH_2016.L44,12,12,reaches far beyond national boundaries capacities deal poverty hungerdiseasenatural disasters,climate_change,afflict millions fellow human beings many states,climate
BIH_2016.L1324,13,13,make lives millions people suffering marginalization discrimination povertymalnutritiondisease natural disasters,climate_change,must listen voices respond needs hopes,climate
BIH_2016.L1325,12,12,make lives millions people suffering marginalization discrimination poverty malnutritiondiseasenatural disasters,climate_change,must listen voices respond needs hopes aspirations,climate
BLZ_2016.L982,19,19,including worldhealthorganization international civil aviation organization united nations framework convention,climate_change,,climate
COM_2016.L329,15,15,perceive future can reduce poverty improvehealtheducation build sustainable habitat fight,climate_change,protect oceans forests however,climate
FSM_2016.L1119,9,9,federated states micronesia became member small island states,climate_change,oceanshealthhuman rights partnership featured prominently agenda climate_change forum reaffirmed position,climate
FSM_2016.L1119,16,16,small island states climate_change oceanshealthhuman rights partnership featured prominently agenda,climate_change,forum reaffirmed position,climate
ISR_2016.L796,11,11,condemning liberal democracy middle east far less time address wardiseasepoverty,climate_change,serious problems plague planet half-million slaughtered syrians helped,climate
KIR_2016.L282,18,18,killer non-communicable diseaseshealthoceans looming challenges uncertainties incremental real existential threats,climate_change,continue,climate
LSO_2016.L261,12,12,relevant appropriate time humankind tottering precipice resulting hunger povertydiseaseadverse consequences,climate_change,theme highlights collective desire united nations eradicate,climate
MCO_2016.L20,18,18,displacements afflicted hungerdiseasetorn apart grief-stricken violence also representatives world threatened,global_warming,made,climate
MLI_2016.L779,6,6,vital needs population including combating,climate_change,protecting environment providing educationhealth_caresocial protection jobs young people also empowering,climate
MWI_2016.L529,2,2,action,climate_change,let also put record malawi making exemplary progresshealthsector pioneering innovative,climate
TON_2016.L732,3,3,negative impacts,climate_change,underestimated impacts threaten territorial integrity land waterhealthinfrastructure food security biological,climate
TTO_2016.L162,1,1,,climate_change,insidious threats violence extremism terrorism crises forced displacement spreadinfectiousdiseases illnesses,climate
VCT_2016.L367,8,8,quality education poverty eradication strengthening institutions infrastructure,renewable_energy,climate resiliencehealthwell-being security citizens central national medium-term development plans year,climate
VUT_2016.L795,19,19,various problemspublic_healthpresence extreme climate events caused major harm infrastructure economy,climate_change,,climate
WSM_2016.L961,15,15,eradication raising living standards worldwide yethealthoceans increasingly compromised pressures overfishing,climate_change,ocean acidification habitat loss,climate
WSM_2016.L973,5,5,increasingly compromised pressures overfishing,climate_change,ocean acidification habitat loss pollutionhealthmarine ecosystems declines capacity provide food,climate
AUS_2017.L554,8,8,together challenges face respect national borders includes,climate_change,diseases includingmalariamanagement precious water resources modern slavery unpalatable truth forced,climate
CHE_2017.L43,12,12,still affects million people world every seconds child diesmalnutritionchallenges include,climate_change,global inequality conflict humanitarian disasters well forced,climate
COG_2017.L529,2,2,planet,global_warming,decent life also means allowing populations benefit high-qualityhealth_careproliferation counterfeit sub-standard,climate
GNQ_2017.L358,11,11,also great deal uncertainty fact despite commendable initiatives 1990s combatmalnutritionhunger,climate_change,others despite high-level plenary meeting general assembly millennium,climate
GTM_2017.L437,9,9,domestic legislation may carried achieve mitigation adaptation resilience,climate_change,regardnutritionfood security support world food programme put together final report,climate
MHL_2017.L1026,9,9,international civil aviation organization united nations framework convention,climate_change,worldhealthorganization security council resolution 2758 1971 misused justify people taiwan's,climate
NRU_2017.L820,16,16,including sustainable development goals worldhealthorganization unesco united nations framework convention,climate_change,united nations-related agencies,climate
