docname,from,to,pre,keyword,post,pattern
France-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-ESSILOR18_SUSTAINABILITY_Chapter_4.2_ENG.pdf?1558969421.L1395,18,18,million philanthropic visualhealthprograms reference year million163 optimizing environmental footprintcontribute tackle,climate_change,impacts,climate
Germany-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-WOM_Sustainability_Report18_UNGC.pdf?1560878226.L5789,19,19,preserving humanhealthcontribution goal ﬁun agenda sustainable development.ﬂ underscore voluntary commitment,climate_neutrality,,climate
Japan-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-AnnualReport15_Sustainability_E.pdf?1444358562.L4122,18,18,websites devoted particularhealthtopics subarachnoid hemorrhages one causes cerebral aneurysms body,temperature,prevention,climate
Japan-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-AnnualReport15_Sustainability_E.pdf?1444358562.L5009,16,16,health safety35404248 61ehs management employeehealthsafety developing environmentally-friendlyand safe productsinitiatives deal,climate_change,effective use resources,climate
Japan-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-terumo_sus_en1007.pdf?1475819550.L4341,14,14,causes cerebral aneurysms http terumo-kumomakka.jp body temperaturehealthhttp www.terumo-taion.jp basal body,temperature,health http www.terumo-womens-health.jp preventing falls,climate
Japan-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-terumo_sus_en1007.pdf?1475819550.L4347,4,4,http terumo-kumomakka.jp body,temperature,health http www.terumo-taion.jp basal body temperaturehealthhttp www.terumo-womens-health.jp preventing falls elderly,climate
Kenya-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-AAR_Communication_of_sustainability11.pdf?1331218912.L3435,17,17,5th june celebrations treeshealthcan meet challenges face œ economic crisis,climate_change,rising cost,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L77,9,9,countries aar presence acknowledged serious impac t global,climate_change,countrieshealthwell-being signing december united nations global compact water mandate dr,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L321,8,8,insufficient access safe water led join kenya,climate_change,working grohealththematic component december sign united nations glo bal compact,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L3842,6,6,boards trust advisory committees kenya,climate_change,working group kccwg sittinghealththematic ruarka uhai neema hospital œ aar,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L5414,5,5,beckmann trust joins kenya,climate_change,work ing group kccwg sitshealththematic group constitutes v arious organizations,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L5422,19,19,organizations individualshealthsector health thematic group technical arm kccwg matters concerning,climate_change,,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L5424,17,17,organizations individuals health sectorhealththematic group technical arm kccwg matters concerning,climate_change,health kenya,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L5433,11,11,sector health thematic group technical arm kccwg matters concerning climate_changehealthkenya,climate_change,working group kccwg forum brings together civil society,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6487,7,7,taking action measures aar part kenya,climate_change,working group œhealththematic group preamble kccwg health thematic group wake,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6487,18,18,working group œhealththematic group preamble kccwg health thematic group wake,climate_change,kenya,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6492,2,2,kenya,climate_change,working group œ health thematic group preamble kccwghealththematic group wake,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6492,13,13,working group œ health thematic group preamble kccwghealththematic group wake,climate_change,kenya seen one vulnerable countries climate_change,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6492,19,19,preamble kccwghealththematic group wake climate_change kenya seen one vulnerable countries,climate_change,,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6693,17,17,sector private government ngoshealththematic group technical arm kccwg matters concerning,climate_change,health und,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6702,17,17,kccwg matters concerning climate_changehealthund ertake situation analysis looking impact s,climate_change,human health,climate
Kenya-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-AAR_UN_Global_Compact_COP_FY2013.pdf?1401970229.L6712,9,9,health und ertake situation analysis looking impact s,climate_change,humanhealthcarry n impact assessment well establish document findings among activities,climate
Kenya-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-COP14.pdf?1433491279.L308,2,2,impact,climate_change,east african region led strengthening aar insurance aarhealthcarecommitment support aar,climate
Kenya-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-COP14.pdf?1433491279.L3773,2,2,adaptation,climate_change,enhancing climate-related opportunities taking part re-forestation already treeshealthproject aar continue,climate
Kenya-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-COP14.pdf?1433491279.L5131,16,16,partner various like-minded companies improvehealthliving conditions low-income communities east africaaarbt,climate_change,working group working,climate
Kenya-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-AAR_Group_COP15.pdf?1464874158.L187,1,1,,climate_change,east african region led strength ening aar insurance aarhealthcarecommitment support,climate
Luxembourg-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UN_Global_Compact_B_Medical_Systems.pdf?1555079032.L139,18,18,institutes pharmaceutical companieshealthorganizations governments rely solutions safely store transport handle,temperature,sensitive,climate
Norway-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-Laerdal_Sustainability_Report15_to_May_2016.pdf?1461878368.L3985,13,13,materials manufacturing processes wherever feasible thus safeguarding publichealthsafety since mapping,co2_emissions,resulting operations areas distribution manufacturing business,climate
Norway-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-Sustainability_report_May16.pdf?1493372900.L3985,13,13,materials manufacturing processes wherever feasible thus safeguarding publichealthsafety since mapping,co2_emissions,resulting operations areas distribution manufacturing business,climate
Philippines-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-MDH_UNGC_COP15.pdf?1473496131.L1883,16,16,adults late 40s responsive efficienthealthdisaster response rehdi given increasing effect,climate_change,country prone natural,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L135,7,7,key role helping communities adapt effects,climate_change,risk poses humanhealthcan also contributor introducing climate mitigation actions sustainable,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L389,14,14,including proceeds recyclables various projects respond emerginghealthsocio economic needs brought,climate_change,one key element inclusion different,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L519,9,9,office utilizes proceeds recyclables program communities affec ted,climate_change,provisionhealthcareservices underserved areas deepening commitment reducing carbon footprint promote greater,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L1122,7,7,significantly benefit individuals communities gravely affected,climate_change,marginalized accessing qualityhealthcareprojects include conduct medical surgical missions provinces wh,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L1256,7,7,helping h ospital expand reach terms,climate_change,mitigation initiatives provisionhealthcareunderserved areas conclusion external stakeholders first reduction projects,climate
Philippines-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2017_Manila_Doctors_Communication_on_Progress_Report.pdf?1536653653.L1300,8,8,manila doctors can reach families countryside impact,climate_change,affected livelihoodhealthcommunities project replicable scalable sustainable especially hospitals developing countries,climate
Poland-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-RR_Pelion_ENG.pdf?1403015711.L1529,19,19,in-patient out-patienthealthcareinstitutions -to-end logistics solutions monitored transport products within wide,temperature,,climate
Singapore-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Sivantos_CoP-Report19.pdf?1558600807.L435,19,19,funds globalhealthissues universi -ty sponsorship program singapore uti -lizing clean,renewable_energy,,climate
South Africa-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UN-Global-Compact-Progress-Report-2018.pdf?1551278818.L1030,19,19,equality goodhealthwell-being industry innovation infrastructure responsible consumption production quality education,climate_action,,climate
South Africa-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UN-Global-Compact-Progress-Report-2018.pdf?1551278818.L8633,3,3,ecosystems effects,greenhouse,gas emissions ocean acidi cation warming stressinghealthproductivity ocean interconnected uid,climate
Sweden-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-COP_UN_Global_Compact_Molnlycke.pdf?1530603609.L53,7,7,faces signi cant challenges population growth,climate_change,driving demands goodhealthwellbeing decent work economic growth lower emissions œ,climate
United Kingdom-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Corporate_Responsibility_Report18.pdf?1553162104.L3451,18,18,premature mortality non-communicablediseasesprevention treatment promote mental well-being.ﬂ release intergovernmental panel,climate_change,report,climate
United Kingdom-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Corporate_Responsibility_Report18.pdf?1553162104.L12016,1,1,,greenhouse,gas emissions water waste management use chemicals local pollutionhealthsafety working,climate
United Kingdom-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-Corporate_Responsibility_Report18.pdf?1553162104.L16520,9,9,acronyms technical points comparability used recognised accounting methodologies,greenhouse,gashealthsafety reporting enhance comparability second standalone cr report gradually building,climate
United State...-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-2017_Sustainability_Report_Europe.pdf?1494243968.L6115,12,12,rise reduced food security water scarcity adverse effects humanhealthrisks associated,climate_change,21st century support spirit ambition paris climate,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5256,6,6,monthly solar power generation avoided,carbon_emissions,clean air improves humanhealthhealthcare industry uses billion kilowatt hours electricity,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5257,5,5,solar power generation avoided,carbon_emissions,clean air improves human healthhealthcareindustry uses billion kilowatt hours electricity,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5321,18,18,conditions spread infectiousdiseasesmosquito-borne illnesses increases health costs communities customers investing,renewable_energy,investing,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5323,16,16,conditions spread infectious diseases mosquito-borneillnessesincreases health costs communities customers investing,renewable_energy,investing clean air,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5325,14,14,conditions spread infectious diseases mosquito-borne illnesses increaseshealthcosts communities customers investing,renewable_energy,investing clean air better human,climate
United State...-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-2018_Sustainability_Report_Europe.pdf?1530020182.L5336,5,5,costs communities customers investing,renewable_energy,investing clean air better humanhealthsolar energy using epa calculator http,climate
