docname,from,to,pre,keyword,post,pattern
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,1184,1184,1# performance see page emission,greenhouse,gases declined last two years,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12901,12901,practices focus impact everyday activities,climate_change,taken reduce waste raw materials,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12942,12942,health institution publish inventory emissions,greenhouse,gases took reference yea r,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,12994,12994,dev elopment publication corporate inventories,greenhouse,gases emissions co untry aware,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,13052,13052,took initiative raise impact two,greenhouse,gases anesthetic gas considered intergovernmental,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,13143,13143,used ghg tool released evolution,greenhouse,gases emission sq1 -#7 #67,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,13348,13348,raw m aterials led reduction,greenhouse,gases sociedade believes best way,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,13987,13987,electricity emergenc y situations thus,carbon_emissions,#1 v 5n#q1 #b 7'9,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,14384,14384,symbolic act ale rt risks,global_warming,#w-7 1#jfl#jkppl# #kf kk# n,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,14654,14654,cities set ways cooperate reducing,greenhouse,gases emission promote action among,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,14667,14667,companies power public sociedade global,climate_change,among contributions sociedade collaborated preparation,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,18558,18558,wmg total direct indirect emissions,greenhouse,gases weight integral ij l,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,18569,18569,n wmk relevant indirect emissions,greenhouse,gases weight integral ij l,climate
Brazil-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-2012_19_relatorio_sustentabilidade_2012_ingles_com_carta_adesao_pacto_global.pdf?1343048121,18580,18580,ad wmi initiatives reduce emissions,greenhouse,gases reductions achieved integral kj,climate
Brazil-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Amilpar%202012%20Sustainability%20report.pdf?1377547547,2799,2799,internal planning intended map reduce,greenhouse,gas emissions resulting company s,climate
Brazil-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Amilpar%202012%20Sustainability%20report.pdf?1377547547,9342,9342,since amil helped maintain bromeliads,greenhouse,rio de janeiro botanical garden,climate
Brazil-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Amilpar%202012%20Sustainability%20report.pdf?1377547547,26184,26184,estufa por peso relevant indirect,greenhouse,"gas emissions weight 126,127não se",climate
Brazil-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Amilpar%202012%20Sustainability%20report.pdf?1377547547,26207,26207,e reduções obtidas initiatives reduce,greenhouse,gas emissions reductions achieved 9en19emissões,climate
Brazil-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-Relat%C3%B3rio_de_Sustentabilidade13.pdf?1408972019,15089,15089,managementevery year amil prepares inventory,greenhouse,gas ghg emissions line principles,climate
Brazil-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-Relat%C3%B3rio_de_Sustentabilidade13.pdf?1408972019,18137,18137,por peso total direct indirect,greenhouse,"gas emissions weight 1278,9en18iniciativas para",climate
Brazil-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-Relat%C3%B3rio_de_Sustentabilidade13.pdf?1408972019,18155,18155,e reduções obtidas initiatives reduce,greenhouse,gas emissions reductions achieved 9en22peso,climate
Brazil-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-2014_Sustainability_Report.pdf?1438952107,21624,21624,important source emissions order reduce,greenhouse,gas emissions amil makes use,climate
Brazil-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-2014_Sustainability_Report.pdf?1438952107,25657,25657,dessas iniciativas initiatives provide energy-efficient,renewable_energy,based products services reductions energy,climate
Brazil-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-2014_Sustainability_Report.pdf?1438952107,25691,25691,e reduções obtidas initiatives reduce,greenhouse,"gas emissions reductions achieved 128,1298,9en22peso",climate
Brazil-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-United_Nations_COP_OdontoPrev16.pdf?1498760026,1648,1648,environmental consulting firm specializing monitoring,carbon_emission,energy consumption employees commuting road,climate
Brazil-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-United_Nations_COP_OdontoPrev16.pdf?1498760026,1670,1670,amount trees sowed neutralize equivalent,carbon_emission,os t co2 relation 718.84t,climate
Brazil-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-United_Nations_COP_OdontoPrev17November.pdf?1542828723,2105,2105,environmental consulting firm specializing monitoring,carbon_emission,energy consumption employees commuting road,climate
Brazil-SEP-2018-SEP-HealthCareEquipment&Ser...-SEP-United_Nations_COP_OdontoPrev17November.pdf?1542828723,2130,2130,neutralize equivalent carbon compensate emissions,greenhouse,gas emission emission o f,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-F00285_relatorio00x800px_ingles.pdf?1574364502,1104,1104,increase percentage points compared managers,climate_change,target area weighs individual goals,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-F00285_relatorio00x800px_ingles.pdf?1574364502,2593,2593,four main aspects energy water,greenhouse,gas emissions ghg residue management.to,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-F00285_relatorio00x800px_ingles.pdf?1574364502,3122,3122,specialized environmental consulting rm monitoring,carbon_emission,energy consumption employees commuting road,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-F00285_relatorio00x800px_ingles.pdf?1574364502,3147,3147,neutralize equivalent carbon compensate emissions,greenhouse,gas emission company emitted total,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-F00285_relatorio00x800px_ingles.pdf?1574364502,3181,3181,building activities fugitive refrigerant emissions,co2_emissions,re extinguishers scope hand inventory,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UHG18_Book_navegavel_-_VF_PORT-ING.pdf?1571679641,36551,36551,area june sustainability report ergonomics,temperature,working place july guidance act,climate
Brazil-SEP-2019-SEP-HealthCareEquipment&Ser...-SEP-UHG18_Book_navegavel_-_VF_PORT-ING.pdf?1571679641,39604,39604,awareness actions management aiming reducing,greenhouse,gas emissions gee message president,climate
China-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-COP_by_Qingdao_Double_Butterfly_Group_Co_Ltd_Dec_2013.pdf?1388368305,451,451,principles policies implementation managed keep,temperature,dipping room summer qa verified,climate
China-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-COP_by_Qingdao_Double_Butterfly_Group_Co_Ltd_January_2nd13.pdf?1357088617,472,472,also installed various insulations keep,temperature,dipping room level ammonia dust,climate
China-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-COP15_%28Kantech%29_.pdf?1458704601,809,809,engagement overall goal reduce annual,carbon_emissions,per employee one tonne tonnes,climate
China-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-COP15_%28Kantech%29_.pdf?1458704601,914,914,comes œ annual per employee,carbon_emissions,fallen tonnes œ year year,climate
Denmark-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-WDH_CoP12.pdf?1336740902,1079,1079,cdp done since reporting corporate,co2_emissions,climate strategy f look tre,climate
Denmark-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-WDH_CoP12.pdf?1336740902,1110,1110,due c hanges energy supply,co2_emissions,rose fi g- ures respectively,climate
Denmark-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-WDH_CoP12.pdf?1336740902,1121,1121,compared revenue increase period time,co2_emission,staff member tonnes low production,climate
Denmark-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-WDH_CoP12.pdf?1336740902,1140,1140,financial industry electricity accounts corporate,co2_emissions,heating buildings co m- pany,climate
Denmark-SEP-2012-SEP-HealthCareEquipment&Ser...-SEP-WDH_CoP12.pdf?1336740902,1987,1987,reporting carbon disclosure project cdp,co2_emissions,rose compared rise revenue abo,climate
Denmark-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Coloplast%20Corporate%20Responsibility%20Report%20and%20CoP%202012-13.pdf?1384505926,1652,1652,goods transported air scope according,greenhouse,gas protocol corresponds absolute reduction,climate
Denmark-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-Coloplast%20Corporate%20Responsibility%20Report%20and%20CoP%202012-13.pdf?1384505926,1691,1691,wholesalers improving environmental performance important,climate_change,rise global regulations legislations increasing,climate
Denmark-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-WDH_UNGC_CoP12_Final.pdf?1361915621,1561,1561,done since report ing corporate,co2_emissions,climate strategy time writing report,climate
Denmark-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-WDH_UNGC_CoP12_Final.pdf?1361915621,1571,1571,report figures yet available looking,co2_emission,staff tonnes lo w production,climate
Denmark-SEP-2013-SEP-HealthCareEquipment&Ser...-SEP-WDH_UNGC_CoP12_Final.pdf?1361915621,1589,1589,l industry electricity accounts corporate,co2_emissions,heating buildings company cars page,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,237,237,phthalates october part address global,climate_change,reduced absolute greenhouse gas emissions,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,240,240,address global climate_change reduced absolute,greenhouse,gas emissions production since original,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1041,1041,regulations 00environment climate absolute reduction,co2_emissions,energy use production facilities indexed,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1053,1053,period april œ march reduction,co2_emissions,per product energy use production,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1238,1238,stakeholders emerging markets scope according,greenhouse,gas protocol quantitative target relative,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1802,1802,goods transported air scope according,greenhouse,gas protocol corresponds absolute reduction,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1861,1861,energy use coloplast s absolute,greenhouse,gas emission reduction target coloplast,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1932,1932,products coloplast able lower total,greenhouse,gas emissions increased recycling coverage,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,1964,1964,addressing global environmental challenges related,climate_change,resource scarcity use hazardous substances,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2035,2035,example approximately coloplast s total,greenhouse,gas emissions stem raw materials,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2135,2135,accounts approximately coloplast s total,greenhouse,gas emissions coloplast therefore works,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2152,2152,ambitious target achieve absolute reduction,greenhouse,gas emissions energy used production,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2212,2212,whereas iginal target resulted reduction,greenhouse,gas emissions per product coloplast,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2261,2261,currently working set new target,greenhouse,gas reduction energy consumption communicated,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2378,2378,goods accounts approximately coloplast s,greenhouse,gas emissions however significant reductions,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2384,2384,gas emissions however significant reductions,greenhouse,gas emissions can reached simply,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2404,2404,via air transportation emits times,greenhouse,gases given distance compared shipping,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2501,2501,index co2 per ebit index,co2_emissions,scope co2_emissions scope tonnes co,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,2503,2503,per ebit index co2_emissions scope,co2_emissions,scope tonnes co 2e index2013,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,5093,5093,cases necessari ly substantiated unit,co2_emissions,1scope direct energy mwh gjtonnes,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-CR_Report13_14.pdf?1415878767,5216,5216,"12tonnes co 2e89,500 coloplast complies",greenhouse,gas protocol scope scope measurements,climate
Denmark-SEP-2014-SEP-HealthCareEquipment&Ser...-SEP-UN_GC_Communication_on_Progress_Final.05.2014.pdf?1398936982,1408,1408,ceiling fans installed divisions reduce,temperature,summer seasons overcoats provided divisions,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,140,140,disclosures applied report pwc reviewed,greenhouse,gas emissions data step taken,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,224,224,management see page new relative,greenhouse,gas waste reduction target see,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3533,3533,addressing global environmental challenges related,climate_change,resource scarcity use haza rdous,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3619,3619,iew quantitative target total indexed,greenhouse,gas emissions indexed relative specific,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3627,3627,indexed relative specific target indexed,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3666,3666,goods transported air scope according,greenhouse,gas protocol based weighted amounts,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3734,3734,produced unit new ambition relative,greenhouse,gas emissions coming years coloplast,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3752,3752,set new ambition continuously reduce,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3902,3902,environmental impact example approximately total,greenhouse,gas emissions stem raw continuously,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,3969,3969,consumption production accounts approximately total,greenhouse,gas emissions coloplast therefore works,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,4013,4013,new reduction ambition continuously reduce,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,4113,4113,approximately emissions however significant reductions,greenhouse,gas emissions achievable simply substituting,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,4132,4132,via air transportation emits times,greenhouse,gases given distance compared shipping,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5023,5023,coloplast s obtain limited assurance,greenhouse,gas ghg emissions data coloplast,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5044,5044,ns data criteria preparation ghg,greenhouse,gas accounting principles coloplast responsibility,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5069,5069,accounting reporting standard coloplast s,greenhouse,gas accounting principles also contain,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5083,5083,re porting types data included,greenhouse,gas quantification subject inherent uncertainty,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5151,5151,standard assurance engagements assurance engagements,greenhouse,gas statements isae pu rpose,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CR_Report14_15.pdf?1446627092,5277,5277,report prepared material respects accordance,greenhouse,gas accounting principles accordance ghg,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CSR_report14.pdf?1432814805,105,105,airfreight sea freight saving tons,co2_emissions,efforts reduce emissions harmful climate,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CSR_report14.pdf?1432814805,1407,1407,modes transport emit different levels,carbon_dioxide,atmosphere reducing emissions can help,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-CSR_report14.pdf?1432814805,1415,1415,emissions can help reduce risk,climate_change,waste reduction radiometer seek improvement,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-William_Demant_Holding_UNGC_CoP14.pdf?1424934249,1978,1978,year submit cdp reports corporate,co2_emissions,climate strategy time writing availa,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-William_Demant_Holding_UNGC_CoP14.pdf?1424934249,2009,2009,period seen rise reve nue,co2_emissions,per employee calculated tonnes per,climate
Denmark-SEP-2015-SEP-HealthCareEquipment&Ser...-SEP-William_Demant_Holding_UNGC_CoP14.pdf?1424934249,2038,2038,indus- try electricity accounts corporate,co2_emissions,heating buildings company cars page,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,280,280,njuries see page slight increase,greenhouse,gas emission per product see,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,4924,4924,addressing global environmental challenges related,climate_change,resource scarcity use hazardous substances,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5017,5017,energy required production total indexed,greenhouse,gas emissions indexed relative n,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5077,5077,recycling coverage n scope according,greenhouse,gas protocol based weighted amounts,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5113,5113,overview quantitative target total indexed,greenhouse,gas emissions indexed relative n,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5120,5120,emissions indexed relative n indexed,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5159,5159,air performance highlights slight increase,greenhouse,gas emissions per product recent,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5186,5186,resulted meeting target continuously reduce,greenhouse,gases per product increase waste,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5470,5470,coloplast n ambition continuously reduce,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5572,5572,emissions however signific ant reductions,greenhouse,gas emissions achievable simply substituting,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,5590,5590,via air transportation emits times,greenhouse,gases given distance compared shippi,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,6710,6710,product safety anti corruption energy,greenhouse,gas ghg emissions stated pages,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,6777,6777,scope accounting report ing standard,greenhouse,gas quantification subject inherent uncertainty,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,6922,6922,assurance engagement accordance assurance engagements,greenhouse,gas statements isae standards issued,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,7320,7320,wc accounting policy coloplast adopted,greenhouse,gas protocol basis greenhouse gas,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-CR_Report15_16.pdf?1478088152,7324,7324,adopted greenhouse gas protocol basis,greenhouse,gas ghg accounting principles emissions,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-FN_GC16.pdf?1466769010,286,286,concern group order reduce daily,co2_emissions,working subject next years anti,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-UN_Global_Compact_Progress_Report15.pdf?1456819450,1877,1877,year submit cdp report corporate,co2_emissions,climate strategy reports available website,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-UN_Global_Compact_Progress_Report15.pdf?1456819450,1915,1915,revenue increase compared last year,co2_emissions,rose total compared electricity accounts,climate
Denmark-SEP-2016-SEP-HealthCareEquipment&Ser...-SEP-UN_Global_Compact_Progress_Report15.pdf?1456819450,1922,1922,total compared electricity accounts corporate,co2_emissions,heating buildings cars page principle,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5527,5527,progress current status quantitative target,renewable_energy,energy efficiency minimising impact energy,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5534,5534,efficiency minimising impact energy consumption,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5576,5576,less recycling coverage scope according,greenhouse,gas protocol based updated greenhouse,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5581,5581,greenhouse gas protocol based updated,greenhouse,gas factors electricity international energy,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5588,5588,factors electricity international energy agency,greenhouse,gas data readjusted accordingly based,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5625,5625,progress overview quantitative target total,greenhouse,gas emissions scope tonnes co,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5634,5634,tonnes co 2e n indexed,greenhouse,gas emissions per product produced,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5691,5691,according updated iso environmental management,greenhouse,gas emissions p e r,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5705,5705,coloplast meet target continuously reduce,greenhouse,gas per product performance tributed,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5813,5813,model coloplast wants support transition,renewable_energy,sources beginning coming financial year,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5821,5821,coming financial year coloplast purchasing,renewable_energy,certificates electrical consumption ambition electrical,climate
Denmark-SEP-2017-SEP-HealthCareEquipment&Ser...-SEP-CR_Report16_17.pdf?1509622380,5949,5949,identify optimal way recycling waste,renewable_energy,energy efficiency energy consumption production,climate
