docname,from,to,pre,keyword,post,pattern
ATG_1993.L550,40,40,consequences forecast earth's climate biodiverse flora fauna agriculture living animals human health well-being borne mind contribution small island states climate_change global_warming sea-level rise zero effects,climate_change,global_warming sea-level rise reduce small island states like mine zero existence,climate_change
ATG_1993.L550,41,41,forecast earth's climate biodiverse flora fauna agriculture living animals human health well-being borne mind contribution small island states climate_change global_warming sea-level rise zero effects climate_change,global_warming,sea-level rise reduce small island states like mine zero existence,global_warming
BHS_1995.L173,31,31,scourge war managed far global war concerned saved generations heritage future good enough save seemingly inevitable lot chronic poverty ignorance disease threat nuclear annihilation consequences,global_warming,good enough save generations life security existence planet live jeopardy clearly responsible establishing parameters action past produced result desirable necessary,global_warming
FJI_1995.L2089,43,43,given overriding priority remain combatting poverty recognizing present health world's climate system result detrimental patterns production consumption industrialized countries countries continue take lead reducing emission,greenhouse,gases fiji welcomes successful completion united nations conference,greenhouse
JPN_1995.L141,36,36,statement geneva approach end twentieth century billion people living absolute poverty billion receive even basic health_care needless say remain increasingly grave problems environmental degradation including,global_warming,deforestation marine pollution united nations universal international organization exists cope grave problems ensure international community,global_warming
LUX_1995.L969,34,34,take cognizance fact countries faced new phenomena often diverse alike reaching beyond national borders thinking inter alia health problems aids environmental problems depletion ozone layer,global_warming,also social phenomena population growth pressure migration problem refugees violations human rights trans-border issues increasing concern drug,global_warming
GBR_1996.L798,42,42,developing human resources full potential giving priority needs poor health education clean water small enterprises increasingly partnership development amongst us deal growing problems planet survival,climate_change,environment future world's oceans forests pandemic diseases development ignores,climate_change
GBR_1996.L820,20,20,priority needs poor health education clean water small enterprises increasingly partnership development amongst us deal growing problems planet survival,climate_change,environment future world's oceans forests pandemic diseases development ignores sustainable united nations central forum focusing attention action governments civil society challenges enter next century next,climate_change
SLB_1996.L635,44,44,overseas development assistance therefore directed needed fostering public_health literacy electrification recent completion first solar-powered village important us implementing habitat agenda encouraging self-reliance village development solar,renewable_energy,resources water wind economic education health development,renewable_energy
SLB_1996.L659,20,20,fostering public_health literacy electrification recent completion first solar-powered village important us implementing habitat agenda encouraging self-reliance village development solar,renewable_energy,resources water wind economic education health development plans several weeks ago internet reached solomon islands personal computers growing number secondary schools possibility lap-top computers hands,renewable_energy
AUT_1998.L1776,3,3,lead combating,climate_change,european community member states determined translate commitments made kyoto concrete actions achievements context sustainable development population issues particular concern directly relate human health quality life,climate_change
TTO_1998.L1170,28,28,fund international partnerships strengthen partnerships support united nations projects deliver resources programmes peoples served united nations agencies approval grants projects broad categories children's health environment,climate_change,women population food security drug control poverty alleviation landmines contribute significantly pursuit goals united nations establishment fund testimony can achieved shared vision commitment,climate_change
MHL_1999.L296,8,8,may livelihood culture natural resources economy existence,climate_change,us now must stressed bad weather climate_change however extreme events observed recent years indications expected climate_change climate_change disease observing symptoms pacific experienced number severe weather,climate_change
MHL_1999.L296,15,15,may livelihood culture natural resources economy existence climate_change us now must stressed bad weather,climate_change,however extreme events observed recent years indications expected climate_change climate_change disease observing symptoms pacific experienced number severe weather events changes normal climate kiribati northern cook,climate_change
MHL_1999.L296,24,24,may livelihood culture natural resources economy existence climate_change us now must stressed bad weather climate_change however extreme events observed recent years indications expected,climate_change,climate_change disease observing symptoms pacific experienced number severe weather events changes normal climate kiribati northern cook islands become wetter fiji tonga become drier samoa difference,climate_change
MHL_1999.L296,25,25,may livelihood culture natural resources economy existence climate_change us now must stressed bad weather climate_change however extreme events observed recent years indications expected climate_change,climate_change,disease observing symptoms pacific experienced number severe weather events changes normal climate kiribati northern cook islands become wetter fiji tonga become drier samoa difference daytime,climate_change
MHL_1999.L420,7,7,already small emissions part effort develop,renewable_energy,sector regard pleased inform assembly government approved solar energy policy first stage project install solar panels outer island health centres one high schools support united,renewable_energy
USA_1999.L530,38,38,adopted plan reduce per cent outstanding debt world's poorest countries freeing resources education health growth us developed developing countries alike take action now halt global,climate_change,fighting poverty great deal vulnerable members human family hurt first hurt rising temperatures,climate_change
USA_1999.L560,8,8,countries alike take action now halt global,climate_change,fighting poverty great deal vulnerable members human family hurt first hurt rising temperatures devastate agriculture accelerate spread disease tropical countries flood island nations mean developing,climate_change
KGZ_2000.L810,22,22,economic aspects also environmental perspective submitted secretary general year instruments ratification accession following treaties concerning environmental issues united nations framework convention,climate_change,convention long-range transboundary air_pollution rotterdam convention prior informed consent procedure certain hazardous chemicals pesticides international trade vienna convention protection ozone layer montreal protocol substances deplete,climate_change
PLW_2000.L77,30,30,seriously looked body international regional organizations solutions may found remedies provided alleviate suffering impose world peoples problems ranging hunger poverty tuberculosis malaria spread hiv aids,global_warming,environmental degradation vulnerability just responsibilities countries regions affected every member global community must play part order planet inhabitants survive destructive forces,global_warming
PLW_2000.L192,39,39,mankind must confront real danger hiv aids work collectively towards eradication horrible disease uncontrolled unregulated human activities affected continue affect ecosystem thereby endangering threatening existence,global_warming,difficult scientifically complicated phenomenon even today scientists still divided issue particularly causes,global_warming
MHL_2001.L406,39,39,salinity direct impact subsistence cropping vulnerabilities together prolonged drought constitute deadly peril health survival welcome successful outcome sixth session conference parties united nations framework convention,climate_change,recently concluded marrakesh kyoto protocol best available solution address environmental concerns able,climate_change
PNG_2001.L963,19,19,la niña phenomenon bringing floods landslides leaving death destruction wake acknowledge prompt generous support neighbours dealing effects disasters,global_warming,also brought increased numbers cases diseases malaria higher-altitude populous region country threat increased incidence malaria region real negatively affect demographics country definitely link among climate_change,global_warming
PNG_2001.L963,44,44,global_warming also brought increased numbers cases diseases malaria higher-altitude populous region country threat increased incidence malaria region real negatively affect demographics country definitely link among,climate_change,natural disaster spread increased incidence disease papua,climate_change
PNG_2001.L971,11,11,destruction wake acknowledge prompt generous support neighbours dealing effects disasters,global_warming,also brought increased numbers cases diseases malaria higher-altitude populous region country threat increased incidence malaria region real negatively affect demographics country definitely link among climate_change,global_warming
PNG_2001.L971,36,36,global_warming also brought increased numbers cases diseases malaria higher-altitude populous region country threat increased incidence malaria region real negatively affect demographics country definitely link among,climate_change,natural disaster spread increased incidence disease papua new guinea exempt hiv aids epidemic tuberculosis grateful,climate_change
PNG_2001.L987,20,20,diseases malaria higher-altitude populous region country threat increased incidence malaria region real negatively affect demographics country definitely link among,climate_change,natural disaster spread increased incidence disease papua new guinea exempt hiv aids epidemic tuberculosis grateful australia partners provided assistance field health_care also welcome last year's,climate_change
PNG_2001.L994,13,13,increased incidence malaria region real negatively affect demographics country definitely link among,climate_change,natural disaster spread increased incidence disease papua new guinea exempt hiv aids epidemic tuberculosis grateful australia partners provided assistance field health_care also welcome last year's,climate_change
PNG_2001.L1002,5,5,country definitely link among,climate_change,natural disaster spread increased incidence disease papua new guinea exempt hiv aids epidemic tuberculosis grateful australia partners provided assistance field health_care also welcome last year's,climate_change
SLB_2001.L732,46,46,development planning depends significantly continued health marine environment unique circumstances small island developing states must fully understood international community strive address serious threats natural disasters,climate_change,sea-level rise kyoto protocol remains,climate_change
ATG_2002.L697,45,45,water proper sanitation energy services improve health conditions agriculture particularly dry lands better protect world's biodiversity ecosystems however summit's failure agree target date increasing use,renewable_energy,major disappointment small island developing states,renewable_energy
EGY_2002.L1355,41,41,hiv aids threatens stability owing lack capacity resources unable contain pandemic thus necessitating assistance countries dealing crisis world also confronts numerous environmental challenges related biodiversity,climate_change,drought desertification require redoubling international efforts address order safeguard right,climate_change
FRA_2002.L1080,38,38,strengthen concrete cooperation permit access basic resources water energy basic social services education health food security let us also call ratification full implementation kyoto protocol,climate_change,let us establish true global governance sustainable development give necessary coherence france proposes,climate_change
KHM_2002.L747,30,30,essential continue work together build caring community nations development gap developed developing countries reduced threat terrorism totally eliminated menace hiv aids pandemic curbed poverty alleviated,global_warming,kept check possible building better cooperation closer partnership fostering mutual respect cultivating greater tolerance enhancing spirit real united nations strongly believe,global_warming
LVA_2002.L443,45,45,children endemic poverty unemployment drug addiction disease environmental pollution global ecological crisis planet now experiencing resulted reckless disregard earth sustains us radically curb excessive amount,greenhouse,gases pollutants produce every day continue,greenhouse
NRU_2002.L249,7,7,instrument first step universal campaign address,climate_change,therefore join call united states australia see way clear not-too-distant future ratifying protocol another issue special importance nauru health ocean custodians largest ocean rich natural,climate_change
PNG_2002.L888,19,19,called states engaging activities accept full responsibility liability compensation damage may result directly indirectly transport radioactive material region,global_warming,brought increase number cases diseases like malaria higher altitude regions country still major threat papua new guinea particularly populous region highlands papua new guinea immune,global_warming
SLB_2002.L1004,2,2,reducing,greenhouse,gas emissions least developed countries still grapple harsh realities poverty vulnerability external economic shocks debt burden poor infrastructure poor limited access better education health social,greenhouse
LVA_2003.L699,47,47,particular attention reduction child mortality improvement mothers health twentieth century mankind inflicted environmental damage planet previous centuries combined devote greater efforts reducing environmental pollution including,greenhouse,gas emissions future generations,greenhouse
LVA_2003.L702,44,44,particular attention reduction child mortality improvement mothers health twentieth century mankind inflicted environmental damage planet previous centuries combined devote greater efforts reducing environmental pollution including,greenhouse,gas emissions future generations stand inherit planet,greenhouse
PLW_2003.L298,5,5,exacerbate conflict environmental threats,climate_change,depletion stratospheric ozone introduction nuisance plant animal species overharvesting fish living natural resources transnational movement hazardous chemicals waste directly threaten health economic well-being every people,climate_change
PNG_2003.L716,23,23,papua new guinea fully endorses recent declarations plans action doha monterrey johannesburg conferences resolved meet challenges poverty eradication hunger illiteracy environmental degradation,climate_change,hiv aids malaria preventable diseases also committed addressing issues good governance desire government papua new guinea incorporate millennium development goals national development priorities process adopting,climate_change
RUS_2003.L449,9,9,acute environmental problems milestone achieved area world conference,climate_change,scheduled convene next week russia's capital moscow also believe essential global system established monitor neutralize dangerous infectious diseases consider work done global fund real demonstration,climate_change
KIR_2004.L102,19,19,individual nations global community ongoing conflicts iraq parts world scourge terrorism existence nuclear arsenals accelerated environmental degradation threat,global_warming,sea-level rise hunger poverty hiv aids pandemic non communicable diseases marginalization least developed countries within global economy underdevelopment continue pose major challenges organization must address,global_warming
BRA_2005.L731,33,33,non-proliferation efforts must continue work tirelessly towards nuclear disarmament addition challenges just referred faced two crises global scope pandemic explosion hiv aids serious threats posed,climate_change,brazil continue promote implementation existing multilateral instruments fight scourges brazil committed reinforcing strategic alliance main partner region argentina,climate_change
FRA_2005.L1079,47,47,denied right sexual reproductive health disabilities marginalized society indian ocean gulf mexico japan antarctica man confronted today unprecedented rise environmental threats caused scientific proof reality,climate_change,human origins irrefutable initiatives,climate_change
GAB_2005.L316,44,44,meeting reaffirmed commitment international community fight hiv-aids malaria tuberculosis infectious diseases undeniable global challenges numerous interdependent environmental degradation become one main threats life earth consequences,climate_change,caused human activity root natural disasters unprecedented,climate_change
GAB_2005.L318,42,42,meeting reaffirmed commitment international community fight hiv-aids malaria tuberculosis infectious diseases undeniable global challenges numerous interdependent environmental degradation become one main threats life earth consequences,climate_change,caused human activity root natural disasters unprecedented scale future,climate_change
MHL_2005.L432,13,13,disasters also context far less dramatic less crucial global actions needed mitigate,climate_change,arrest sea-level rise late act people marshall islands others become environmental refugees health issues marshall islands continues face challenges associated dealing major diseases diabetes influenza,climate_change
AUS_2006.L486,35,35,responsibility onto others can make solemn pledges work much harder assist developing nations confronting ravages poverty disease can sign high minded manifestos protect environment risk,climate_change,alongside global security two issues crucial collective future much talk mere artifice unless backed resolute practical,climate_change
ISL_2006.L329,48,48,hope reduce child mortality unless deal contamination fresh water close relationship health earth's ecosystem human welfare security peace icelanders base livelihood living resources sea abundant,renewable_energy,iceland rose relatively,renewable_energy
ISL_2006.L337,40,40,hope reduce child mortality unless deal contamination fresh water close relationship health earth's ecosystem human welfare security peace icelanders base livelihood living resources sea abundant,renewable_energy,iceland rose relatively recent poverty affluence application technological innovations drawing international,renewable_energy
MUS_2006.L798,38,38,financing mechanism initiated france brazil introduce solidarity levy air tickets fight hiv aids malaria tuberculosis launching week unitaid international drug purchase facility aroused new hopes,climate_change,yet another serious threat long us conveniently decided ignore fact well-known institutions eminent,climate_change
MUS_2006.L839,14,14,threat long us conveniently decided ignore fact well-known institutions eminent scientists reached conclusion,climate_change,may one biggest threats humankind particular concern impact global_warming certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases,climate_change
MUS_2006.L839,23,23,threat long us conveniently decided ignore fact well-known institutions eminent scientists reached conclusion climate_change may one biggest threats humankind particular concern impact,global_warming,certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases result climate_change mauritius fully committed successful conclusion doha development,global_warming
MUS_2006.L839,41,41,one biggest threats humankind particular concern impact global_warming certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases result,climate_change,mauritius fully committed successful conclusion doha development round look forward,climate_change
MUS_2006.L850,3,3,reached conclusion,climate_change,may one biggest threats humankind particular concern impact global_warming certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases,climate_change
MUS_2006.L850,12,12,reached conclusion climate_change may one biggest threats humankind particular concern impact,global_warming,certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases result climate_change mauritius fully committed successful conclusion doha development,global_warming
MUS_2006.L850,30,30,one biggest threats humankind particular concern impact global_warming certain vectors disease leading proliferation estimated africa example may witness many millions cases malaria mosquito-borne diseases result,climate_change,mauritius fully committed successful conclusion doha development round look forward multilateral trading system fair equitable provides specific situations needs small vulnerable,climate_change
NZL_2006.L313,16,16,challenge new zealand accepts facing challenge confront economic environmental governance development security issues markets distant,climate_change,reality political instability help threats communicable diseases hiv aids pandemic influenza must managed pacific accounts almost one quarter surface world area bigger europe middle east,climate_change
PNG_2006.L159,43,43,genocides wars poverty terrorism emergence hiv aids increase malaria tuberculosis streets communities littered small arms light weapons smuggling drugs humans illegal activities rise environmental degradation,climate_change,continue unabated must confront issues urgently complement efforts,climate_change
SGP_2006.L327,10,10,failure areas global action needed insufficient us worry global,climate_change,can consensus costs benefits distributed unevenly major polluters unwilling accept responsibility hear dire warnings world health organization global flu pandemic yet collective response feeble never,climate_change
SGP_2006.L331,6,6,needed insufficient us worry global,climate_change,can consensus costs benefits distributed unevenly major polluters unwilling accept responsibility hear dire warnings world health organization global flu pandemic yet collective response feeble never,climate_change
STP_2006.L348,41,41,need sick people ability police maritime borders keep main source infection women children among millions faceless victims around world without help one day face extinction,climate_change,already sabotaging many efforts made achieve sustainable development goals augmenting,climate_change
VCT_2006.L302,16,16,want know see practical evidence united nations tackling purposeful way issues global poverty environmental degradation,climate_change,empowerment women protection children promotion peace security hiv aids pandemic provision clean water adequate supply food among telling requisites undoubtedly many governments rich powerful countries,climate_change
AND_2007.L352,28,28,glaciers two poles vivid examples climatic disorder combat tell truth planet threatened think accurate assertion really threatened vulnerable persons countries ones suffer war illness underdevelopment,climate_change,affect us us equally time trafficking abuse children women continue despite legal instruments equipped countries andorra defence human rights liberties considered fundamental inspiring,climate_change
ATG_2007.L588,30,30,revenue-generating mechanisms government resolves ensure benefits economic growth shared among entire population focusing employment generation provision free low-cost social services areas health education among others,climate_change,global problem requiring collective response respond quickly result disaster global scale represents monumental test political courage humanity general especially political leaders,climate_change
AUS_2007.L925,7,7,calls parties year's united nations conference,climate_change,bali agree new mandate convention move beyond kyoto forge comprehensive new agreement international community must also address pressing health human security issues particular spread hiv,climate_change
BEN_2007.L201,41,41,within societies ever greater proliferation endemic diseases decimates human resources malnutrition desertification coastal erosion dangerously reduce vital space accentuate competition survival together repeated flooding resulting,global_warming,linked climate_change indeed made considerable progress since rio summit terms,global_warming
BEN_2007.L201,43,43,ever greater proliferation endemic diseases decimates human resources malnutrition desertification coastal erosion dangerously reduce vital space accentuate competition survival together repeated flooding resulting global_warming linked,climate_change,indeed made considerable progress since rio summit terms,climate_change
BWA_2007.L121,28,28,many global challenges face persist insurmountable fallen short commitments obligations freely entered charter peoples earth human cultural resources technology end severe global poverty disease reverse,climate_change,prevent wars alleviate human suffering unfortunately substantial resources continue wasted destructive endeavours rather constructive work squander valuable assets production weapons war mass destruction,climate_change
CAF_2007.L252,27,27,may whose chosen theme turning commitments action working together partnership participants highlighted correlation interdependence among four areas thematic cluster energy sustainable development industrial development air_pollution,climate_change,commission's fifteenth session also demonstrated much significant progress remains achieved advances sectors minimal still far objectives international community set rio johannesburg order meet challenges,climate_change
CHE_2007.L46,13,13,time civilian populations targets suicide attacks sophisticated weapons children forced become soldiers,climate_change,poses threat survival planet meeting responsibilities responsibility lie millions men women suffering malnutrition basic needs met injustice everywhere environment destroyed can overcome scourges assailing human,climate_change
CHE_2007.L449,34,34,nature taken whole phenomena pose major threat millions people places people live cultures living conditions risks security health development discussed fourth assessment report intergovernmental panel,climate_change,today environmental problems threat security political level require act responsibly human beings also require forming alliances protect,climate_change
CHL_2007.L390,40,40,ten years southern zones turn experiencing dangerous depletion ozone layer jeopardizing health citizens although ones mainly responsible deterioration chile begun take necessary steps mitigate effects,global_warming,combine efforts matter urgency solutions may found said many times time,global_warming
COM_2007.L138,50,50,endemic disease therefore security harmony world call greater solidarity greater humanism international community thus emphasize development assistance help small countries meet environmental challenges particularly effects,climate_change,degradation,climate_change
COM_2007.L176,12,12,emphasize development assistance help small countries meet environmental challenges particularly effects,climate_change,degradation ecosystem desertification solidarity also forthcoming combating scourges affecting countries specifically hiv aids malaria diseases decimate peoples impede development addition yet another scourge besets world,climate_change
GRC_2007.L170,42,42,many parts world failing states large-scale humanitarian disasters deadly infectious diseases environmental degradation catastrophes devastating consequences applaud secretary-general's initiative hold high-level event last week deal,climate_change,environmental issues potentially greatest threat societies hope global sustained,climate_change
ISL_2007.L323,10,10,results government iceland committed showing solidarity vulnerable adapting effects,climate_change,iceland regards women's empowerment full participation levels fundamental issue new millennium whether relation peace security health poverty climate_change empowerment women key success women men need,climate_change
ISL_2007.L323,28,28,iceland committed showing solidarity vulnerable adapting effects climate_change iceland regards women's empowerment full participation levels fundamental issue new millennium whether relation peace security health poverty,climate_change,empowerment women key success women men need equally represented listened everywhere like reiterate iceland's support recommendations high-level panel united nations system-wide coherence regarding,climate_change
JAM_2007.L807,48,48,developing countries fight pandemic particularly concerned countries caribbean including jamaica placed disadvantage accessing necessary funding curtail spread disease owing assigned middle-income status implementing global response,climate_change,must remain priority,climate_change
JAM_2007.L821,34,34,developing countries fight pandemic particularly concerned countries caribbean including jamaica placed disadvantage accessing necessary funding curtail spread disease owing assigned middle-income status implementing global response,climate_change,must remain priority seek consensus combating global_warming beyond kyoto protocol expires prepare conference parties united nations framework,climate_change
JAM_2007.L821,41,41,caribbean including jamaica placed disadvantage accessing necessary funding curtail spread disease owing assigned middle-income status implementing global response climate_change must remain priority seek consensus combating,global_warming,beyond kyoto protocol expires prepare conference parties united nations framework,global_warming
JOR_2007.L725,20,20,islamophobia inciting animosity tolerant divine religion today's world requires effective united nations role addressing international challenges human rights armaments,climate_change,terrorism international crime poverty hunger infectious diseases increasing factional sectarian ethnic conflicts context emphasize importance building upon achieved call advancing process reform united nations agencies,climate_change
KHM_2007.L88,25,25,become even relevant effective responding challenges facing us twenty-first century today world continues confront myriad problems ranging peace security development terrorism regional conflicts poverty,global_warming,pandemic diseases forth old new emerging crises indeed global proportion require greater collective efforts world community therefore united nations member states share common responsibility address,global_warming
MUS_2007.L882,3,3,present pace,climate_change,goes unchecked face world may change dramatically next hundred years devastating effects future generations equally true underdevelopment poverty hunger diseases hiv aids malaria tuberculosis developing,climate_change
OMN_2007.L471,43,43,displaced hundreds thousands people homes damaged necessary sources health livelihood addition essential services context commend vital role played united nations recognize efforts organizing high-level event,climate_change,held september also urge international community develop specific,climate_change
PNG_2007.L146,38,38,twenty-first century increasing incidence human atrocities genocide war poverty terrorism hiv aids resurgence malaria tuberculosis proliferation small arms light weapons drug human smuggling environmental degradation,climate_change,issues believe united nations best placed address agree president global challenges demand multilateral,climate_change
PRT_2007.L186,29,29,goals mdgs goals demanding discourage us contrary inspire us accelerate work enhance effectiveness eradicating poverty building true partnership development promoting education decent health standards combating,climate_change,context must mention one stated objectives european union adoption joint eu-africa strategy endorsed second eu-africa summit held lisbon december mention objective clear,climate_change
SGP_2007.L149,12,12,parts world many problems face can overcome nations world acting together,climate_change,one another danger global pandemics must also kept high agenda late director-general world health organization lee jong-wook said new global pandemic question whether mass movement,climate_change
SGP_2007.L156,5,5,nations world acting together,climate_change,one another danger global pandemics must also kept high agenda late director-general world health organization lee jong-wook said new global pandemic question whether mass movement,climate_change
SRB_2007.L772,30,30,common goals objectives united action can make vigorous stand global threats international peace security terrorism bellicose extremism mass poverty organized crime pandemic diseases harmful consequences,climate_change,global_warming surely major problem age rightly figures one central topics agenda sixty-second session general assembly phenomenon arguably may affect humankind knows,climate_change
SRB_2007.L772,31,31,goals objectives united action can make vigorous stand global threats international peace security terrorism bellicose extremism mass poverty organized crime pandemic diseases harmful consequences climate_change,global_warming,surely major problem age rightly figures one central topics agenda sixty-second session general assembly phenomenon arguably may affect humankind knows,global_warming
TGO_2007.L1191,51,51,health particular prevention treatment hiv aids malaria tuberculosis high-level debates general assembly held september illustrated fact one major challenges international community must immediately tackle remains,climate_change,,climate_change
TGO_2007.L1197,45,45,health particular prevention treatment hiv aids malaria tuberculosis high-level debates general assembly held september illustrated fact one major challenges international community must immediately tackle remains,climate_change,source numerous natural disasters togo like,climate_change
TZA_2007.L105,16,16,leadership steer important institution towards greater heights success highly commend secretary-general decision convene high-level event,climate_change,four days ago meeting gave us opportunity discuss state health common planet also gave us opportunity renew commitment take necessary steps correct mistakes made indisputable,climate_change
UGA_2007.L167,23,23,shocks brought phenomenon increasing frequency severity prolonged drought threaten water supplies millions people poor countries well agriculture overwhelmingly subsistence rain-fed therefore vulnerable,climate_variability,change vulnerability health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed climate_change today constitutes danger human security,climate_variability
UGA_2007.L167,43,43,overwhelmingly subsistence rain-fed therefore vulnerable climate_variability change vulnerability health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed,climate_change,today constitutes danger human security considering effects climate_change,climate_change
UGA_2007.L167,51,51,health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed climate_change today constitutes danger human security considering effects,climate_change,,climate_change
UGA_2007.L182,8,8,well agriculture overwhelmingly subsistence rain-fed therefore vulnerable,climate_variability,change vulnerability health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed climate_change today constitutes danger human security,climate_variability
UGA_2007.L182,28,28,overwhelmingly subsistence rain-fed therefore vulnerable climate_variability change vulnerability health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed,climate_change,today constitutes danger human security considering effects climate_change existence small island states coastal cities well devastation hurricanes typhoons several years ago world alerted,climate_change
UGA_2007.L182,36,36,health sector also evident frequent floods result outbreaks waterborne diseases cholera typhoid dysentery increased incidence malaria indeed climate_change today constitutes danger human security considering effects,climate_change,existence small island states coastal cities well devastation hurricanes typhoons several years ago world alerted,climate_change
VCT_2007.L604,6,6,slaves new world insidious impacts,climate_change,must continue hold collective attention general assembly eminently avoidable ills afflicting developing world also demand focus caribbean faces worst epidemic chronic non-communicable_disease americas six leading,climate_change
VCT_2007.L606,4,4,world insidious impacts,climate_change,must continue hold collective attention general assembly eminently avoidable ills afflicting developing world also demand focus caribbean faces worst epidemic chronic non-communicable_disease americas six leading,climate_change
WSM_2007.L395,36,36,elude us solutions liberate world tyranny futility war social economic inequalities trapped uncontrolled wild spread epidemic diseases mapped discussed debated negotiated cases agreed life organization,climate_change,global long-term challenges continue remain unsolved approached collectively positively within framework united nations integrated approach,climate_change
ZMB_2007.L164,19,19,current future endeavours world today presents many challenges include abject poverty majority world's inhabitants underdevelopment conflict human trafficking,climate_change,terrorism violations human rights hiv aids pandemic gender inequality challenges recently emerged others us time immemorial challenges entirely resolved within national boundaries regional level can,climate_change
ZMB_2007.L627,30,30,level first time years economic gains however translated significant decline incidence poverty stands per cent zambia's development efforts compromised hiv aids pandemic now adverse effects,climate_change,regard hiv aids pandemic government declared national crisis requiring sustained mitigation preventive measures like take opportunity thank cooperating partners support zambia,climate_change
ZMB_2007.L635,22,22,economic gains however translated significant decline incidence poverty stands per cent zambia's development efforts compromised hiv aids pandemic now adverse effects,climate_change,regard hiv aids pandemic government declared national crisis requiring sustained mitigation preventive measures like take opportunity thank cooperating partners support zambia fight hiv aids tuberculosis,climate_change
ALB_2008.L371,6,6,international community determination challenge global,climate_change,modestly contributes reducing emissions quotas secure better developed future world food crisis continues one complex challenges faced humanity affects health survival millions people world directly,climate_change
AUT_2008.L8,27,27,television screens images thousands parents concerned health babies children remind us lies heart work building better future coming generations home well united nations armed conflict,climate_change,poverty hunger proliferation weapons mass destruction,climate_change
BWA_2008.L427,30,30,solutions global problems order contribute betterment humanity today ever united nations required respond effectively swiftly complex challenges twenty-first century conflicts poverty disease natural man-made disasters,climate_change,energy terrorism among myriad pressing problems confront humanity require urgent global response thus imperative continue make concerted efforts address challenges pursuit,climate_change
ECU_2008.L276,28,28,members organization continue supporting peacekeeping budgets billions dollars yet serious concerns increasing budgets development programmes especially fundamentally important programmes fight poverty hiv aids malaria effects,climate_change,citizens beginning call us account regard resources contribute annually organization results obtain consider positive proposal stressed president general assembly commence truly thorough democratic,climate_change
