docname,from,to,pre,keyword,post,pattern
DNK_2014.L64,1,1,,climate_change,causing great risks humanhealthglobal food,climate
FSM_2014.L213,1,1,,climate_change,threatens food water securityhealthpopulation health,climate
FSM_2014.L752,9,9,declared ncdsepidemicdiseases lifestyle diseases compounded,climate_change,,climate
IND_2014.L1185,2,2,talk,climate_change,also talking holistichealth_careconnecting nature going,climate
PLW_2014.L463,9,9,understand termspublic_healthclimate_change defining issue century,climate_change,,climate
PNG_2014.L243,6,6,sids critical areas development educationhealthcapacity-building,climate_change,reconstruction important infrastructure,climate
SLB_2014.L702,3,3,framework convention,climate_change,unfccc worldhealthorganization international civil aviation,climate
SLB_2014.L719,4,4,global issues interest,climate_change,evolvinghealthchallenges icao works keep travelling,climate
SLB_2014.L1260,6,6,live harmony nature threatened declininghealthplanet,climate_change,remains greatest challenge,climate
SLV_2014.L214,2,2,migration,climate_change,food security educationhealthpublic safety world,climate
SRB_2014.L174,2,2,us,climate_change,global security deadlyinfectiousdiseases vast proportions,climate
ZMB_2014.L378,3,3,factors affect,climate_change,global povertypublic_healthchildren's welfare labour migration,climate
CIV_2015.L504,9,9,improving people'shealtheducation fighting adverse effects,climate_change,,climate
LAO_2015.L118,6,6,armed conflicts terrorism poverty hungerinfectiousdiseases,climate_change,natural disasters turn,climate
MCO_2015.L459,3,3,issues victims,climate_change,natural disastershealthcrisis regard international community,climate
PNG_2015.L647,6,6,areas development good governance educationhealthcapacity-building,climate_change,relief assistance natural,climate
SLE_2015.L811,6,6,country reiterate immune physical socialhealthconsequences,climate_change,need integrate insight,climate
TJK_2015.L288,4,4,crises degradation environment,climate_change,spreadinfectiousdiseases demand us concerted comprehensive,climate
BIH_2016.L44,7,7,capacities deal poverty hungerdiseasenatural disasters,climate_change,afflict millions,climate
BIH_2016.L1324,8,8,marginalization discrimination povertymalnutritiondisease natural disasters,climate_change,must,climate
BIH_2016.L1325,7,7,marginalization discrimination poverty malnutritiondiseasenatural disasters,climate_change,must listen,climate
FSM_2016.L1119,4,4,small island states,climate_change,oceanshealthhuman rights partnership featured prominently,climate
ISR_2016.L796,6,6,far less time address wardiseasepoverty,climate_change,serious problems plague,climate
LSO_2016.L261,7,7,precipice resulting hunger povertydiseaseadverse consequences,climate_change,theme highlights,climate
MLI_2016.L779,1,1,,climate_change,protecting environment providing educationhealth_caresocial protection,climate
VCT_2016.L367,3,3,institutions infrastructure,renewable_energy,climate resiliencehealthwell-being security citizens central,climate
AUS_2017.L554,3,3,borders includes,climate_change,diseases includingmalariamanagement precious water resources,climate
CHE_2017.L43,7,7,every seconds child diesmalnutritionchallenges include,climate_change,global inequality,climate
GNQ_2017.L358,6,6,despite commendable initiatives 1990s combatmalnutritionhunger,climate_change,others despite high-level,climate
GTM_2017.L437,4,4,mitigation adaptation resilience,climate_change,regardnutritionfood security support world food,climate
MHL_2017.L1026,4,4,nations framework convention,climate_change,worldhealthorganization security council resolution 2758,climate
PNG_2017.L132,4,4,uncertain global economy,climate_change,declininghealthmarine habitats heightened security fears,climate
TUV_2017.L742,9,9,physical mentalhealthten years ago recognized,climate_change,,climate
TUV_2017.L1104,7,7,islands airports technology connectivityhealth_carequality education,renewable_energy,critical areas,climate
ATG_2018.L675,7,7,interdependent effort stop spreaddiseasecurb effects,climate_change,make peoples,climate
BEL_2018.L1002,9,9,eradication accesshealtheducation gender equality fight,global_warming,,climate
CHE_2018.L54,4,4,extremism migration flows,climate_change,evenhealthcrises digital revolution shared responsibility,climate
CZE_2018.L60,6,6,gender inequality youth unemployment globalhealththreats,climate_change,violent extremism terrorism,climate
FJI_2018.L814,4,4,fiji press action,climate_change,oceanhealthevery forum part simply wait,climate
MWI_2018.L578,9,9,eliminate hungermalnutrition2030 given hostile consequences,climate_change,,climate
MWI_2018.L586,3,3,hostile consequences,climate_change,food insecuritymalnutritionserious threats country still,climate
PLW_2018.L145,6,6,one another palau's core prioritieshealthoceans,climate_change,rest development objectives,climate
SLB_2018.L1343,4,4,nations framework convention,climate_change,worldhealthorganization international civil aviation organization,climate
GEO_2019.L93,1,1,,climate_change,biodiversity loss universal accessiblehealtheducation overcoming,climate
LSO_2019.L193,4,4,world right now,climate_change,universalhealthcoverage sustainable development financing development,climate
MHL_2019.L967,4,4,nations framework convention,climate_change,worldhealthassembly international civil aviation organization,climate
NER_2019.L1200,1,1,,climate_change,resilience sectoral policies strategieshealthtransport agricultural,climate
NLD_2019.L719,2,2,impact,climate_change,affecting livelihoods securityhealthliving environments future,climate
RWA_2019.L30,4,4,joint action development,climate_change,globalhealththerefore congratulate secretary-general team well,climate
SLE_2019.L1115,1,1,,extreme_weather,events increase risk hungerdiseaseforced migration,climate
SMR_2019.L491,7,7,report also reveals hungermalnutritionfar resolved,greenhouse,gas emissions,climate
SWZ_2019.L657,6,6,systems enable us achieve universalhealthcoverage,climate_change,serious implications development,climate
TGO_2019.L582,8,8,good governance accesshealtheducation well-being issue,climate_change,environmental,climate
TGO_2019.L602,3,3,closely issue,climate_change,linked foodhealthsecurity poverty reduction economic,climate
THA_2019.L284,6,6,commitment respective topics namely universalhealthcoverage,climate_change,sustainable development goals,climate
TON_2019.L853,2,2,threats,climate_change,rising sea levelshealthepidemics ensure one,climate
