docname,from,to,pre,keyword,post,pattern
LCA_2010.L1423,6,6,membership effective participation air transporthealthbodies,climate_change,discussions including international,climate
MMR_2010.L515,8,8,control preparedness responsepandemicdiseases region issue,climate_change,become,climate
MMR_2010.L516,7,7,control preparedness response pandemicdiseasesregion issue,climate_change,become pressing,climate
ROU_2010.L79,1,1,,climate_change,exacerbates food energy insecurityhealthpopulation issues,climate
RUS_2010.L998,1,1,,climate_change,energy food security fightdiseasesengagement enormous,climate
SWE_2010.L1246,3,3,world problems,climate_change,natural disastersdiseasedrugs terrorism conflicts take,climate
TTO_2010.L629,6,6,tackle important concern global publichealthissue,climate_change,say trinidad tobago,climate
TUR_2010.L451,4,4,four interconnected problems,global_warming,climate_changeepidemicsfood security recent years tragedy,climate
VCT_2010.L1071,8,8,compelled participation worldhealthassembly global reach,climate_change,merit,climate
VNM_2010.L334,1,1,,climate_change,food insecurity natural disasterspandemicsterrorism mr,climate
YEM_2010.L1039,8,8,fisheries efforts combatepidemicsnatural disasters challenges,climate_change,piracy,climate
BHR_2011.L623,4,4,states cooperate issues,climate_change,internationalhealthdrought poverty alleviation disarmament non-proliferation,climate
BLZ_2011.L211,7,7,non-communicable diseases now rivalsmortalitycommunicable diseases,greenhouse,gas emissions,climate
BRB_2011.L967,9,9,face todaypandemicshiv aids non-communicable diseases,climate_change,,climate
CHL_2011.L192,1,1,,global_warming,environmental protection natural disastershealthemergencies hunger,climate
GRC_2011.L112,1,1,,climate_change,desertification also challenge non-communicablediseaseshinder macroeconomic,climate
ISL_2011.L181,4,4,fuel green revolution,renewable_energy,marinehealthsustainable use land least gender,climate
ISL_2011.L285,7,7,iceland always deeply protectivehealthoceans today,climate_change,threatens place,climate
ISL_2011.L302,4,4,oceans resulting human,carbon_emissions,affectinghealthmarine environment especially true arctic,climate
JAM_2011.L1035,4,4,security energy security,climate_change,povertydiseasescontinue demand attention international community,climate
MDA_2011.L294,1,1,,climate_change,economic financial issues migrationpandemicsterrorism international,climate
MHL_2011.L817,2,2,regard,climate_change,2009 invitation worldhealthorganization taiwan participate,climate
MRT_2011.L127,1,1,,climate_change,mitigating threats famine endemicdiseasewell challenges,climate
PLW_2011.L1075,7,7,fully properly address issueshealthaviation safety,climate_change,unless taiwan,climate
PNG_2011.L180,8,8,governance social justicehealtheducation gender environment,climate_change,disaster,climate
TUV_2011.L371,4,4,economic shocks impacts,climate_change,outbreaksdiseaseincluding non-communicable diseases tuvalu continues,climate
TUV_2011.L374,1,1,,climate_change,outbreaks disease including non-communicablediseasestuvalu continues,climate
VNM_2011.L100,3,3,use force,climate_change,natural disasterspandemicstransnational crime proliferation weapons,climate
BGD_2012.L797,9,9,poverty hungernutritionglobal food energy security,climate_change,,climate
BWA_2012.L274,2,2,terrorism,climate_change,environmental degradation underdevelopmentpandemicdiseases coupled effects,climate
BWA_2012.L275,1,1,,climate_change,environmental degradation underdevelopment pandemicdiseasescoupled effects,climate
CPV_2012.L1007,3,3,respond effects,climate_change,improve globalhealthfight terrorism ensure disarmament,climate
FSM_2012.L520,8,8,effects nutrition lifestyleepidemicalso mindful fact,climate_change,magnified,climate
JAM_2012.L151,4,4,challenges food security,climate_change,globalpandemicsglobal economic financial crisis already,climate
KOR_2012.L41,4,4,global challenges mankind,climate_change,povertydiseaseunderdevelopment terrorism proliferation weapons mass,climate
MEX_2012.L2339,9,9,horn africaepidemicsh1n1 virus mexico tackles,climate_change,,climate
MLI_2012.L772,9,9,particular areashealtheducation food security environment,climate_change,,climate
SLE_2012.L481,3,3,well impact,climate_change,conflicts deadlypandemicsexacerbated situation compromised determination,climate
BWA_2013.L342,2,2,drought,climate_change,also adverse impactshealthfood security gratifying,climate
CPV_2013.L351,4,4,focused global issues,climate_change,hungermalnutritionvarious forms inequality well importance,climate
MRT_2013.L91,1,1,,climate_change,issues fight famine deadlydiseaseswell realizing,climate
BHR_2014.L119,4,4,facing us including,climate_change,spreaddiseasesparticularly ebola epidemic west africa,climate
BHR_2014.L122,1,1,,climate_change,spread diseases particularly ebolaepidemicwest africa,climate
BLZ_2014.L374,3,3,confronting challenges,climate_change,evident threatsepidemicspandemics terrorism pose planet,climate
BLZ_2014.L375,2,2,challenges,climate_change,evident threats epidemicspandemicsterrorism pose planet,climate
BRN_2014.L394,1,1,,climate_change,extremism terrorism serious repercussionspandemicdiseases brunei,climate
CHN_2014.L1197,4,4,arrangements international cooperation,climate_change,ebolaepidemicraging african countries sounded alarm,climate
CIV_2014.L346,7,7,ensuring food security continenthealthsector combating,climate_change,also active,climate
DNK_2014.L64,1,1,,climate_change,causing great risks humanhealthglobal food,climate
FSM_2014.L213,1,1,,climate_change,threatens food water securityhealthpopulation health,climate
FSM_2014.L751,9,9,declared ncdsepidemicdiseases lifestyle diseases compounded,climate_change,,climate
FSM_2014.L752,8,8,declared ncds epidemicdiseaseslifestyle diseases compounded,climate_change,destroys,climate
FSM_2014.L754,6,6,declared ncds epidemic diseases lifestylediseasescompounded,climate_change,destroys food crops,climate
IND_2014.L1185,2,2,talk,climate_change,also talking holistichealthcare connecting nature,climate
PLW_2014.L464,9,9,terms publichealthclimate_change defining issue century,climate_change,,climate
PNG_2014.L243,6,6,sids critical areas development educationhealthcapacity-building,climate_change,reconstruction important infrastructure,climate
PRT_2014.L918,2,2,challenges,climate_change,illicit trafficking piracypandemicsmajor threats today's,climate
SGP_2014.L39,8,8,internal cross-border conflictsepidemicsdisasters natural man-made,climate_change,international,climate
SLB_2014.L702,3,3,framework convention,climate_change,unfccc worldhealthorganization international civil aviation,climate
SLB_2014.L719,4,4,global issues interest,climate_change,evolvinghealthchallenges icao works keep travelling,climate
SLB_2014.L1260,6,6,live harmony nature threatened declininghealthplanet,climate_change,remains greatest challenge,climate
SLV_2014.L214,2,2,migration,climate_change,food security educationhealthpublic safety world,climate
SRB_2014.L175,1,1,,climate_change,global security deadly infectiousdiseasesvast proportions,climate
THA_2014.L280,3,3,challenges face,climate_change,transnational crimepandemicshuman trafficking committed working,climate
TTO_2014.L568,8,8,recall include non-communicablediseasesincreasing urgency address,climate_change,imperative,climate
VCT_2014.L82,4,4,borders include ills,climate_change,communicablediseasesebola economic contagion spreads like,climate
VNM_2014.L217,3,3,natural resources,climate_change,natural calamitiesepidemicslack food water security,climate
ZMB_2014.L380,2,2,affect,climate_change,global poverty publichealthchildren's welfare labour,climate
BRN_2015.L116,4,4,weapons mass destruction,climate_change,pandemicdiseasesterrorism violent extremism part comprehensive,climate
BWA_2015.L651,7,7,output changing weather patternshealthchallenges caused,changing_climate,conditions climate_change,climate
BWA_2015.L651,9,9,weather patternshealthchallenges caused changing_climate conditions,climate_change,,climate
CIV_2015.L504,9,9,improving people'shealtheducation fighting adverse effects,climate_change,,climate
GBR_2015.L185,4,4,longer term threats,climate_change,globalpandemicsanti-microbial resistance threats must tackle,climate
MCO_2015.L459,3,3,issues victims,climate_change,natural disastershealthcrisis regard international community,climate
PNG_2015.L647,6,6,areas development good governance educationhealthcapacity-building,climate_change,relief assistance natural,climate
SLE_2015.L812,6,6,country reiterate immune physical socialhealthconsequences,climate_change,need integrate insight,climate
SUR_2015.L177,8,8,hiv aids non-communicablediseaseswell devastating effects,climate_change,natural,climate
TJK_2015.L289,3,3,degradation environment,climate_change,spread infectiousdiseasesdemand us concerted comprehensive,climate
BIH_2016.L44,7,7,capacities deal poverty hungerdiseasenatural disasters,climate_change,afflict millions,climate
BIH_2016.L1324,8,8,marginalization discrimination povertymalnutritiondisease natural disasters,climate_change,must,climate
BIH_2016.L1325,7,7,marginalization discrimination poverty malnutritiondiseasenatural disasters,climate_change,must listen,climate
FSM_2016.L1117,4,4,small island states,climate_change,oceanshealthhuman rights partnership featured prominently,climate
ISR_2016.L796,6,6,far less time address wardiseasepoverty,climate_change,serious problems plague,climate
LSO_2016.L261,7,7,precipice resulting hunger povertydiseaseadverse consequences,climate_change,theme highlights,climate
MLI_2016.L779,1,1,,climate_change,protecting environment providing educationhealthcare social,climate
PRY_2016.L128,2,2,effects,climate_change,pollution continue worsenpandemicsthreaten planet global,climate
VCT_2016.L367,3,3,institutions infrastructure,renewable_energy,climate resiliencehealthwell-being security citizens central,climate
VNM_2016.L185,3,3,major economies,climate_change,natural disastersepidemicsfood water security depletion,climate
AUS_2017.L554,3,3,borders includes,climate_change,diseases includingmalariamanagement precious water resources,climate
CHE_2017.L43,7,7,every seconds child diesmalnutritionchallenges include,climate_change,global inequality,climate
EGY_2017.L71,3,3,face challenges,climate_change,natural disastersdiseasesepidemics well man-made crises,climate
EGY_2017.L72,2,2,challenges,climate_change,natural disasters diseasesepidemicswell man-made crises,climate
GNQ_2017.L358,6,6,despite commendable initiatives 1990s combatmalnutritionhunger,climate_change,others despite high-level,climate
GTM_2017.L437,4,4,mitigation adaptation resilience,climate_change,regardnutritionfood security support world food,climate
MHL_2017.L1026,4,4,nations framework convention,climate_change,worldhealthorganization security council resolution 2758,climate
PNG_2017.L132,4,4,uncertain global economy,climate_change,declininghealthmarine habitats heightened security fears,climate
TUV_2017.L741,9,9,physical mentalhealthten years ago recognized,climate_change,,climate
TUV_2017.L1103,8,8,airports technology connectivityhealthcare quality education,renewable_energy,critical,climate
ATG_2018.L675,7,7,interdependent effort stop spreaddiseasecurb effects,climate_change,make peoples,climate
BEL_2018.L1002,9,9,eradication accesshealtheducation gender equality fight,global_warming,,climate
CHE_2018.L54,4,4,extremism migration flows,climate_change,evenhealthcrises digital revolution shared responsibility,climate
CZE_2018.L60,6,6,gender inequality youth unemployment globalhealththreats,climate_change,violent extremism terrorism,climate
FJI_2018.L814,4,4,fiji press action,climate_change,oceanhealthevery forum part simply wait,climate
GRD_2018.L319,2,2,phenomena,climate_change,natural disasters non-communicablediseaseslimited access development,climate
KNA_2018.L130,4,4,need urgent action,climate_change,non-communicablediseasesglobal cooperation peace prosperity reordering,climate
MWI_2018.L577,9,9,eliminate hungermalnutrition2030 given hostile consequences,climate_change,,climate
MWI_2018.L585,3,3,hostile consequences,climate_change,food insecuritymalnutritionserious threats country still,climate
PAK_2018.L252,3,3,horizon challenges,climate_change,environmental degradationpandemicstransnational organized crime sustainable,climate
PLW_2018.L145,6,6,one another palau's core prioritieshealthoceans,climate_change,rest development objectives,climate
SLB_2018.L1213,2,2,apart,climate_change,threat caused non-communicablediseasesncds approximately per,climate
SLB_2018.L1214,1,1,,climate_change,threat caused non-communicable diseasesncdsapproximately per,climate
SLB_2018.L1343,4,4,nations framework convention,climate_change,worldhealthorganization international civil aviation organization,climate
TON_2018.L662,6,6,development whether inter alia goodhealthwell-being,climate_action,life water affordable,climate
VCT_2018.L1001,2,2,combat,climate_change,global response non-communicablediseasesrecently saint vincent,climate
BFA_2019.L1352,1,1,,climate_action,summit high-level meeting universalhealthcoverage coming,climate
BWA_2019.L192,4,4,development goals sdgs,climate_action,universalhealthcoverage financing development galvanize political,climate
CAN_2019.L389,4,4,set accomplish week,climate_action,universalhealthcare vision inclusive people-centred sustainable,climate
GEO_2019.L93,1,1,,climate_change,biodiversity loss universal accessiblehealtheducation overcoming,climate
HND_2019.L742,9,9,protracted droughtsdiseasesplagues like never call,climate_change,,climate
IRL_2019.L15,3,3,summits addressing,climate_action,financing developmenthealthsustainable development goals immediate,climate
ISL_2019.L551,3,3,reach full,carbon_neutrality,2040 climate_changehealthoceans key priority foreign,climate
LSO_2019.L192,4,4,world right now,climate_change,universalhealthcoverage sustainable development financing development,climate
MHL_2019.L966,4,4,nations framework convention,climate_change,worldhealthassembly international civil aviation organization,climate
NER_2019.L1198,1,1,,climate_change,resilience sectoral policies strategieshealthtransport agricultural,climate
NLD_2019.L718,2,2,impact,climate_change,affecting livelihoods securityhealthliving environments future,climate
RWA_2019.L30,4,4,joint action development,climate_change,globalhealththerefore congratulate secretary-general team well,climate
SAU_2019.L82,4,4,facing world poverty,climate_change,spreaddiseasesproliferation weapons mass destruction highlighting,climate
SLE_2019.L1124,1,1,,extreme_weather,events increase risk hungerdiseaseforced migration,climate
SMR_2019.L490,7,7,report also reveals hungermalnutritionfar resolved,greenhouse,gas emissions,climate
SWZ_2019.L657,6,6,systems enable us achieve universalhealthcoverage,climate_change,serious implications development,climate
TGO_2019.L581,8,8,good governance accesshealtheducation well-being issue,climate_change,environmental,climate
TGO_2019.L601,3,3,closely issue,climate_change,linked foodhealthsecurity poverty reduction economic,climate
THA_2019.L284,6,6,commitment respective topics namely universalhealthcoverage,climate_change,sustainable development goals,climate
TON_2019.L813,6,6,finally sustainable development whether goodhealthwell-being,climate_action,life water affordable,climate
TON_2019.L851,2,2,threats,climate_change,rising sea levelshealthepidemics ensure one,climate
TON_2019.L852,1,1,,climate_change,rising sea levels healthepidemicsensure one,climate
VNM_2019.L290,3,3,long-term impacts,climate_change,environmental degradationpandemicsconflicts protracted many areas,climate
WSM_2019.L78,2,2,addressing,climate_emergency,providing rights-based universalhealthcoverage calling increased,climate
