docname,from,to,pre,keyword,post,pattern
FIN_1989,599,599,regard protection environment problem lately become apparent widely recognized problem,climate_change,industrialized developing countries directly affected depletion ozone layer increasing emissions,climate
FIN_1989,614,614,affected depletion ozone layer increasing emissions carbon dioxides produce so-called,greenhouse,effect climate earth increasing presence substances atmosphere cause acid rain,climate
FIN_1989,852,852,expertise see deforestation urgent order help stop soil erosion counteract,greenhouse,effect counterbalance continued cutting trees fuel immediate human needs respect,climate
FJI_1989,686,686,forum practice must stop third danger threatens environment phenomenon called,greenhouse,effect global_warming likely cause rise sea levels submerge many low-lying,climate
FJI_1989,688,688,must stop third danger threatens environment phenomenon called greenhouse effect,global_warming,likely cause rise sea levels submerge many low-lying islands pacific,climate
FRA_1989,2541,2541,climate conference take place afford opportunity making significant progress question,greenhouse,effect community earnestly calls conclusion international agreement climatic changes also,climate
FRA_1989,2576,2576,implementation faster pace helsinki decisions eradication chlorofluorocarbons launching programme action,greenhouse,effect accession basle convention movements dangerous waste creation european environmental,climate
GAB_1989,1183,1183,environment perils modern world industrial pollution air warming trend planet,greenhouse,effect depletion ozone layer dumping storing waste types name call,climate
GBR_1989,204,204,become real new problems must face together moved cold war,global_warming,fresh ideas attitudes changing face soviet union eastern europe agree,climate
GBR_1989,1820,1820,nations environment programme britain called may early negotiation international convention,climate_change,britain active helping protect tropical forests whose importance terms climate,climate
GTM_1989,935,935,must express deepest concern deterioration environment today disregard cataclysmic risks,climate_change,consequences damage environment countries industrialized nations least developed countries recognize,climate
ISL_1989,413,413,time protecting environment economic growth denied us future seeing effects,global_warming,greenhouse effect destruction tropical rain forests deforestation acid rain desertification,climate
ISL_1989,414,414,protecting environment economic growth denied us future seeing effects global_warming,greenhouse,effect destruction tropical rain forests deforestation acid rain desertification depletion,climate
JPN_1989,2204,2204,depths ominous acceleration pace environmental destruction health planet gravely threatened,global_warming,destruction ozone layer depletion tropical rain forests acid rain desertification,climate
JPN_1989,2424,2424,environment constructive scientific discussions held recommendations formulated question atmospheric changes,global_warming,relationship development environment developing countries among results suggestion made first,climate
LBR_1989,1410,1410,nothing short continuing existence life planet indeed depletion ozone layer,global_warming,result greenhouse effect desertification toxic waste rank among immediate concerns,climate
LBR_1989,1412,1412,continuing existence life planet indeed depletion ozone layer global_warming result,greenhouse,effect desertification toxic waste rank among immediate concerns regards effect,climate
LBR_1989,1649,1649,question environment goes beyond toxic wastes also issues ozone layer,greenhouse,effect desertification name warrant urgent attention international community light proposed,climate
LBY_1989,2158,2158,around us addition serious air_pollution desertification soil erosion depletion forests,greenhouse,effect unusual climatic changes deterioration ozone layer also problem nuclear,climate
MDV_1989,1120,1120,particularly concerned effects degradation environment especially depletion ozone layer consequent,global_warming,rise sea level maldives low-lying archipelagic state entirely dependent upon,climate
MEX_1989,1378,1378,upon lessons history experience tell modernize institutions order strengthen sovereignty,climate_change,throughout world made us aware solutions global problems left hands,climate
MLT_1989,498,498,supported initiative taken prance netherlands norway led hague declaration atmosphere,climate_change,signed last march malta raising environmental concerns every forum recalled,climate
MLT_1989,527,527,adopted entitled protection global climate present future generations mankind characterized,climate_change,common concern mankind resolution sets essentially plan action counter growing,climate
MLT_1989,540,540,mankind resolution sets essentially plan action counter growing problem adverse,climate_change,satisfied progress made intergovernmental panel climate_change established world meteorological organization,climate
MLT_1989,546,546,counter growing problem adverse climate_change satisfied progress made intergovernmental panel,climate_change,established world meteorological organization united nations environment programme convinced proposed,climate
MLT_1989,588,588,widespread general acceptance malta also actively participated commonwealth group experts,climate_change,looks forward outcome discussion subject october meeting commonwealth heads government,climate
NLD_1989,1624,1624,greatly values preparatory work technical studies currently carried intergovernmental panel,climate_change,established united nations environment programme unep world meteorological organization wmo,climate
NLD_1989,1715,1715,mechanism aim providing additional impulse efforts solve problems atmospheric pollution,climate_change,netherlands government organizing ministerial conference issues held netherlands next november,climate
NOR_1989,803,803,coming many regions world scientists warn us may facing general,global_warming,significant changes world climate stratospheric ozone shield may danger scientific,climate
NOR_1989,1251,1251,next year second world climate conference convene geneva spectre global,climate_change,increasingly emerging alarming environmental problem facing us abnormal variations weather,climate
NOR_1989,1367,1367,industrialized country contributions order per cent gnp work intergovernmental panel,climate_change,ipcc leadership united nations environment programme unep world meteorological organization,climate
NOR_1989,1384,1384,unep world meteorological organization wmo crucial importance elaboration strategies combating,global_warming,panel's report due september next year form main basis preparation,climate
NPL_1989,587,587,comes dealing problems transcend national boundaries environment growing evidence global,climate_change,one problem invites urgent notice nepal always active supporter initiatives,climate
NPL_1989,726,726,every year sustains life hundreds millions region first tell-tale signs,climate_change,desertification already beginning manifest himalayan foothills along increasing denudation forest,climate
NPL_1989,859,859,joint ventures exploit hydro-resources collective welfare peoples twin dangers man-induced,climate_change,serious environmental degradation foothills nepalese himalayas inextricably linked case nepal's,climate
NZL_1989,750,750,pollution oceans deforestation others also want acknowledge work intergovernmental panel,climate_change,proving useful effective mechanism new zealand playing active role work,climate
NZL_1989,1028,1028,equally rapidly affected sometimes innocent suffer guilty fact per cent,greenhouse,gases produced small group economically privileged countries also fact contribution,climate
NZL_1989,1070,1070,last year represented new zealand south pacific forum meeting discussed,climate_change,disastrous impact possible sea-level rises imagine president leader atoll country,climate
NZL_1989,1894,1894,new important principles protect global environment mean practice intergovernmental panel,climate_change,working groups focusing issue great deal detail seems two clear,climate
NZL_1989,1912,1912,seems two clear messages future first effective measures taken reduce,greenhouse,emissions quite radical economic measures required secondly clearly spelt hague,climate
NZL_1989,2057,2057,principle behind decision-making areas clear interventions insignificant comparison required combat,greenhouse,effect aware still many unknowns relating greenhouse effect evidence overwhelmingly,climate
NZL_1989,2064,2064,comparison required combat greenhouse effect aware still many unknowns relating,greenhouse,effect evidence overwhelmingly points need act effective action require measures,climate
NZL_1989,2282,2282,conscious existing machinery united nations environment programme unep inter-governmental panel,climate_change,ipcc international union conservation nature natural resources iucn others must,climate
SLB_1989,926,926,confronting us today probably none captured imagination deterioration natural environment,greenhouse,effect global_warming depletion ozone layer acid rain waste dumping forest,climate
SLB_1989,928,928,today probably none captured imagination deterioration natural environment greenhouse effect,global_warming,depletion ozone layer acid rain waste dumping forest depletion drift-net,climate
SLB_1989,942,942,acid rain waste dumping forest depletion drift-net fishing threaten existence,greenhouse,effect resulting global_warming rise sea level constitute direct threat longer,climate
SLB_1989,945,945,dumping forest depletion drift-net fishing threaten existence greenhouse effect resulting,global_warming,rise sea level constitute direct threat longer dismissible survival pacific,climate
SLB_1989,993,993,like regions believe environmental problems irony contributed little causes global,climate_change,appears may among first innocent victims consequences first last sea,climate
SLB_1989,1142,1142,reduction number nuclear tests seek complete cessation tests bitter truth,greenhouse,effect gill-net fishing nuclear testing acid rain depletion ozone layer,climate
SYC_1989,303,303,rightly worried damage inflicted upon planet threats future whether matter,global_warming,desertification deforestation pollution waters atmosphere transboundary movements toxic wastes problems,climate
USA_1989,867,867,seeks common solutions common problems united nations already work question,global_warming,effort prevent oil spills disasters fouling seas air breathe tell,climate
VCT_1989,1036,1036,desertification acid rain widening gap ozone layer erratic climatic changes,greenhouse,effect global scope must dealt entire international community working together,climate
ZWE_1989,671,671,depletion ozone layer poisoning atmosphere rivers degradation environment affects us,global_warming,general climate affects com tries europe americas africa everywhere us,climate
ATG_1990,856,856,islands caribbean south pacific threatened submersion rising sea levels brought,global_warming,melting polar ice-caps ill planet become ill unless countries willing,climate
AUT_1990,1756,1756,priority measures one undertaken immediate future reduction carbon dioxide emissions,greenhouse,gases energy policy become important societies developing industrialised alike high,climate
BFA_1990,950,950,certain gases chlorofluorocarbons carbon dioxide responsible depletion ozone layer development,greenhouse,effect acid rain whose combined effects irreversibly altering environment next,climate
BGD_1990,1366,1366,assist countries particularly developing world meet obligations hope proposed conventions,climate_change,protection biodiversity soon ready signature mainstay consolidation global peace development,climate
COD_1990,1498,1498,mention graver threat planet risk emission carbon dioxide atmosphere causing,greenhouse,effect increase planet's average temperature lead change rainfall levels deterioration,climate
COD_1990,1503,1503,emission carbon dioxide atmosphere causing greenhouse effect increase planet's average,temperature,lead change rainfall levels deterioration crop conditions major temperate grain-producing,climate
COD_1990,1525,1525,respect country joined hague declaration depletion ozone layer atmospheric pollution,climate_change,supports development framework convention order preserve planet future mankind zaire,climate
DEU_1990,2655,2655,companies squandering energy resources another key problem changing world climate,greenhouse,effect depletion ozone layer bach earth's many environmental problems exacerbated,climate
DMA_1990,1591,1591,prompted government pursue environmental management programme much urgency commitment issues,global_warming,depletion ozone layer tropical deforestation inadequate housing poverty seen matters,climate
DNK_1990,1393,1393,transfer environmentally sound technology additional financial resources report intergovernmental panel,climate_change,calls effective action counteract climate_change negotiations convention climate_change initiated soon,climate
DNK_1990,1398,1398,financial resources report intergovernmental panel climate_change calls effective action counteract,climate_change,negotiations convention climate_change initiated soon possible convention ready signature conference,climate
DNK_1990,1401,1401,intergovernmental panel climate_change calls effective action counteract climate_change negotiations convention,climate_change,initiated soon possible convention ready signature conference environment development challenges,climate
FJI_1990,352,352,important steps must built upon much still remains done effects,global_warming,especially low-lying island communities must seriously addressed state affairs can,climate
GBR_1990,1439,1439,take decision along lines hugely varied problems environment ozone layer,global_warming,many others problems tackled quickly can tackled world community acts,climate
GRD_1990,502,502,dis-benefits real threat human life exists today expressed terms phenomenon,global_warming,pollution destruction vital ecosystems dumping toxic waste hazardous substances negative,climate
ISL_1990,1293,1293,strengthened international treaties specific fields environment need negotiated hopefully agreements,climate_change,biological diversification adopted united nations conference environment development comprehensive approach,climate
JPN_1990,2102,2102,production consumption accompanied scientific technological advances turn given rise problems,global_warming,destruction ozone layer depletion tropical rain forests acid rain creeping,climate
KNA_1990,729,729,developmental objectives place development first environment last sometimes nowhere hear,greenhouse,effect now industrialized countries cutting forests decades accumulate nuclear waste,climate
LUX_1990,1254,1254,rates implement policies depletion ozone layer accumulation atmosphere gases produce,greenhouse,effect gradually increase temperatures obvious disastrous consequences given alarming picture,climate
MDV_1990,1120,1120,concern us issue resolutely seeking help international community refer predicted,global_warming,sea-level rise may endanger survival island nation trying can combat,climate
MDV_1990,1168,1168,nations environment programme unep collaborating time initial report intergovernmental panel,climate_change,considered second world climate conference held geneva october november year,climate
MDV_1990,1199,1199,states conference sea-level rise hosted maldives last year male declaration,global_warming,sea-level rise adopted conference underscored urgency problem identified many areas,climate
MDV_1990,1224,1224,called male declaration action group established co-ordinate joint approach issues,climate_change,global_warming sea-level rise pursue follow global regional response strategies group,climate
MDV_1990,1225,1225,male declaration action group established co-ordinate joint approach issues climate_change,global_warming,sea-level rise pursue follow global regional response strategies group comprising,climate
MDV_1990,1286,1286,convinced also duty states whose race development many years contributed,global_warming,ozone depletion acid rain tropical deforestation reverse existing situation accept,climate
MDV_1990,1312,1312,maldives calls upon industrialized nations take urgent measures reduce emission,greenhouse,gases atmosphere adopt environmentally compatible technology urge assist developing countries,climate
MLT_1990,1120,1120,mankind effective collective action major areas conference expected tackle whether,climate_change,biodiversity genetic heritage entails envisaging new methods funding introduction form,climate
NOR_1990,1520,1520,assembly decide session matter highest priority launching negotiations framework convention,climate_change,convention must ready adoption conference climate_change truly global problem concerns,climate
NOR_1990,1526,1526,launching negotiations framework convention climate_change convention must ready adoption conference,climate_change,truly global problem concerns us world experiencing welcome revival multilateralism,climate
NZL_1990,845,845,small islands atoll countries whose existence threatened sea-level rise predictor,greenhouse,gas emissions contained industrialised countries ecosystem marine environment also threatened,climate
NZL_1990,965,965,build upon urgent measures must taken number areas particularly prevent,climate_change,preserve earth's biodiversity even though undoubtedly triggered crisis situation increasing,climate
OMN_1990,895,895,international effort admission two koreas members united nations environmental issues,climate_change,hazardous-waste disposal depletion ozone layer environmentally sound development become object,climate
PNG_1990,646,646,expected climatic changes predictions dramatic rises levels sea gases responsible,greenhouse,effect continue emitted without strict regulation fervent hope countries particularly,climate
PNG_1990,663,663,fervent hope countries particularly industrialized countries effect significant cuts emission,greenhouse,gases including establishment obligatory emission reduction standards continue oppose disposal,climate
WSM_1990,1155,1155,strategies must developed protect environment deal myriad problems may attributable,greenhouse,effect well environmental ills planet optimistic united nations conference environment,climate
ATG_1991,693,693,humanity march along present course another years evident ozone-layer depletion,global_warming,sea-level rise frequent violent hurricanes creeping deserts calamitous climate_change threaten,climate
ATG_1991,702,702,depletion global_warming sea-level rise frequent violent hurricanes creeping deserts calamitous,climate_change,threaten mankind's existence immediate threats low-lying island countries like others,climate
ATG_1991,722,722,others caribbean pacific front-line countries suffer severest consequences even mild,climate_change,island-states like inflicted harm environment now stand real danger submerged,climate
ATG_1991,806,806,chaired vanuatu worked diligently articulate common position negotiations culminate convention,climate_change,antigua barbuda equal partner aosis intends live responsibility forging convention,climate
ATG_1991,907,907,imbalance atmosphere drill larger holes earth's protective ozone layer precipitate,global_warming,rise sea level government heartened learn voting members 30-year-old antarctic,climate
AUS_1991,1764,1764,relief major new issues involved protection global environment face impact,climate_change,increased threats biosphere every effort must made achieve ecologically sustainable,climate
BGR_1991,1856,1856,environment national boundaries barrier polluted contaminated air waters acid rain,greenhouse,effect nuclear fallout joint efforts international community solution found question,climate
BHS_1991,723,723,development look forward conference environment development adoption international conventions biodiversity,climate_change,government wishes acknowledge assistance extended united nations environment programme united,climate
BLZ_1991,808,808,conference environment development take place brazil next year consider issues,climate_change,biological diversity belize welcomes results second world climate conference montreal,climate
BTN_1991,1106,1106,brings alarming evidence diminishing capacity planet sustain life ominous signs,greenhouse,effect depletion ozone layer include climatic changes increase certain health,climate
CAN_1991,1753,1753,four elements earth charter dealing principles agenda setting actions conventions,climate_change,biodiversity statement principles forests package succeed ensure political commitments made,climate
CAN_1991,1802,1802,countries slide towards two solitudes rich poor true canada worried,climate_change,worried loss species pollutants arctic food chain ocean resources forests,climate
COG_1991,1350,1350,risks resulting degradation natural surroundings today agreement depletion ozone layer,global_warming,climate changes disasters likewise deforestation erosion arable land pollution water,climate
DNK_1991,1823,1823,respond new challenges highest aspirations conference objectives conference related negotiations,climate_change,biological diversity shared strong self-interest protecting natural resources form basis,climate
FIN_1991,471,471,continues existence mankind question combined effect environmental destruction population growth,climate_change,can rapid irreversible world little time change ways therefore united,climate
FIN_1991,502,502,ecologically sustainable development government hopes ongoing negotiations global framework conventions,climate_change,biodiversity can concluded time conference another process global negotiations hope,climate
FJI_1991,775,775,done many countries conservation environment sustainable development left unchecked effects,global_warming,disastrous melting ice caps cause sea levels rise many pacific,climate
FJI_1991,827,827,programmes started fiji order ensure continuous supply timber help minimize,greenhouse,effect reforestation programme expanded introductory work better management watersheds undertaken,climate
FSM_1991,513,513,convention next consultative meeting immediate serious environmental threat region recognised,climate_change,brought intensified acts mankind particular emissions industrially-generated greenhouse gases forum,climate
FSM_1991,521,521,region recognised climate_change brought intensified acts mankind particular emissions industrially-generated,greenhouse,gases forum stressed importance international community developing adhering framework convention,climate
FSM_1991,532,532,gases forum stressed importance international community developing adhering framework convention,climate_change,containing commitments immediate significant reductions greenhouse-gas emissions industrialized countries committing,climate
FSM_1991,584,584,suffer adverse effects even possible extinction consequence sea-level rise caused,global_warming,another environmental issue great magnitude forum welcomed recent progress towards,climate
FSM_1991,1085,1085,body foresight convene historic negotiations now progress relating environment development,climate_change,look forward signing effective instruments subjects next year brazil even,climate
FSM_1991,1121,1121,truly universal regard welcomed decision seat delegation cook islands negotiations,climate_change,just completed nairobi wisdom confirmed valuable contributions representative meetings like,climate
FSM_1991,1204,1204,man's activities around upon two responses brought ocean warming due,climate_change,affect habitability islands sea-level rise alteration marine biological diversity recognised,climate
FSM_1991,1219,1219,rise alteration marine biological diversity recognised scientists participating intergovernmental panel,climate_change,must addressed effectively country survive develop oceans warmed polar icecaps,climate
FSM_1991,1235,1235,develop oceans warmed polar icecaps subjected melting due unnatural concentrations,greenhouse,gases atmosphere ocean levels rise exaggerating say islands low-lying coastal,climate
FSM_1991,1345,1345,island states indeed front line countries world facing dire consequences,climate_change,brought man-induced global_warming consequences flow impact great provider ocean must,climate
FSM_1991,1348,1348,front line countries world facing dire consequences climate_change brought man-induced,global_warming,consequences flow impact great provider ocean must go refer major,climate
FSM_1991,1378,1378,waters many living creatures corals known huge storehouse carbon dioxide,greenhouse,gases know warming causes gases released oceans atmosphere yet able,climate
FSM_1991,1464,1464,undertaken sessions intergovernmental negotiating committee support body optimistic framework convention,climate_change,make due provision critical consideration conclusion wish ones refer joy,climate
GHA_1991,1151,1151,developing countries poverty accounts state affairs depletion ozone layer leads,global_warming,direct consequence industrialization developed world developing world necessity eke existence,climate
GRD_1991,720,720,equitable effective international legal instruments hope apart negotiation conclusion conventions,climate_change,preservation biodiversity special concerns needs small states meet genuine understanding,climate
IRL_1991,657,657,sustainable development based equal partnership developing countries must tackle issue,climate_change,must protect natural resources forests water issues highly technical resolution,climate
JPN_1991,1869,1869,race create world congenial human life however threats world environment,global_warming,depletion tropical forests destruction ozone layer encroaching desertification grown serious,climate
JPN_1991,1963,1963,also position intend continue play important role negotiations framework convention,climate_change,hoping support upgrading developing countries ability deal need environmental conservation,climate
KHM_1991,250,250,developing countries poverty accounts state affairs depletion ozone layer leads,global_warming,direct consequence industrialization developed world developing world necessity eke existence,climate
MDV_1991,967,967,nations represented assembly key concern maldives given threats posed due,global_warming,possible sea-level rise endanger survival island nation indeed environmental disasters,climate
MDV_1991,1040,1040,south asian association regional cooperation saarc study natural disasters study,greenhouse,effect impact region intention two studies completed time united nations,climate
MHL_1991,606,606,one issue fundamental economic social progress well existence environment problem,global_warming,so-called greenhouse effect formidable one mentioned earlier marshall islands country,climate
MHL_1991,608,608,fundamental economic social progress well existence environment problem global_warming so-called,greenhouse,effect formidable one mentioned earlier marshall islands country comprising entirely,climate
MHL_1991,629,629,low-lying coral atolls middle pacific ocean goes without saying consequences,global_warming,totally catastrophic us well countries similarly situated accordingly make following,climate
MHL_1991,665,665,raising sea level within next several years others see effects,global_warming,insignificant foreseeable future lack consensus subject disturbing leaves us quandary,climate
MHL_1991,731,731,extent problem well sound course action remedy least allay effects,global_warming,republic marshall islands fully aware great importance providing sound system,climate
MLT_1991,1249,1249,issue environment particular interest government already taken initiative adverse consequences,climate_change,united nations conference environment development held brazil june consider adoption,climate
MLT_1991,1262,1262,conference environment development held brazil june consider adoption framework convention,climate_change,fitting conclusion three years intensive negotiations initiative taken government malta,climate
MLT_1991,1290,1290,heritage mankind particular seabed issues affecting common concern mankind particular,global_warming,sea-level rise problems affecting rights future generations subjects require constant,climate
NGA_1991,771,771,recent times world concerned major environmental problems depletion ozone layer,global_warming,acid rain hazardous toxic waste dumping africa's environmental problems drought,climate
NLD_1991,1279,1279,field tackling environmental problems impede development addressing global environmental issues,climate_change,biological diversity much work remains done preparatory committee united nations,climate
NOR_1991,940,940,norway proposed cost-effective way achieving targets set limit global emissions,greenhouse,gases targets can reached states acting individually cooperation states encourage,climate
PNG_1991,774,774,control global patterns production consumption avoid degradation global life-support systems,global_warming,climatic changes causing rising sea-levels direct threat survival small island,climate
PNG_1991,800,800,small island states seek cooperation international community develop framework convention,climate_change,firmly believe international cooperation field environmental protection calls global multilateral,climate
SLB_1991,706,706,harboured jealously protected one two industrialized nations political economic reasons,global_warming,greenhouse gas emissions carbon dioxide gases atmosphere continue rates unprecedented,climate
SLB_1991,707,707,jealously protected one two industrialized nations political economic reasons global_warming,greenhouse,gas emissions carbon dioxide gases atmosphere continue rates unprecedented human,climate
SLB_1991,864,864,ensure common future environmental developmental terms c effective framework convention,climate_change,achieved containing appropriate commitments addressing sources problem including sea-level rise,climate
SLB_1991,875,875,achieved containing appropriate commitments addressing sources problem including sea-level rise,greenhouse,gases d agreement principles management conservation sustainable development types forests,climate
