docname,from,to,pre,keyword,post,pattern
ZAF_1971,538,538,relief co-operate respect supply electricity,health,welfare services marketing agricultural produce,health
BHR_1972,86,86,bodies economic social cultural humanitarian,health,fields advances made organization harmonizing,health
BOL_1972,2405,2405,new industries without endangering human,health,industries process industrial de-concentration promoting,health
CAF_1972,140,140,can wish great courage excellent,health,able work long possible behalf,health
CHL_1972,444,444,situation millions human beings suffering,malnutrition,illiteracy exploitation imperialist penetration violent,health
CHN_1972,154,154,fields science technology culture education,health,european economic community grown expanded,health
CIV_1972,1440,1440,dangerous destructive civilization poverty misery,disease,lack hygiene ignorance however many,health
CIV_1972,1526,1526,organization essential task bringing peace,health,world international relaxation tension now,health
CMR_1972,1371,1371,natural environment particular effects problem's,health,hygiene housing matter high priority,health
CRI_1972,793,793,end scourge war past years,epidemic,criminal attacks threats personal security,health
CRI_1972,1693,1693,majority continues immersed poverty ill,health,malnutrition lack opportunity education under-employment,health
CRI_1972,1694,1694,continues immersed poverty ill health,malnutrition,lack opportunity education under-employment natural,health
CUB_1972,1712,1712,among great age others whose,health,precarious delay mobilization anti-colonialist forces,health
CUB_1972,3018,3018,thousands teachers educational cadres far,public_health,concerned cuba leads rest latin,health
CUB_1972,3029,3029,america recognized recent conference ministers,public_health,santiago chile development sugar cane,health
DNK_1972,1346,1346,urbanization industrialization social security employment,nutrition,health steady expansion human knowledge,health
DNK_1972,1347,1347,industrialization social security employment nutrition,health,steady expansion human knowledge creates,health
DZA_1972,813,813,international terrorism simply wipe symptoms,disease,without resolving eradicate taproots problem,health
ECU_1972,1095,1095,development fight poverty unsanitary conditions,disease,illiteracy thus contrast becomes even,health
ECU_1972,1548,1548,problems under-development slum conditions ill,health,pollution malnutrition contamination environment gradual,health
ECU_1972,1550,1550,slum conditions ill health pollution,malnutrition,contamination environment gradual destruction ecology,health
ESP_1972,787,787,enable us push back frontiers,disease,sorrow death scourge violence terror,health
GBR_1972,243,243,membership missing opportunity terms general,health,world community inbred introvert community,health
GBR_1972,942,942,instances world-wide problem terrorism violence,disease,many us assembly fallen victim,health
GHA_1972,233,233,world without poverty world without,disease,far back dumbarton oaks founding,health
GHA_1972,1774,1774,ridding world much squalor poverty,disease,view delegation disarmament left mercy,health
GMB_1972,413,413,integrated strategy involving population control,nutrition,education drainage sewerage physical planning,health
GUY_1972,1176,1176,population human environment dominated poverty,malnutrition,illiteracy misery urgent task facing,health
GUY_1972,1458,1458,adequate food clothing shelter education,health,sanitation let resources sea sea-bed,health
HTI_1972,505,505,men upraised claim right education,health,happiness look second united nations,health
IND_1972,1610,1610,us forget world economy restored,health,focusing payments problems prosperous countries,health
JAM_1972,314,314,therefore begin thesis unemployment poverty,malnutrition,inadequate housing existing side side,health
JAM_1972,1132,1132,world came understand close relationship,health,economic development later education economic,health
KEN_1972,1420,1420,wide-spread illiteracy progressively reduced rampant,disease,substantially controlled international plane developing,health
KEN_1972,1813,1813,peoples economic advancement peoples conquest,disease,illiteracy improvement environment exploitation vast,health
LBR_1972,648,648,unable cope adequately essential problems,malnutrition,poverty hunger disease ignorance family,health
LBR_1972,651,651,essential problems malnutrition poverty hunger,disease,ignorance family planning pollution inescapably,health
LBR_1972,713,713,gap haves have-nots hunger poverty,disease,ignorance provide fertile soil seeds,health
MEX_1972,516,516,underground testing situation apart endangering,health,present future generations inevitably lead,health
MLI_1972,2194,2194,called imperialism colonialism apartheid hunger,disease,illiteracy poverty selfishness cite familiar,health
MLT_1972,1474,1474,however violence terrorism frequently symptoms,disease,therefore seriously expect denouncing condemning,health
MLT_1972,1494,1494,desirable objective discovering cure eradicate,disease,even prevent recurrence outbreaks violence,health
MWI_1972,141,141,us can assure wish continued,health,much happiness years follow well-earned,health
MWI_1972,1321,1321,atmosphere implementation measures dealing problems,disease,hunger poverty believe policy contact,health
NIC_1972,593,593,make effective free hunger poverty,disease,ignorance fundamental inherent right human,health
NIC_1972,604,604,person throughout planet hunger poverty,disease,ignorance self-generated peoples-at least right,health
NLD_1972,1536,1536,developing countries traditional attributes unemployment,malnutrition,slums lack minimum hygiene lack,health
NPL_1972,1261,1261,co-ordinated international effort come grips,malnutrition,unemployment ignorance poorer countries growing,health
NPL_1972,1323,1323,spent armaments efforts eliminate poverty,disease,ignorance less developed countries initial,health
OMN_1972,343,343,already achieved country people schools,health,clinics set oman already begun,health
PAK_1972,1634,1634,program fundamental changes system education,health,success strategies designed secure social,health
PHL_1972,1149,1149,program economic social council world,health,organization united nations development program,health
QAT_1972,362,362,united nations performing economic social,health,educational fields believe expansion work,health
RWA_1972,1384,1384,quarters mankind suffer hunger ignorance,disease,place reaffirm wealthier countries make,health
SDN_1972,1868,1868,development results wide-spread poverty endemic,malnutrition,inadequate education present international economic,health
SGP_1972,1291,1291,united nations needs reinvigorated nursed,health,may well got united nations,health
SOM_1972,2744,2744,nations agencies grateful campaigns eradicate,malaria,illiteracy seems obvious government surest,health
TCD_1972,80,80,like extend best wishes good,health,happiness complete success heavy tasks,health
TCD_1972,971,971,like convey best wishes good,health,happiness head state made clear,health
TGO_1972,1168,1168,must recognize greater pollution poverty,malnutrition,disease racism threatening environment two-thirds,health
TGO_1972,1169,1169,recognize greater pollution poverty malnutrition,disease,racism threatening environment two-thirds mankind,health
THA_1972,1547,1547,u thant secretary-general continued good,health,success,health
TUR_1972,1244,1244,food shortages lack adequate education,health,facilities near helplessness face natural,health
UGA_1972,1199,1199,new inventions might help restore,health,environment urgent fundamental problem governments,health
URY_1972,943,943,earth well grave harm done,air_pollution,latin american regional seminar problems,health
USA_1972,995,995,income distribution high rates infant,mortality,low rates literacy serious malnutrition,health
USA_1972,1000,1000,mortality low rates literacy serious,malnutrition,widespread ill health united states,health
USA_1972,1003,1003,literacy serious malnutrition widespread ill,health,united states intends continue devote,health
YDYE_1972,222,222,century left wake poverty ignorance,disease,underdevelopment variety forms therefore incumbent,health
ZAF_1972,948,948,can differentiation types terrorism forms,disease,respects frontier none ignores abroad,health
ZMB_1972,823,823,people need must adequate food,health,educational services also require transport,health
AUT_1973,931,931,effective international co-operation terrorism world-wide,disease,can fought successfully world-wide remedies,health
BFA_1973,2307,2307,mobilize efforts countries deal famine,malnutrition,resulting natural calamities upper volta,health
BOL_1973,946,946,distribution national revenue benefit man's,health,housing education food political stability,health
BOL_1973,1286,1286,nations development programme undp world,health,organization united nations educational scientific,health
BOL_1973,1739,1739,outer space means found combat,disease,illiteracy hardship n millions human,health
CAF_1973,886,886,remains much-to done poverty hunger,disease,illiteracy still rampant world make,health
CAN_1973,346,346,ladder people climb away hunger,disease,degradation yet tragically word progress,health
COL_1973,1057,1057,greater entire amount allocated governments,health,programmes one half times greater,health
COL_1973,1150,1150,obvious greater transfer resources improvement,health,education nutritional possibilities mankind help,health
COL_1973,1610,1610,less fortunate form salaries educational,health,housing assistance major problem besetting,health
CYP_1973,1660,1660,united nations helping mankind combating,disease,protecting environment development enormous quantities,health
ECU_1973,944,944,enough still lack food still,disease,poverty international monetary crisis still,health
FJI_1973,663,663,territory thus endangering marine resources,health,lives peoples south pacific region,health
GAB_1973,254,254,make possible struggle effectively ignorance,disease,poverty attachment ideal deeper total,health
GHA_1973,1102,1102,ensure humanity rid hunger poverty,disease,live clean healthy environment fact,health
GHA_1973,1113,1113,believe efforts eradicate hunger poverty,disease,one hand ensure healthy environment,health
GTM_1973,465,465,underlying condition calls better standards,health,training cultural activity least greater,health
HTI_1973,548,548,destinies prey poverty hunger ignorance,disease,fervent hope international situation favours,health
JAM_1973,294,294,appreciation achieved millions fields education,health,improvement labour conditions criticism repeatedly,health
JAM_1973,1906,1906,pursued particularly concerning human settlement,health,habitation country enters plea forgiveness,health
KEN_1973,409,409,need applied development eradication poverty,disease,illiteracy squalor short challenges faced,health
KHM_1973,298,298,able go school year realm,health,infrastructure hospitals health centres infirmaries,health
KHM_1973,301,301,year realm health infrastructure hospitals,health,centres infirmaries either demolished damaged,health
LBR_1973,1306,1306,freedom hunger want poverty ignorance,disease,essential prerequisite enjoyment fundamental rights,health
LBR_1973,1488,1488,scale arresting many conditions breed,disease,ill health challenge faces us,health
LBR_1973,1490,1490,many conditions breed disease ill,health,challenge faces us collectively use,health
LSO_1973,415,415,combat scourges mass poverty unemployment,disease,malnutrition plaguing developing countries first,health
LSO_1973,416,416,scourges mass poverty unemployment disease,malnutrition,plaguing developing countries first over-all,health
LUX_1973,883,883,developing countries attendant scourges under-employment,malnutrition,lack decent housing lack education,health
MEX_1973,227,227,negra reside mexico restore precarious,health,invitation accepted unfortunately complied always,health
MUS_1973,903,903,estimated cents per day conditions,malnutrition,illiteracy squalor suffering poverty absolute,health
MYS_1973,1743,1743,beset problems mass poverty unemployment,malnutrition,hunger disease maldistribution income low,health
MYS_1973,1745,1745,mass poverty unemployment malnutrition hunger,disease,maldistribution income low levels productivity,health
NER_1973,1154,1154,deficit engendered famine wake bred,malnutrition,epidemics massive rural exodus towards,health
NER_1973,1292,1292,brotherly way aid populations afflicted,disease,hunger thirst country coming year,health
NGA_1973,383,383,organization specialized agencies vital areas,health,literacy campaigns child welfare championship,health
NIC_1973,423,423,countries whose populations struggle poverty,disease,ignorance deprived right equitable share,health
NIC_1973,653,653,policies co-operation economic social educational,health,fields well co-ordination activities country,health
NOR_1973,1718,1718,elements certain basic social components,nutrition,health education norway fully endorsed,health
NOR_1973,1719,1719,certain basic social components nutrition,health,education norway fully endorsed international,health
NOR_1973,1925,1925,claim decent existence minimum standard,nutrition,health housing education reality dealing,health
NOR_1973,1926,1926,decent existence minimum standard nutrition,health,housing education reality dealing question,health
PAK_1973,988,988,haunted continual threat starvation death,malnutrition,mere fraction enormous expenditure arms,health
PHL_1973,598,598,aid particularly vital fields child,health,applied nutrition education under-privileged youth,health
PHL_1973,600,600,vital fields child health applied,nutrition,education under-privileged youth important deeply,health
PHL_1973,617,617,organization international labour organisation world,health,organization united nations educational scientific,health
PHL_1973,1177,1177,urgent needs among others fields,health,food education economic assistance atomic,health
PRY_1973,981,981,rate every area education housing,health,production export promotion energy-these vital,health
PRY_1973,1053,1053,marine local international air services,health,centres agrarian reform testify concern,health
PRY_1973,1216,1216,weeks study debate evil everywhere,illness,stalks every day entire geography,health
PRY_1973,2007,2007,concerned peace egalitarian public education,health,housing opening new markets exports,health
RWA_1973,521,521,people under-development sequel misery ignorance,disease,precisely consolidate national sovereignty threatened,health
SAU_1973,417,417,understandable rampant inflation spread like,epidemic,parts world major powers ape,health
SDN_1973,103,103,need international co-operation misery famine,disease,one visualize world press reports,health
SDN_1973,264,264,africa asia might occur starvation,disease,rendered fatal malnutrition goes marks,health
SDN_1973,267,267,occur starvation disease rendered fatal,malnutrition,goes marks egotism countries can,health
SGP_1973,589,589,increase made possible economic social,health,improvements also multiplied sum human,health
SLE_1973,1613,1613,economic social inadequacies like unemployment,malnutrition,poor sanitation shanty towns let,health
TZA_1973,535,535,chilean people evils ignorance poverty,disease,sought hard transform chilean society,health
URY_1973,251,251,valuable must study matter cure,disease,try prevent treat ill try,health
URY_1973,258,258,prevent treat ill try improve,health,make well venture suggest sporadic,health
URY_1973,409,409,security natural resources human environment,health,communications trade finance strategy development,health
URY_1973,2306,2306,rights promote development economy safeguard,health,well-being population without prejudice guarantees,health
USA_1973,1075,1075,harness efforts nations meet hunger,malnutrition,resulting natural disasters nations position,health
VEN_1973,502,502,history mankind thus outbreak contagious,disease,one part world endangers whole,health
YEM_1973,285,285,condemnation without putting end allowing,epidemic,spread indefinitely order maintain genuine,health
ZMB_1973,1539,1539,nations particularly specialized agencies provide,health,transportation educational facilities liberated areas,health
ALB_1974,2510,2510,country old taxes kinds abolished,health,medical services now free charge,health
ARE_1974,1219,1219,future free scourges poverty ignorance,disease,people long neglected forgotten world,health
ARG_1974,560,560,shortage waste natural resources together,disease,hunger reduction food reserves growing,health
ARG_1974,598,598,breaking atom still hunger poor,health,ignorance remain whereas distant memories,health
ARG_1974,1160,1160,resources depends access food education,health,thus peace said many times,health
ARG_1974,2278,2278,nations acts extent normal disturb,health,conditions climate shared natural resources,health
BDI_1974,3295,3295,millions human beings suffer hunger,malnutrition,disease scourges mankind privileged minority,health
BDI_1974,3296,3296,human beings suffer hunger malnutrition,disease,scourges mankind privileged minority wallows,health
BEN_1974,2331,2331,like fao best counter depredations,malnutrition,famine disease panic provoked difficulties,health
BEN_1974,2333,2333,best counter depredations malnutrition famine,disease,panic provoked difficulties world economy,health
BGD_1974,712,712,everyone right standard living adequate,health,well-being him-self family fully conscious,health
BGD_1974,785,785,resources combating scourges poverty hunger,disease,illiteracy unemployment therefore welcome every,health
BGR_1974,1089,1089,maintenance international security human well-being,health,item government people's republic bulgaria,health
BHR_1974,1330,1330,quickly various development activities agricultural,health,educational fields bahrain keen develop,health
BLR_1974,1484,1484,maintenance international security human wellbeing,health,item consideration general assembly twenty-ninth,health
BWA_1974,804,804,indeed eradication poverty illiteracy hunger,disease,sources human suffering misery remain,health
CAN_1974,372,372,rates matters human dignity unemployment,malnutrition,starvation lack shelter affront us,health
CAN_1974,414,414,manner use strengthens rather disturbs,health,world economy present time urgent,health
CHL_1974,1027,1027,efforts special mention made children's,nutrition,program now carried chile full,health
CHN_1974,2825,2825,maintenance international security human well,health,item 103j letter requesting inclusion,health
CMR_1974,881,881,europe north america hunger ignorance,disease,poverty natural disaster lot countries,health
COL_1974,1093,1093,specific knowledge well under-stood areas,health,preventive vaccine exclusive property can,health
CSK_1974,1448,1448,maintenance international security human well-being,health,new peaceful initiative come occupy,health
DDR_1974,1353,1353,maintenance international security human well-being,health,draft resolution submitted soviet union,health
DOM_1974,1500,1500,desperate impact poorest countries hunger,malnutrition,killed millions millions human beings,health
DOM_1974,1512,1512,harm future generations since infant,mortality,rate poor countries attained highest,health
DOM_1974,1524,1524,year surely history baptize year,malnutrition,human wretchedness despite tacts realize,health
ECU_1974,182,182,vipers midst desolation specter famine,disease,misery raised wish make statement,health
ECU_1974,421,421,three fourths travel conditions hunger,disease,destitution successive failures efforts first,health
GTM_1974,701,701,needs economic growth order safeguard,health,possibilities improving standards living peoples,health
GTM_1974,928,928,life thus per cent posts,public_health,education sectors occupied women legal,health
GUY_1974,1666,1666,cent children third world suffering,malnutrition,although world resources give adequate,health
GUY_1974,1672,1672,although world resources give adequate,nutrition,population maldistribution world's resources scale,health
GUY_1974,2219,2219,many sick even science conquers,disease,perception finiteness planet must produce,health
GUY_1974,2245,2245,non-renewable resources land elimination poverty,malnutrition,illiteracy respect inherent dignity man,health
IND_1974,778,778,called ancient enemies mankind poverty,disease,natural disaster add.i progress towards,health
ISR_1974,1795,1795,israel submit violence terror terrorism,infectious,disease knows national frontiers many,health
ISR_1974,1796,1796,submit violence terror terrorism infectious,disease,knows national frontiers many states,health
KHM_1974,574,574,staying chinese capital invoking reasons,health,also case foreign minister mr,health
LAO_1974,123,123,regard country best wishes good,health,success noble undertaking political program,health
LBR_1974,703,703,possible freedom want hunger endemic,disease,ignorance poverty many representatives already,health
LBR_1974,1475,1475,maintenance international security human well-being,health,corr.l liberia always uphold sovereign,health
LBR_1974,1971,1971,life larger freedom void ravages,disease,violence war hunger numbing oppression,health
LSO_1974,848,848,poisoned centuries racial oppression discrimination,disease,southern africa racial oppression racial,health
MEX_1974,1506,1506,resort procedures similar apply case,epidemic,seek gradually broaden zones world,health
MLI_1974,1765,1765,million human beings poverty hunger,disease,delegation go detail distressing problem,health
MNG_1974,1169,1169,maintenance international security human well-being,health,deserves serious attention thorough consideration,health
MNG_1974,1200,1200,upon natural environment life people's,health,connexion consider necessary elaborate adopt,health
MUS_1974,1306,1306,maintenance international security human well-being,health,item congratulate foreign minister union,health
MYS_1974,1698,1698,attention addition ever-present problems hunger,disease,illiteracy mass unemployment problems given,health
NIC_1974,476,476,problem limited referring hunger problems,nutrition,can offshoot affluence speaking physical,health
PHL_1974,418,418,developing countries continue victims hunger,malnutrition,humanitarian grounds alone deserve assistance,health
PRY_1974,789,789,housing education culture agrarian reform,health,social security problems abstract frontiers,health
QAT_1974,96,96,establishment funds development population settlement,health,childcare nutrition also note role,health
QAT_1974,98,98,development population settlement health childcare,nutrition,also note role specialized agencies,health
QAT_1974,115,115,situation millions persons suffer poverty,disease,ignorance time great scientific achievements,health
RUS_1974,1862,1862,purposes development combat hunger poverty,disease,government least openly declares favors,health
RUS_1974,2482,2482,maintenance international security human well,health,motive achievements scientific technological progress,health
SDN_1974,191,191,educated young men dared hunger,disease,camps tents drought-stricken regions africa,health
SDN_1974,2333,2333,prove nietzsche wrong world beautiful,disease,called man,health
SLE_1974,1334,1334,improvement environment growth food fight,disease,vision destiny must conjure world,health
SWE_1974,314,314,fearful prospect new millions condemned,malnutrition,premature death world food conference,health
SWZ_1974,899,899,beings now suffer dire poverty,disease,hunger mankind today also faced,health
TCD_1974,750,750,rich society world poverty famine,disease,rampant president world bank just,health
UKR_1974,1154,1154,maintenance international security human well-being,health,item submitted session general assembly,health
USA_1974,2154,2154,prohibit torture concerted campaign control,disease,afflicts debilitates million people countries,health
YEM_1974,349,349,unesco particular fields specialization field,public_health,built building hospitals clinics recruiting,health
YEM_1974,368,368,extent can view eradicating epidemics,disease,field social affairs labor established,health
YEM_1974,1805,1805,world come senses deal cause,disease,content avoid complications extend symptoms,health
BEL_1975,451,451,according estimates consumes funds education,public_health,together proportion reversed country defense,health
BGD_1975,348,348,inadequate even deal problems hunger,disease,ignorance afflicting far large proportion,health
BOL_1975,313,313,mankind used resources combat ignorance,disease,hunger food energy crisis world,health
BOL_1975,1288,1288,burning need housing education good,health,conditions work bolivia armed forces,health
BOL_1975,1835,1835,international co-operation protect moral physical,health,youth world occasion like refer,health
BRB_1975,1201,1201,organization push back frontiers ignorance,disease,even successes partial able make,health
CAF_1975,475,475,waste infrequent world prey hunger,disease,ignorance poverty widening detriment hundreds,health
CAF_1975,1646,1646,million illiterate nearly million suffer,malnutrition,starvation million daily income less,health
CAF_1975,2397,2397,developed radical elimination hunger early,mortality,unemployment illiteracy scourges afflict developing,health
CAF_1975,2597,2597,sector education legal profession customs,health,labor inspectorate social security finance,health
CAF_1975,2691,2691,agencies international labor organisation world,health,organization united nations educational scientific,health
CHL_1975,2396,2396,social reform improving educational well,health,prospects dwellings provisional standards labor,health
CHL_1975,2499,2499,pro-gramme made possible reduce infant,mortality,lowest figure far reached country,health
COL_1975,1480,1480,frequent irregular changes government statistics,malnutrition,mortality consequences backwardness constitute news,health
COL_1975,1481,1481,irregular changes government statistics malnutrition,mortality,consequences backwardness constitute news consider,health
CUB_1975,2039,2039,socialism field agriculture education construction,public_health,cuba's successes still example countries,health
DDR_1975,945,945,maintenance international security human well-being,health,next session geneva committee disarmament,health
ECU_1975,425,425,necessary foundation liberation communities poverty,disease,ignorance year world witnessed series,health
ECU_1975,1186,1186,world harmful consequences radioactive fallout,health,present future generations address special,health
ECU_1975,2267,2267,unemployment levels high rates infant,mortality,illiteracy generally poor health picture,health
ECU_1975,2271,2271,infant mortality illiteracy generally poor,health,picture unfortunately almost common denominator,health
FJI_1975,1407,1407,water supplies electricity improving education,health,facilities rural population order basic,health
ISL_1975,947,947,area reduce total catch fishing,mortality,iceland area drastically reduced order,health
ISR_1975,209,209,many branches economic development agriculture,health,labor transport practical fields new,health
ISR_1975,443,443,condemn israel basis falsehood world,health,organization expert finds medical services,health
ISR_1975,467,467,conference specialized agency declare ridden,disease,bereft medical attention certified lunatic,health
ISR_1975,1355,1355,pursuits united nations specialized agencies,health,education meteorology trade civil aviation,health
JAM_1975,1103,1103,education skill training maternal child,health,legislation ensuring minimum wage workers,health
KHM_1975,2142,2142,government accept best wishes good,health,success sincere thanks kind attention,health
LSO_1975,376,376,humanity lives poverty ignorance hunger,disease,billions dollars annually expended production,health
MOZ_1975,461,461,grave situation economically socially sphere,health,people reflect neglect undernourishment lack,health
MOZ_1975,467,467,people reflect neglect undernourishment lack,health,policy effects economy based mono-culture,health
MOZ_1975,681,681,immediate needs people fighting famine,disease,illiteracy moral material corruption order,health
MOZ_1975,706,706,land natural ground subsoil resources,health,educational systems institutions placed control,health
MOZ_1975,818,818,meet immediate priorities fight famine,disease,illiteracy social evils general expressing,health
MOZ_1975,2992,2992,capable carrying missions entrusted fields,health,education role indispensable increasing degree,health
MWI_1975,806,806,africa international labor organization world,health,organization united nations environment program,health
NGA_1975,253,253,employment solutions international economic social,health,related problems view creation conditions,health
OMN_1975,456,456,affect environment consequently expose man's,health,welfare danger disturb world security,health
PRY_1975,790,790,education crises lack opportunities majority,health,social security land reform challenges,health
QAT_1975,622,622,profound dismay many peoples victims,disease,hunger illiteracy state qatar considers,health
SGP_1975,386,386,expectations record spreading education bettering,health,peoples world assisting developing countries,health
SOM_1975,2000,2000,environment continues work towards improvement,health,living conditions food supply peoples,health
SWE_1975,239,239,naturally dominate work organization questions,health,hunger unemployment vital majority mankind,health
UGA_1975,688,688,imperialism zionism world free hunger,disease,ignorance form tension arising inequalities,health
UGA_1975,1219,1219,nations doubt aware scarcity educational,health,facilities normally allowed colonial territories,health
URY_1975,2277,2277,keeping technological possibilities developing countries,health,regulations restrictive foreign exporters nationals,health
USA_1975,110,110,promote economic development combat hunger,disease,world-wide deliberate future event potentially,health
USA_1975,2443,2443,international affairs offered help victims,disease,natural disaster longer dispute international,health
USA_1975,2587,2587,resources combat age-old scourges mankind,disease,famine natural disaster great human,health
VEN_1975,471,471,balance directed towards preservation economic,health,industrial nations alone unjust arbitrary,health
ZMB_1975,1208,1208,live world afflicted hunger ignorance,disease,just concluded seventh special session,health
AUS_1976,535,535,part process order poverty hunger,disease,massive scale threaten peace regions,health
